SalesID,OrderDate,StoreID,CustomerID,ProductID,Quantity,UnitPrice,Discount,SalesAmount,CostAmount,Profit,Channel
SAL00697,2022-08-14,STR08,CUS0216,PRD020,1,144.97,0.0,144.97,76.2,68.77,Store
SAL00698,2022-07-02,STR11,CUS0208,PRD031,3,607.09,0.05,1730.21,935.4,794.81,App
SAL00699,2023-09-02,STR08,CUS0074,PRD008,2,439.89,0.15,747.81,513.14,234.67,Online
SAL00700,2022-06-16,STR01,CUS0004,PRD015,1,339.66,0.0,339.66,183.65,156.01,App
SAL00701,2025-02-13,STR08,CUS0282,PRD056,1,434.96,0.0,434.96,261.14,173.82,Online
SAL00702,2024-09-22,STR06,CUS0002,PRD075,1,453.11,0.05,430.45,269.73,160.72,Store
SAL00703,2025-03-19,STR02,CUS0092,PRD010,2,307.16,0.15,522.17,326.86,195.31,App
SAL00704,2025-06-30,STR08,CUS0197,PRD012,1,580.87,0.2,464.7,387.01,77.69,App
SAL00705,2023-07-01,STR03,CUS0104,PRD077,1,517.67,0.0,517.67,306.08,211.59,Online
SAL00706,2023-08-14,STR04,CUS0295,PRD025,3,395.29,0.2,948.7,764.37,184.33,App
SAL00707,2022-06-11,STR11,CUS0009,PRD030,1,396.17,0.2,316.94,240.04,76.9,Online
SAL00708,2023-11-29,STR05,CUS0272,PRD035,1,285.91,0.15,243.02,147.39,95.63,App
SAL00709,2024-02-03,STR07,CUS0042,PRD041,3,500.06,0.0,1500.18,744.27,755.91,Online
SAL00710,2024-05-24,STR10,CUS0227,PRD008,1,439.89,0.0,439.89,256.57,183.32,Store
SAL00711,2025-07-14,STR12,CUS0056,PRD019,4,404.77,0.1,1457.17,1117.32,339.85,Store
SAL00712,2023-03-02,STR05,CUS0076,PRD005,4,245.1,0.0,980.4,697.96,282.44,Online
SAL00713,2024-08-24,STR12,CUS0212,PRD034,2,539.68,0.1,971.42,583.58,387.84,Online
SAL00714,2022-10-26,STR10,CUS0057,PRD043,1,108.59,0.0,108.59,54.96,53.63,Store
SAL00715,2022-12-15,STR02,CUS0156,PRD005,3,245.1,0.2,588.24,523.47,64.77,App
SAL00716,2023-01-27,STR12,CUS0166,PRD009,1,337.72,0.0,337.72,227.99,109.73,App
SAL00717,2022-04-20,STR06,CUS0017,PRD065,1,361.03,0.0,361.03,256.52,104.51,Store
SAL00718,2024-01-09,STR04,CUS0114,PRD078,2,149.61,0.0,299.22,145.7,153.52,Online
SAL00719,2025-02-27,STR04,CUS0127,PRD047,4,470.23,0.05,1786.87,1200.8,586.07,Store
SAL00720,2024-05-21,STR06,CUS0004,PRD031,4,607.09,0.05,2306.94,1247.2,1059.74,App
SAL00721,2024-08-30,STR04,CUS0155,PRD048,1,65.44,0.05,62.17,45.9,16.27,App
SAL00722,2022-09-30,STR10,CUS0002,PRD007,3,297.96,0.2,715.1,521.34,193.76,App
SAL00723,2022-04-14,STR07,CUS0062,PRD037,1,72.87,0.2,58.3,49.29,9.01,Online
SAL00724,2025-07-08,STR08,CUS0231,PRD030,1,396.17,0.0,396.17,240.04,156.13,App
SAL00725,2022-03-21,STR08,CUS0050,PRD019,2,404.77,0.0,809.54,558.66,250.88,App
SAL00726,2022-01-18,STR01,CUS0226,PRD035,3,285.91,0.0,857.73,442.17,415.56,Store
SAL00727,2022-10-13,STR09,CUS0087,PRD044,2,125.25,0.15,212.92,114.38,98.54,Store
SAL00728,2024-12-18,STR12,CUS0290,PRD028,4,167.14,0.05,635.13,327.08,308.05,Store
SAL00729,2022-09-06,STR06,CUS0277,PRD058,1,428.07,0.05,406.67,284.8,121.87,App
SAL00730,2022-05-19,STR07,CUS0233,PRD014,1,469.29,0.1,422.36,320.0,102.36,Online
SAL00731,2022-10-03,STR06,CUS0019,PRD048,1,65.44,0.1,58.9,45.9,13.0,Store
SAL00732,2024-02-20,STR12,CUS0122,PRD064,1,508.25,0.2,406.6,292.5,114.1,App
SAL00733,2023-11-29,STR12,CUS0016,PRD031,2,607.09,0.0,1214.18,623.6,590.58,Store
SAL00734,2025-02-08,STR10,CUS0186,PRD045,3,74.57,0.0,223.71,103.14,120.57,Online
SAL00735,2024-10-02,STR04,CUS0281,PRD078,2,149.61,0.0,299.22,145.7,153.52,App
SAL00736,2023-02-17,STR10,CUS0250,PRD010,1,307.16,0.0,307.16,163.43,143.73,Online
SAL00737,2023-08-24,STR01,CUS0256,PRD037,1,72.87,0.1,65.58,49.29,16.29,App
SAL00738,2022-07-23,STR01,CUS0154,PRD033,1,82.66,0.05,78.53,57.52,21.01,Online
SAL00739,2023-10-29,STR03,CUS0182,PRD038,2,588.04,0.15,999.67,766.36,233.31,Online
SAL00740,2025-04-23,STR06,CUS0104,PRD074,1,778.55,0.05,739.62,376.12,363.5,Store
SAL00741,2022-10-17,STR06,CUS0196,PRD064,3,508.25,0.0,1524.75,877.5,647.25,App
SAL00742,2023-04-26,STR03,CUS0201,PRD034,3,539.68,0.2,1295.23,875.37,419.86,Store
SAL00743,2025-07-13,STR11,CUS0276,PRD061,1,60.41,0.0,60.41,31.04,29.37,Online
SAL00744,2025-02-21,STR08,CUS0094,PRD019,1,404.77,0.0,404.77,279.33,125.44,App
SAL00745,2023-11-10,STR01,CUS0211,PRD021,2,732.57,0.2,1172.11,777.38,394.73,Store
SAL00746,2024-10-28,STR02,CUS0034,PRD050,1,289.93,0.1,260.94,202.54,58.4,Online
SAL00747,2022-09-06,STR12,CUS0011,PRD066,2,180.08,0.0,360.16,248.14,112.02,Store
SAL00748,2023-01-03,STR07,CUS0113,PRD078,1,149.61,0.2,119.69,72.85,46.84,Store
SAL00749,2022-08-06,STR10,CUS0035,PRD076,2,841.57,0.0,1683.14,766.44,916.7,App
SAL00750,2023-02-11,STR02,CUS0285,PRD001,3,769.25,0.15,1961.59,1121.28,840.31,Online
SAL00751,2025-02-23,STR04,CUS0026,PRD007,2,297.96,0.0,595.92,347.56,248.36,Online
SAL00752,2024-05-07,STR09,CUS0087,PRD052,1,660.22,0.0,660.22,393.19,267.03,Online
SAL00753,2022-07-14,STR08,CUS0237,PRD068,2,193.87,0.2,310.19,272.68,37.51,Online
SAL00754,2025-03-04,STR02,CUS0026,PRD064,2,508.25,0.0,1016.5,585.0,431.5,App
SAL00755,2024-09-11,STR03,CUS0238,PRD076,1,841.57,0.15,715.33,383.22,332.11,Online
SAL00756,2022-11-15,STR02,CUS0067,PRD065,1,361.03,0.0,361.03,256.52,104.51,App
SAL00757,2025-03-27,STR11,CUS0219,PRD043,1,108.59,0.15,92.3,54.96,37.34,App
SAL00758,2022-09-05,STR05,CUS0206,PRD077,1,517.67,0.05,491.79,306.08,185.71,Store
SAL00759,2022-02-07,STR04,CUS0231,PRD063,4,447.14,0.15,1520.28,1255.92,264.36,Online
SAL00760,2024-05-25,STR07,CUS0186,PRD077,2,517.67,0.15,880.04,612.16,267.88,App
SAL00761,2023-08-22,STR03,CUS0086,PRD015,2,339.66,0.0,679.32,367.3,312.02,Online
SAL00762,2022-12-18,STR06,CUS0105,PRD016,2,565.24,0.05,1073.96,523.84,550.12,Store
SAL00763,2025-05-10,STR05,CUS0236,PRD073,1,252.83,0.15,214.91,167.82,47.09,App
SAL00764,2022-04-22,STR06,CUS0090,PRD079,1,665.32,0.0,665.32,338.88,326.44,Store
SAL00765,2023-07-25,STR02,CUS0183,PRD064,1,508.25,0.05,482.84,292.5,190.34,Online
SAL00766,2022-07-19,STR07,CUS0269,PRD035,2,285.91,0.15,486.05,294.78,191.27,Online
SAL00767,2023-10-26,STR09,CUS0186,PRD025,2,395.29,0.0,790.58,509.58,281.0,App
SAL00768,2023-11-03,STR08,CUS0058,PRD017,3,86.4,0.15,220.32,142.05,78.27,Online
SAL00769,2022-03-12,STR08,CUS0261,PRD034,2,539.68,0.0,1079.36,583.58,495.78,Online
SAL00770,2022-12-27,STR06,CUS0123,PRD058,1,428.07,0.2,342.46,284.8,57.66,App
SAL00771,2022-05-10,STR11,CUS0171,PRD080,1,390.71,0.1,351.64,178.69,172.95,Online
SAL00772,2024-05-07,STR04,CUS0275,PRD028,2,167.14,0.0,334.28,163.54,170.74,Online
SAL00773,2024-08-25,STR10,CUS0297,PRD078,2,149.61,0.05,284.26,145.7,138.56,Store
SAL00774,2023-07-13,STR03,CUS0180,PRD023,1,336.46,0.2,269.17,224.72,44.45,Store
SAL00775,2023-01-24,STR01,CUS0103,PRD011,3,450.62,0.15,1149.08,617.73,531.35,Online
SAL00776,2023-06-17,STR11,CUS0219,PRD033,1,82.66,0.1,74.39,57.52,16.87,Store
SAL00777,2024-02-25,STR08,CUS0196,PRD020,1,144.97,0.0,144.97,76.2,68.77,App
SAL00778,2023-12-02,STR07,CUS0292,PRD012,2,580.87,0.1,1045.57,774.02,271.55,App
SAL00779,2023-10-15,STR06,CUS0108,PRD025,2,395.29,0.0,790.58,509.58,281.0,App
SAL00780,2023-07-28,STR11,CUS0109,PRD005,1,245.1,0.0,245.1,174.49,70.61,Store
SAL00781,2024-06-19,STR09,CUS0245,PRD072,1,499.84,0.0,499.84,300.4,199.44,Store
SAL00782,2024-05-04,STR09,CUS0202,PRD042,1,213.13,0.0,213.13,102.36,110.77,App
SAL00783,2025-06-21,STR04,CUS0192,PRD062,1,210.83,0.0,210.83,103.07,107.76,Online
SAL00784,2022-10-18,STR07,CUS0092,PRD043,2,108.59,0.15,184.6,109.92,74.68,Store
SAL00785,2022-03-12,STR10,CUS0070,PRD007,1,297.96,0.15,253.27,173.78,79.49,Online
SAL00786,2022-02-17,STR05,CUS0252,PRD071,4,618.33,0.05,2349.65,1330.8,1018.85,App
SAL00787,2022-12-18,STR03,CUS0059,PRD016,1,565.24,0.1,508.72,261.92,246.8,Store
SAL00788,2022-03-29,STR05,CUS0101,PRD052,2,660.22,0.15,1122.37,786.38,335.99,Online
SAL00789,2022-05-14,STR04,CUS0232,PRD016,1,565.24,0.1,508.72,261.92,246.8,Store
SAL00790,2022-10-27,STR10,CUS0071,PRD017,3,86.4,0.0,259.2,142.05,117.15,Store
SAL00791,2024-03-30,STR09,CUS0236,PRD057,1,52.44,0.05,49.82,36.78,13.04,Online
SAL00792,2024-08-04,STR10,CUS0126,PRD002,1,528.99,0.15,449.64,347.39,102.25,Online
SAL00793,2023-06-03,STR11,CUS0192,PRD057,1,52.44,0.15,44.57,36.78,7.79,Store
SAL00794,2022-05-14,STR08,CUS0167,PRD041,3,500.06,0.15,1275.15,744.27,530.88,App
SAL00795,2024-08-28,STR10,CUS0248,PRD064,2,508.25,0.0,1016.5,585.0,431.5,Online
SAL00796,2025-03-08,STR02,CUS0105,PRD039,2,267.3,0.0,534.6,352.5,182.1,App
SAL00797,2022-12-21,STR05,CUS0109,PRD039,2,267.3,0.15,454.41,352.5,101.91,Online
SAL00798,2022-09-29,STR04,CUS0180,PRD027,4,167.97,0.1,604.69,338.08,266.61,App
SAL00799,2024-11-04,STR12,CUS0036,PRD010,2,307.16,0.0,614.32,326.86,287.46,Online
SAL00800,2023-04-05,STR10,CUS0017,PRD046,2,533.74,0.0,1067.48,698.5,368.98,Online
SAL00801,2023-01-16,STR10,CUS0026,PRD021,1,732.57,0.0,732.57,388.69,343.88,App
SAL00802,2024-02-28,STR07,CUS0097,PRD005,1,245.1,0.1,220.59,174.49,46.1,App
SAL00803,2024-08-28,STR11,CUS0231,PRD048,1,65.44,0.0,65.44,45.9,19.54,Online
SAL00804,2022-05-05,STR04,CUS0132,PRD024,2,582.46,0.0,1164.92,673.06,491.86,App
SAL00805,2023-10-28,STR09,CUS0209,PRD013,1,332.19,0.05,315.58,151.83,163.75,Online
SAL00806,2024-07-15,STR09,CUS0267,PRD001,2,769.25,0.0,1538.5,747.52,790.98,Online
SAL00807,2023-09-23,STR10,CUS0205,PRD003,3,460.37,0.2,1104.89,704.28,400.61,Online
SAL00808,2023-02-08,STR11,CUS0297,PRD030,1,396.17,0.0,396.17,240.04,156.13,Online
SAL00809,2025-04-13,STR12,CUS0031,PRD014,3,469.29,0.0,1407.87,960.0,447.87,Store
SAL00810,2022-11-12,STR08,CUS0075,PRD039,1,267.3,0.2,213.84,176.25,37.59,App
SAL00811,2023-02-21,STR05,CUS0243,PRD076,3,841.57,0.1,2272.24,1149.66,1122.58,Store
SAL00812,2022-04-02,STR10,CUS0143,PRD045,1,74.57,0.0,74.57,34.38,40.19,Store
SAL00813,2022-09-05,STR09,CUS0055,PRD001,1,769.25,0.2,615.4,373.76,241.64,Store
SAL00814,2025-04-04,STR11,CUS0280,PRD065,4,361.03,0.1,1299.71,1026.08,273.63,Online
SAL00815,2022-07-07,STR04,CUS0059,PRD079,2,665.32,0.0,1330.64,677.76,652.88,App
SAL00816,2022-01-17,STR06,CUS0126,PRD076,2,841.57,0.05,1598.98,766.44,832.54,Online
SAL00817,2023-09-20,STR05,CUS0271,PRD027,4,167.97,0.2,537.5,338.08,199.42,App
SAL00818,2023-03-18,STR02,CUS0052,PRD010,1,307.16,0.0,307.16,163.43,143.73,App
SAL00819,2022-08-23,STR04,CUS0020,PRD064,2,508.25,0.0,1016.5,585.0,431.5,Online
SAL00820,2022-12-15,STR01,CUS0203,PRD048,2,65.44,0.15,111.25,91.8,19.45,Store
SAL00821,2022-04-12,STR11,CUS0147,PRD053,4,139.83,0.0,559.32,317.92,241.4,Online
SAL00822,2024-06-16,STR06,CUS0155,PRD024,3,582.46,0.0,1747.38,1009.59,737.79,Online
SAL00823,2025-02-01,STR01,CUS0084,PRD054,2,167.08,0.0,334.16,161.92,172.24,Store
SAL00824,2024-02-25,STR12,CUS0175,PRD030,1,396.17,0.0,396.17,240.04,156.13,Online
SAL00825,2025-07-05,STR03,CUS0087,PRD080,3,390.71,0.15,996.31,536.07,460.24,Store
SAL00826,2024-02-10,STR01,CUS0146,PRD073,1,252.83,0.05,240.19,167.82,72.37,Store
SAL00827,2023-10-08,STR11,CUS0127,PRD057,1,52.44,0.0,52.44,36.78,15.66,Store
SAL00828,2022-11-24,STR07,CUS0198,PRD036,4,638.05,0.0,2552.2,1260.96,1291.24,App
SAL00829,2022-05-25,STR08,CUS0133,PRD044,2,125.25,0.15,212.92,114.38,98.54,Store
SAL00830,2024-12-18,STR01,CUS0214,PRD007,1,297.96,0.2,238.37,173.78,64.59,Store
SAL00831,2024-01-20,STR02,CUS0270,PRD074,2,778.55,0.0,1557.1,752.24,804.86,Online
SAL00832,2025-08-02,STR02,CUS0184,PRD074,2,778.55,0.05,1479.24,752.24,727.0,Store
SAL00833,2025-01-09,STR02,CUS0069,PRD044,1,125.25,0.0,125.25,57.19,68.06,App
SAL00834,2023-11-26,STR01,CUS0091,PRD011,1,450.62,0.0,450.62,205.91,244.71,Store
SAL00835,2022-08-10,STR08,CUS0055,PRD038,3,588.04,0.0,1764.12,1149.54,614.58,Online
SAL00836,2022-07-13,STR09,CUS0197,PRD009,4,337.72,0.0,1350.88,911.96,438.92,App
SAL00837,2022-05-05,STR05,CUS0224,PRD044,2,125.25,0.15,212.92,114.38,98.54,Store
SAL00838,2023-02-07,STR05,CUS0172,PRD068,1,193.87,0.0,193.87,136.34,57.53,Store
SAL00839,2024-08-31,STR07,CUS0101,PRD028,1,167.14,0.05,158.78,81.77,77.01,Online
SAL00840,2023-08-22,STR09,CUS0072,PRD002,1,528.99,0.0,528.99,347.39,181.6,App
SAL00841,2024-08-29,STR07,CUS0169,PRD009,2,337.72,0.15,574.12,455.98,118.14,Online
SAL00842,2025-08-01,STR08,CUS0060,PRD071,2,618.33,0.15,1051.16,665.4,385.76,App
SAL00843,2022-12-07,STR12,CUS0192,PRD013,1,332.19,0.05,315.58,151.83,163.75,App
SAL00844,2023-10-06,STR01,CUS0290,PRD022,1,447.25,0.15,380.16,315.68,64.48,Online
SAL00845,2023-04-27,STR10,CUS0156,PRD023,5,336.46,0.0,1682.3,1123.6,558.7,Store
SAL00846,2022-01-18,STR02,CUS0300,PRD011,3,450.62,0.15,1149.08,617.73,531.35,App
SAL00847,2023-04-12,STR03,CUS0145,PRD014,2,469.29,0.1,844.72,640.0,204.72,App
SAL00848,2024-07-27,STR09,CUS0139,PRD078,3,149.61,0.0,448.83,218.55,230.28,Online
SAL00849,2025-03-24,STR01,CUS0146,PRD015,1,339.66,0.2,271.73,183.65,88.08,Store
SAL00850,2024-10-20,STR06,CUS0263,PRD028,2,167.14,0.15,284.14,163.54,120.6,App
SAL00851,2025-02-06,STR10,CUS0296,PRD051,3,428.0,0.0,1284.0,672.48,611.52,App
SAL00852,2025-04-07,STR03,CUS0146,PRD016,1,565.24,0.05,536.98,261.92,275.06,Online
SAL00853,2024-02-27,STR02,CUS0003,PRD020,3,144.97,0.2,347.93,228.6,119.33,Store
SAL00854,2022-05-30,STR08,CUS0056,PRD004,2,277.55,0.0,555.1,262.38,292.72,Store
SAL00855,2024-06-25,STR10,CUS0027,PRD020,2,144.97,0.1,260.95,152.4,108.55,App
SAL00856,2024-08-20,STR07,CUS0158,PRD039,1,267.3,0.1,240.57,176.25,64.32,App
SAL00857,2022-01-28,STR07,CUS0267,PRD066,1,180.08,0.05,171.08,124.07,47.01,Online
SAL00858,2025-07-17,STR09,CUS0153,PRD080,1,390.71,0.0,390.71,178.69,212.02,App
SAL00859,2025-02-05,STR08,CUS0076,PRD070,2,326.09,0.0,652.18,441.64,210.54,App
SAL00860,2024-05-21,STR11,CUS0127,PRD016,5,565.24,0.05,2684.89,1309.6,1375.29,Online
SAL00861,2022-07-07,STR07,CUS0053,PRD042,1,213.13,0.0,213.13,102.36,110.77,Online
SAL00862,2023-10-21,STR06,CUS0064,PRD074,1,778.55,0.0,778.55,376.12,402.43,Store
SAL00863,2022-11-20,STR11,CUS0287,PRD015,1,339.66,0.0,339.66,183.65,156.01,Store
SAL00864,2024-09-06,STR01,CUS0098,PRD013,4,332.19,0.1,1195.88,607.32,588.56,Online
SAL00865,2025-07-10,STR02,CUS0112,PRD018,2,703.6,0.0,1407.2,675.84,731.36,Online
SAL00866,2023-04-21,STR04,CUS0088,PRD069,1,393.75,0.0,393.75,211.23,182.52,Store
SAL00867,2024-09-11,STR12,CUS0129,PRD070,5,326.09,0.0,1630.45,1104.1,526.35,App
SAL00868,2022-09-14,STR12,CUS0076,PRD017,1,86.4,0.15,73.44,47.35,26.09,Online
SAL00869,2025-06-16,STR07,CUS0090,PRD051,3,428.0,0.05,1219.8,672.48,547.32,Store
SAL00870,2024-04-24,STR01,CUS0081,PRD032,2,570.78,0.0,1141.56,653.06,488.5,Online
SAL00871,2025-06-30,STR03,CUS0130,PRD032,2,570.78,0.0,1141.56,653.06,488.5,App
SAL00872,2025-03-05,STR01,CUS0226,PRD055,1,402.22,0.2,321.78,211.32,110.46,Online
SAL00873,2024-06-16,STR01,CUS0198,PRD061,1,60.41,0.0,60.41,31.04,29.37,Store
SAL00874,2025-04-03,STR11,CUS0102,PRD080,4,390.71,0.15,1328.41,714.76,613.65,App
SAL00875,2023-08-17,STR08,CUS0275,PRD076,1,841.57,0.15,715.33,383.22,332.11,App
SAL00876,2025-06-20,STR08,CUS0203,PRD055,1,402.22,0.0,402.22,211.32,190.9,Store
SAL00877,2023-11-28,STR08,CUS0256,PRD070,1,326.09,0.2,260.87,220.82,40.05,Store
SAL00878,2022-12-17,STR08,CUS0021,PRD010,1,307.16,0.15,261.09,163.43,97.66,Online
SAL00879,2024-06-16,STR12,CUS0150,PRD023,2,336.46,0.0,672.92,449.44,223.48,Store
SAL00880,2025-03-19,STR12,CUS0112,PRD031,1,607.09,0.0,607.09,311.8,295.29,Online
SAL00881,2023-06-01,STR12,CUS0010,PRD010,1,307.16,0.15,261.09,163.43,97.66,App
SAL00882,2023-07-06,STR05,CUS0075,PRD064,1,508.25,0.2,406.6,292.5,114.1,Online
SAL00883,2025-08-06,STR05,CUS0177,PRD018,1,703.6,0.0,703.6,337.92,365.68,Online
SAL00884,2023-02-13,STR02,CUS0149,PRD045,1,74.57,0.05,70.84,34.38,36.46,App
SAL00885,2022-02-24,STR10,CUS0107,PRD069,1,393.75,0.0,393.75,211.23,182.52,Online
SAL00886,2023-11-19,STR10,CUS0120,PRD056,1,434.96,0.1,391.46,261.14,130.32,Online
SAL00887,2023-03-30,STR09,CUS0113,PRD024,2,582.46,0.15,990.18,673.06,317.12,Store
SAL00888,2024-03-20,STR09,CUS0087,PRD071,1,618.33,0.1,556.5,332.7,223.8,Store
SAL00889,2023-07-28,STR11,CUS0099,PRD049,2,535.39,0.15,910.16,487.74,422.42,Store
SAL00890,2023-08-25,STR11,CUS0282,PRD059,1,494.95,0.05,470.2,285.33,184.87,App
SAL00891,2025-07-03,STR12,CUS0245,PRD003,1,460.37,0.0,460.37,234.76,225.61,Online
SAL00892,2024-11-13,STR06,CUS0119,PRD024,4,582.46,0.05,2213.35,1346.12,867.23,App
SAL00893,2023-01-17,STR09,CUS0041,PRD030,1,396.17,0.1,356.55,240.04,116.51,App
SAL00894,2025-07-05,STR04,CUS0297,PRD048,1,65.44,0.0,65.44,45.9,19.54,Store
SAL00895,2023-10-22,STR10,CUS0297,PRD055,3,402.22,0.0,1206.66,633.96,572.7,App
SAL00896,2024-06-25,STR06,CUS0098,PRD011,3,450.62,0.0,1351.86,617.73,734.13,Online
SAL00897,2023-09-09,STR06,CUS0030,PRD060,1,118.37,0.0,118.37,77.73,40.64,Online
SAL00898,2022-07-18,STR08,CUS0254,PRD001,1,769.25,0.0,769.25,373.76,395.49,Store
SAL00899,2025-07-01,STR05,CUS0283,PRD072,2,499.84,0.1,899.71,600.8,298.91,Online
SAL00900,2024-04-04,STR04,CUS0205,PRD074,1,778.55,0.2,622.84,376.12,246.72,Online
SAL00901,2024-05-28,STR09,CUS0194,PRD059,1,494.95,0.05,470.2,285.33,184.87,App
SAL00902,2023-02-06,STR02,CUS0065,PRD054,2,167.08,0.0,334.16,161.92,172.24,App
SAL00903,2023-01-17,STR10,CUS0167,PRD002,1,528.99,0.0,528.99,347.39,181.6,Store
SAL00904,2024-11-23,STR09,CUS0132,PRD079,3,665.32,0.0,1995.96,1016.64,979.32,App
SAL00905,2022-01-21,STR12,CUS0143,PRD046,-1,533.74,0.0,1067.48,698.5,368.98,Store
SAL00906,2022-02-24,STR06,CUS0299,PRD048,5,65.44,0.0,327.2,229.5,97.7,Store
SAL00907,2023-01-10,STR12,CUS0097,PRD026,1,434.62,0.0,434.62,248.69,185.93,App
SAL00908,2024-02-24,STR06,CUS0035,PRD042,1,213.13,0.0,213.13,102.36,110.77,Store
SAL00909,2022-03-12,STR04,CUS0212,PRD075,1,453.11,0.15,385.14,269.73,115.41,App
SAL00910,2023-02-09,STR12,CUS0057,PRD046,1,533.74,0.15,453.68,349.25,104.43,Store
SAL00911,2023-07-23,STR08,CUS0211,PRD004,2,277.55,0.0,555.1,262.38,292.72,Online
SAL00912,2024-05-22,STR07,CUS0118,PRD014,1,469.29,0.0,469.29,320.0,149.29,Online
SAL00913,2022-01-01,STR06,CUS0006,PRD046,1,533.74,0.15,453.68,349.25,104.43,Store
SAL00914,2022-11-29,STR08,CUS0034,PRD033,4,82.66,0.0,330.64,230.08,100.56,Online
SAL00915,2023-04-08,STR04,CUS0073,PRD019,1,404.77,0.0,404.77,279.33,125.44,Store
SAL00916,2023-01-10,STR09,CUS0250,PRD054,2,167.08,0.2,267.33,161.92,105.41,Online
SAL00917,2025-02-09,STR11,CUS0102,PRD006,5,365.95,0.0,1829.75,1033.75,796.0,Store
SAL00918,2024-05-29,STR03,CUS0058,PRD070,2,326.09,0.1,586.96,441.64,145.32,Store
SAL00919,2024-10-13,STR09,CUS0033,PRD057,2,52.44,0.2,83.9,73.56,10.34,App
SAL00920,2022-07-24,STR06,CUS0118,PRD073,1,252.83,0.2,202.26,167.82,34.44,Online
SAL00921,2022-04-24,STR03,CUS0164,PRD057,1,52.44,0.2,41.95,36.78,5.17,Store
SAL00922,2022-12-24,STR08,CUS0083,PRD010,2,307.16,0.15,522.17,326.86,195.31,Online
SAL00923,2025-08-09,STR04,CUS0217,PRD075,1,453.11,0.2,362.49,269.73,92.76,Online
SAL00924,2022-09-18,STR02,CUS0037,PRD028,2,167.14,0.0,334.28,163.54,170.74,App
SAL00925,2024-02-13,STR02,CUS0123,PRD027,1,167.97,0.0,167.97,84.52,83.45,App
SAL00926,2022-04-17,STR03,CUS0207,PRD065,1,361.03,0.0,361.03,256.52,104.51,Store
SAL00927,2022-10-17,STR10,CUS0172,PRD056,2,434.96,0.0,869.92,522.28,347.64,App
SAL00928,2023-09-18,STR04,CUS0014,PRD004,2,277.55,0.2,444.08,262.38,181.7,App
SAL00929,2023-04-14,STR01,CUS0261,PRD013,1,332.19,0.0,332.19,151.83,180.36,App
SAL00930,2024-12-09,STR09,CUS0153,PRD054,1,167.08,0.0,167.08,80.96,86.12,App
SAL00931,2024-04-22,STR01,CUS0020,PRD012,2,580.87,0.0,1161.74,774.02,387.72,Store
SAL00932,2023-07-13,STR05,CUS0079,PRD065,1,361.03,0.0,361.03,256.52,104.51,App
SAL00933,2025-07-02,STR09,CUS0013,PRD033,1,82.66,0.0,82.66,57.52,25.14,Online
SAL00934,2022-05-10,STR09,CUS0069,PRD006,1,365.95,0.0,365.95,206.75,159.2,Online
SAL00935,2022-12-12,STR11,CUS0218,PRD009,1,337.72,0.1,303.95,227.99,75.96,Online
SAL00936,2023-02-04,STR11,CUS0229,PRD069,2,393.75,0.2,630.0,422.46,207.54,App
SAL00937,2023-02-15,STR02,CUS0095,PRD025,1,395.29,0.0,395.29,254.79,140.5,App
SAL00938,2024-01-16,STR08,CUS0294,PRD078,3,149.61,0.2,359.06,218.55,140.51,Store
SAL00939,2024-06-16,STR01,CUS0066,PRD027,4,167.97,0.0,671.88,338.08,333.8,Store
SAL00940,2023-03-03,STR05,CUS0254,PRD040,1,107.82,0.0,107.82,56.81,51.01,App
SAL00941,2024-02-04,STR05,CUS0158,PRD027,1,167.97,0.0,167.97,84.52,83.45,Store
SAL00942,2024-06-22,STR06,CUS0211,PRD006,3,365.95,0.0,1097.85,620.25,477.6,Store
SAL00943,2022-09-21,STR07,CUS0151,PRD003,1,460.37,0.0,460.37,234.76,225.61,Store
SAL00944,2022-06-29,STR02,CUS0150,PRD002,1,528.99,0.0,528.99,347.39,181.6,Store
SAL00945,2024-01-03,STR06,CUS0173,PRD031,1,607.09,0.0,607.09,311.8,295.29,App
SAL00946,2023-02-03,STR05,CUS0293,PRD059,1,494.95,0.0,494.95,285.33,209.62,Store
SAL00947,2022-04-24,STR11,CUS0076,PRD061,2,60.41,0.15,102.7,62.08,40.62,Store
SAL00948,2024-01-20,STR07,CUS0183,PRD030,1,396.17,0.2,316.94,240.04,76.9,App
SAL00949,2024-04-10,STR11,CUS0067,PRD060,2,118.37,0.0,236.74,155.46,81.28,Online
SAL00950,2023-12-23,STR12,CUS0040,PRD049,4,535.39,0.1,1927.4,975.48,951.92,App
SAL00951,2023-05-13,STR09,CUS0299,PRD072,1,499.84,0.05,474.85,300.4,174.45,App
SAL00952,2025-03-03,STR08,CUS0233,PRD071,1,618.33,0.05,587.41,332.7,254.71,Online
SAL00953,2023-08-01,STR02,CUS0190,PRD057,2,52.44,0.0,104.88,73.56,31.32,App
SAL00954,2022-07-03,STR11,CUS0238,PRD062,5,210.83,0.0,1054.15,515.35,538.8,Store
SAL00955,2023-08-08,STR02,CUS0275,PRD028,1,167.14,0.1,150.43,81.77,68.66,App
SAL00956,2023-02-19,STR11,CUS0234,PRD029,2,318.8,0.15,541.96,341.6,200.36,Store
SAL00957,2025-05-20,STR09,CUS0143,PRD006,1,365.95,0.05,347.65,206.75,140.9,Store
SAL00958,2024-07-31,STR06,CUS0141,PRD005,3,245.1,0.0,735.3,523.47,211.83,App
SAL00959,2023-09-12,STR06,CUS0164,PRD033,2,82.66,0.15,140.52,115.04,25.48,App
