InventoryID,SnapshotDate,StoreID,ProductID,ClosingStock,StockValue,ReorderLevel,StockStatus
INV01439,2023-08-31,ST04,PRD069,103,22931.92,25,OK
INV01440,2023-08-31,ST04,PRD052,104,18129.28,14,OK
INV01441,2023-08-31,ST04,PRD018,18,5622.3,10,OK
INV01442,2023-08-31,ST04,PRD050,115,8813.6,13,OK
INV01443,2023-08-31,ST04,PRD003,13,3662.75,21,OK
INV01444,2023-08-31,ST04,PRD080,12,2100.96,22,OK
INV01445,2023-08-31,ST04,PRD022,53,4758.34,12,OK
INV01446,2023-08-31,ST04,PRD015,45,12163.05,10,OK
INV01447,2023-08-31,ST04,PRD073,97,30108.8,22,OK
INV01448,2023-08-31,ST04,PRD024,26,1066.26,11,OK
INV01449,2023-08-31,ST04,PRD023,81,7040.52,8,OK
INV01450,2023-08-31,ST04,PRD078,18,3121.02,24,OK
INV01451,2023-08-31,ST09,PRD032,118,38066.8,25,OK
INV01452,2023-08-31,ST09,PRD028,112,15747.2,9,OK
INV01453,2023-08-31,ST09,PRD013,7,2157.4,25,Low
INV01454,2023-08-31,ST09,PRD019,119,22552.88,20,OK
INV01455,2023-08-31,ST09,PRD056,52,14020.24,21,OK
INV01456,2023-08-31,ST09,PRD042,42,14255.22,24,OK
INV01457,2023-08-31,ST09,PRD077,83,15166.59,10,OK
INV01458,2023-08-31,ST09,PRD065,40,6288.4,14,OK
INV01459,2023-08-31,ST09,PRD078,79,13697.81,15,OK
INV01460,2023-08-31,ST09,PRD001,48,10642.08,12,OK
INV01461,2023-08-31,ST09,PRD008,18,2352.24,15,OK
INV01462,2023-08-31,ST09,PRD057,98,19945.94,15,OK
INV01463,2023-08-31,ST09,PRD037,119,11285.96,14,OK
INV01464,2023-08-31,ST09,PRD062,49,12949.23,16,OK
INV01465,2023-08-31,ST09,PRD010,99,18815.94,21,OK
INV01466,2023-08-31,ST09,PRD002,73,10246.28,19,OK
INV01467,2023-08-31,ST09,PRD046,34,8972.94,17,OK
INV01468,2023-08-31,ST09,PRD017,55,2273.7,19,OK
INV01469,2023-08-31,ST09,PRD034,89,9167.0,12,OK
INV01470,2023-08-31,ST09,PRD074,1,99.72,19,Low
INV01471,2023-08-31,ST09,PRD003,38,10706.5,24,OK
INV01472,2023-08-31,ST09,PRD018,71,22176.85,24,OK
INV01473,2023-08-31,ST09,PRD051,46,3329.02,9,OK
INV01474,2023-08-31,ST09,PRD016,59,10530.91,14,OK
INV01475,2023-08-31,ST09,PRD076,19,1542.8,19,OK
INV01476,2023-08-31,ST02,PRD060,4,660.72,23,Low
INV01477,2023-08-31,ST02,PRD077,1,182.73,10,Low
INV01478,2023-08-31,ST02,PRD012,17,5013.98,9,OK
INV01479,2023-08-31,ST02,PRD053,1,281.3,25,Low
INV01480,2023-08-31,ST02,PRD024,36,1476.36,9,OK
INV01481,2023-08-31,ST02,PRD008,60,7840.8,19,OK
INV01482,2023-08-31,ST02,PRD062,119,31448.13,24,OK
INV01483,2023-08-31,ST02,PRD074,65,6481.8,13,OK
INV01484,2023-08-31,ST02,PRD022,16,1436.48,12,OK
INV01485,2023-08-31,ST02,PRD054,61,2055.09,12,OK
INV01486,2023-08-31,ST02,PRD017,86,3555.24,17,OK
INV01487,2023-08-31,ST02,PRD047,65,13944.45,18,OK
INV01488,2023-08-31,ST02,PRD076,75,6090.0,15,OK
INV01489,2023-08-31,ST02,PRD027,112,32620.0,10,OK
INV01490,2023-08-31,ST02,PRD070,63,18920.79,24,OK
INV01491,2023-08-31,ST02,PRD006,112,8223.04,18,OK
INV01492,2023-08-31,ST02,PRD052,64,11156.48,23,OK
INV01493,2023-08-31,ST02,PRD067,64,16870.4,23,OK
INV01494,2023-08-31,ST02,PRD010,26,4941.56,16,OK
INV01495,2023-08-31,ST02,PRD029,6,706.98,19,Low
INV01496,2023-08-31,ST02,PRD058,29,8716.82,25,OK
INV01497,2023-08-31,ST02,PRD057,50,10176.5,23,OK
INV01498,2023-08-31,ST02,PRD009,88,1796.96,20,OK
INV01499,2023-08-31,ST02,PRD072,56,16004.8,22,OK
INV01500,2023-08-31,ST02,PRD051,116,8394.92,8,OK
INV01501,2023-08-31,ST03,PRD025,18,2597.58,13,OK
INV01502,2023-08-31,ST03,PRD062,25,6606.75,16,OK
INV01503,2023-08-31,ST03,PRD080,114,19959.12,22,OK
INV01504,2023-08-31,ST03,PRD057,119,24220.07,9,OK
INV01505,2023-08-31,ST03,PRD073,118,36627.2,25,OK
INV01506,2023-08-31,ST03,PRD052,28,4880.96,17,OK
INV01507,2023-08-31,ST03,PRD061,6,1021.92,21,Low
INV01508,2023-08-31,ST03,PRD019,19,3600.88,20,OK
INV01509,2023-08-31,ST03,PRD072,18,5144.4,19,OK
INV01510,2023-08-31,ST03,PRD006,86,6314.12,15,OK
INV01511,2023-08-31,ST03,PRD026,50,12012.0,17,OK
INV01512,2023-08-31,ST03,PRD053,39,10970.7,10,OK
INV01513,2023-08-31,ST03,PRD077,34,6212.82,25,OK
INV01514,2023-08-31,ST03,PRD016,109,19455.41,23,OK
INV01515,2023-08-31,ST03,PRD033,101,23853.17,23,OK
INV01516,2023-08-31,ST03,PRD075,56,14361.2,17,OK
INV01517,2023-08-31,ST03,PRD048,43,6379.48,16,OK
INV01518,2023-08-31,ST03,PRD069,15,3339.6,24,OK
INV01519,2023-08-31,ST03,PRD003,68,19159.0,15,OK
INV01520,2023-08-31,ST03,PRD071,48,1965.6,24,OK
INV01521,2023-08-31,ST03,PRD012,96,28314.24,8,OK
INV01522,2023-08-31,ST03,PRD013,69,21265.8,24,OK
INV01523,2023-08-31,ST03,PRD022,117,10504.26,24,OK
INV01524,2023-08-31,ST03,PRD031,117,26548.47,9,OK
INV01525,2023-08-31,ST03,PRD034,75,7725.0,14,OK
INV01526,2023-08-31,ST07,PRD022,115,10324.7,8,OK
INV01527,2023-08-31,ST07,PRD003,97,27329.75,14,OK
INV01528,2023-08-31,ST07,PRD057,6,1221.18,25,Low
INV01529,2023-08-31,ST07,PRD077,73,13339.29,22,OK
INV01530,2023-08-31,ST07,PRD050,118,9043.52,14,OK
INV01531,2023-08-31,ST07,PRD037,93,8820.12,23,OK
INV01532,2023-08-31,ST07,PRD038,111,21062.25,21,OK
INV01533,2023-08-31,ST07,PRD068,6,1448.58,13,Low
INV01534,2023-08-31,ST07,PRD009,60,1225.2,24,OK
INV01535,2023-08-31,ST07,PRD061,60,10219.2,9,OK
INV01536,2023-08-31,ST07,PRD046,25,6597.75,15,OK
INV01537,2023-08-31,ST07,PRD070,17,5105.61,11,OK
INV01538,2023-08-31,ST07,PRD017,107,4423.38,18,OK
INV01539,2023-08-31,ST07,PRD043,111,18148.5,24,OK
INV01540,2023-08-31,ST07,PRD030,98,14047.32,14,OK
INV01541,2023-08-31,ST07,PRD072,80,22864.0,20,OK
INV01542,2023-08-31,ST07,PRD024,26,1066.26,9,OK
INV01543,2023-08-31,ST07,PRD049,25,6491.25,12,OK
INV01544,2023-08-31,ST07,PRD062,65,17177.55,19,OK
INV01545,2023-08-31,ST07,PRD071,67,2743.65,21,OK
INV01546,2023-08-31,ST07,PRD023,59,5128.28,16,OK
INV01547,2023-08-31,ST07,PRD021,28,3296.16,20,OK
INV01548,2023-08-31,ST07,PRD065,2,314.42,17,Low
INV01549,2023-08-31,ST07,PRD059,64,10406.4,24,OK
INV01550,2023-08-31,ST07,PRD002,66,9263.76,15,OK
INV01551,2023-08-31,ST05,PRD031,35,7941.85,13,OK
INV01552,2023-08-31,ST05,PRD051,72,5210.64,21,OK
INV01553,2023-08-31,ST05,PRD018,57,17803.95,14,OK
INV01554,2023-08-31,ST05,PRD071,99,4054.05,8,OK
INV01555,2023-08-31,ST05,PRD015,57,15406.53,16,OK
INV01556,2023-08-31,ST05,PRD057,50,10176.5,25,OK
INV01557,2023-08-31,ST05,PRD041,93,9668.28,20,OK
INV01558,2023-08-31,ST05,PRD001,94,20840.74,14,OK
INV01559,2023-08-31,ST05,PRD056,68,18334.16,20,OK
INV01560,2023-08-31,ST05,PRD006,37,2716.54,20,OK
INV01561,2023-08-31,ST05,PRD038,107,20303.25,10,OK
INV01562,2023-08-31,ST05,PRD060,7,1156.26,22,Low
INV01563,2023-08-31,ST05,PRD009,70,1429.4,11,OK
INV01564,2023-08-31,ST05,PRD066,21,6160.77,22,OK
INV01565,2023-08-31,ST05,PRD002,58,8140.88,16,OK
INV01566,2023-08-31,ST05,PRD050,79,6054.56,11,OK
INV01567,2023-08-31,ST05,PRD045,60,10701.6,21,OK
INV01568,2023-08-31,ST05,PRD005,41,1711.75,18,OK
INV01569,2023-08-31,ST05,PRD055,65,12268.75,25,OK
INV01570,2023-08-31,ST05,PRD076,65,5278.0,12,OK
INV01571,2023-08-31,ST05,PRD077,28,5116.44,10,OK
INV01572,2023-08-31,ST05,PRD070,52,15617.16,12,OK
INV01573,2023-08-31,ST05,PRD008,61,7971.48,9,OK
INV01574,2023-08-31,ST05,PRD075,37,9488.65,11,OK
INV01575,2023-08-31,ST05,PRD065,36,5659.56,11,OK
INV01576,2023-08-31,ST01,PRD067,7,1845.2,16,Low
INV01577,2023-08-31,ST01,PRD047,15,3217.95,19,OK
INV01578,2023-08-31,ST01,PRD054,11,370.59,14,Low
INV01579,2023-08-31,ST01,PRD017,6,248.04,23,Low
INV01580,2023-08-31,ST01,PRD031,38,8622.58,18,OK
INV01581,2023-08-31,ST01,PRD076,46,3735.2,12,OK
INV01582,2023-08-31,ST01,PRD027,120,34950.0,9,OK
INV01583,2023-08-31,ST01,PRD069,81,18033.84,8,OK
INV01584,2023-08-31,ST01,PRD075,25,6411.25,19,OK
INV01585,2023-08-31,ST01,PRD015,78,21082.62,13,OK
INV01586,2023-08-31,ST01,PRD052,81,14119.92,8,OK
INV01587,2023-08-31,ST01,PRD064,46,4747.2,23,OK
INV01588,2023-08-31,ST01,PRD023,82,7127.44,9,OK
INV01589,2023-08-31,ST01,PRD007,109,23734.75,25,OK
INV01590,2023-08-31,ST01,PRD005,25,1043.75,12,OK
INV01591,2023-08-31,ST01,PRD072,105,30009.0,12,OK
INV01592,2023-08-31,ST01,PRD058,53,15930.74,15,OK
INV01593,2023-08-31,ST01,PRD009,102,2082.84,8,OK
INV01594,2023-08-31,ST01,PRD059,120,19512.0,14,OK
INV01595,2023-08-31,ST01,PRD053,6,1687.8,23,Low
INV01596,2023-08-31,ST01,PRD044,64,21805.44,15,OK
INV01597,2023-08-31,ST01,PRD020,80,16283.2,23,OK
INV01598,2023-08-31,ST01,PRD042,8,2715.28,21,Low
INV01599,2023-08-31,ST01,PRD032,100,32260.0,16,OK
INV01600,2023-08-31,ST01,PRD056,18,4853.16,16,OK
INV01601,2023-09-30,ST12,PRD069,26,5788.64,9,OK
INV01602,2023-09-30,ST12,PRD016,65,11601.85,8,OK
INV01603,2023-09-30,ST12,PRD022,103,9247.34,17,OK
INV01604,2023-09-30,ST12,PRD025,7,1010.17,13,Low
INV01605,2023-09-30,ST12,PRD077,58,10598.34,21,OK
INV01606,2023-09-30,ST12,PRD079,9,581.22,22,Low
INV01607,2023-09-30,ST12,PRD054,114,3840.66,23,OK
INV01608,2023-09-30,ST12,PRD004,69,20132.82,11,OK
INV01609,2023-09-30,ST12,PRD026,21,5045.04,24,OK
INV01610,2023-09-30,ST12,PRD007,75,16331.25,15,OK
INV01611,2023-09-30,ST12,PRD070,31,9310.23,12,OK
INV01612,2023-09-30,ST12,PRD024,28,1148.28,16,OK
INV01613,2023-09-30,ST12,PRD048,119,17654.84,19,OK
INV01614,2023-09-30,ST12,PRD052,32,5578.24,12,OK
INV01615,2023-09-30,ST12,PRD031,84,19060.44,12,OK
INV01616,2023-09-30,ST12,PRD011,97,18960.59,14,OK
INV01617,2023-09-30,ST12,PRD012,85,25069.9,10,OK
INV01618,2023-09-30,ST12,PRD019,95,18004.4,23,OK
INV01619,2023-09-30,ST12,PRD058,87,26150.46,23,OK
INV01620,2023-09-30,ST12,PRD002,66,9263.76,11,OK
INV01621,2023-09-30,ST12,PRD055,118,22272.5,20,OK
INV01622,2023-09-30,ST12,PRD065,22,3458.62,11,OK
INV01623,2023-09-30,ST12,PRD047,93,19951.29,16,OK
INV01624,2023-09-30,ST12,PRD071,20,819.0,23,OK
INV01625,2023-09-30,ST12,PRD023,53,4606.76,19,OK
INV01626,2023-09-30,ST07,PRD056,109,29388.58,16,OK
INV01627,2023-09-30,ST07,PRD044,112,38159.52,10,OK
INV01628,2023-09-30,ST07,PRD057,5,1017.65,20,Low
INV01629,2023-09-30,ST07,PRD003,36,10143.0,18,OK
INV01630,2023-09-30,ST07,PRD062,43,11363.61,24,OK
INV01631,2023-09-30,ST07,PRD055,23,4341.25,8,OK
INV01632,2023-09-30,ST07,PRD020,3,610.62,16,Low
INV01633,2023-09-30,ST07,PRD009,96,1960.32,10,OK
INV01634,2023-09-30,ST07,PRD033,88,20782.96,12,OK
INV01635,2023-09-30,ST07,PRD016,100,17849.0,16,OK
INV01636,2023-09-30,ST07,PRD053,32,9001.6,19,OK
INV01637,2023-09-30,ST07,PRD028,15,2109.0,20,OK
INV01638,2023-09-30,ST07,PRD041,12,1247.52,17,OK
INV01639,2023-09-30,ST07,PRD008,104,13590.72,21,OK
INV01640,2023-09-30,ST07,PRD018,42,13118.7,15,OK
INV01641,2023-09-30,ST07,PRD073,100,31040.0,22,OK
INV01642,2023-09-30,ST07,PRD037,0,0.0,12,Out of Stock
INV01643,2023-09-30,ST07,PRD012,27,7963.38,24,OK
INV01644,2023-09-30,ST07,PRD006,85,6240.7,23,OK
INV01645,2023-09-30,ST07,PRD059,77,12520.2,24,OK
INV01646,2023-09-30,ST07,PRD002,105,14737.8,15,OK
INV01647,2023-09-30,ST07,PRD025,102,14719.62,13,OK
INV01648,2023-09-30,ST07,PRD042,80,27152.8,15,OK
INV01649,2023-09-30,ST07,PRD067,21,5535.6,15,OK
INV01650,2023-09-30,ST07,PRD078,91,15778.49,20,OK
INV01651,2023-09-30,ST02,PRD057,47,9565.91,19,OK
INV01652,2023-09-30,ST02,PRD080,17,2976.36,16,OK
INV01653,2023-09-30,ST02,PRD004,71,20716.38,15,OK
INV01654,2023-09-30,ST02,PRD077,110,20100.3,8,OK
INV01655,2023-09-30,ST02,PRD071,112,4586.4,24,OK
INV01656,2023-09-30,ST02,PRD073,60,18624.0,11,OK
INV01657,2023-09-30,ST02,PRD048,26,3857.36,8,OK
INV01658,2023-09-30,ST02,PRD027,97,28251.25,11,OK
INV01659,2023-09-30,ST02,PRD039,51,11743.26,10,OK
INV01660,2023-09-30,ST02,PRD019,111,21036.72,25,OK
INV01661,2023-09-30,ST02,PRD046,66,17418.06,8,OK
INV01662,2023-09-30,ST02,PRD009,39,796.38,10,OK
INV01663,2023-09-30,ST02,PRD064,13,1341.6,13,OK
INV01664,2023-09-30,ST02,PRD008,113,14766.84,10,OK
INV01665,2023-09-30,ST02,PRD016,84,14993.16,12,OK
INV01666,2023-09-30,ST02,PRD025,49,7071.19,11,OK
INV01667,2023-09-30,ST02,PRD041,6,623.76,8,Low
INV01668,2023-09-30,ST02,PRD033,54,12753.18,11,OK
INV01669,2023-09-30,ST02,PRD035,6,1625.82,12,Low
INV01670,2023-09-30,ST02,PRD055,92,17365.0,20,OK
INV01671,2023-09-30,ST02,PRD006,60,4405.2,16,OK
INV01672,2023-09-30,ST02,PRD044,120,40885.2,21,OK
INV01673,2023-09-30,ST02,PRD011,110,21501.7,23,OK
INV01674,2023-09-30,ST02,PRD067,56,14761.6,24,OK
INV01675,2023-09-30,ST02,PRD024,3,123.03,14,Low
INV01676,2023-09-30,ST03,PRD037,42,3983.28,21,OK
INV01677,2023-09-30,ST03,PRD074,37,3689.64,24,OK
INV01678,2023-09-30,ST03,PRD025,73,10534.63,20,OK
INV01679,2023-09-30,ST03,PRD014,32,3342.4,15,OK
INV01680,2023-09-30,ST03,PRD056,19,5122.78,12,OK
INV01681,2023-09-30,ST03,PRD030,91,13043.94,16,OK
INV01682,2023-09-30,ST03,PRD028,99,13919.4,20,OK
INV01683,2023-09-30,ST03,PRD039,75,17269.5,20,OK
INV01684,2023-09-30,ST03,PRD070,29,8709.57,11,OK
INV01685,2023-09-30,ST03,PRD031,103,23371.73,25,OK
INV01686,2023-09-30,ST03,PRD047,120,25743.6,11,OK
INV01687,2023-09-30,ST03,PRD072,41,11717.8,25,OK
INV01688,2023-09-30,ST03,PRD057,76,15468.28,21,OK
INV01689,2023-09-30,ST03,PRD040,0,0.0,14,Out of Stock
INV01690,2023-09-30,ST03,PRD004,90,26260.2,13,OK
INV01691,2023-09-30,ST03,PRD044,49,16694.79,14,OK
INV01692,2023-09-30,ST03,PRD068,32,7725.76,14,OK
INV01693,2023-09-30,ST03,PRD020,6,1221.24,12,Low
INV01694,2023-09-30,ST03,PRD064,55,5676.0,13,OK
INV01695,2023-09-30,ST03,PRD032,2,645.2,17,Low
INV01696,2023-09-30,ST03,PRD006,65,4772.3,12,OK
INV01697,2023-09-30,ST03,PRD061,32,5450.24,8,OK
INV01698,2023-09-30,ST03,PRD029,14,1649.62,19,OK
INV01699,2023-09-30,ST03,PRD007,18,3919.5,10,OK
INV01700,2023-09-30,ST03,PRD021,57,6710.04,14,OK
INV01701,2023-09-30,ST06,PRD070,49,14716.17,22,OK
INV01702,2023-09-30,ST06,PRD015,99,26758.71,13,OK
INV01703,2023-09-30,ST06,PRD007,107,23299.25,24,OK
INV01704,2023-09-30,ST06,PRD009,13,265.46,25,OK
INV01705,2023-09-30,ST06,PRD067,99,26096.4,24,OK
INV01706,2023-09-30,ST06,PRD057,47,9565.91,25,OK
INV01707,2023-09-30,ST06,PRD031,32,7261.12,9,OK
INV01708,2023-09-30,ST06,PRD027,58,16892.5,15,OK
INV01709,2023-09-30,ST06,PRD024,101,4142.01,17,OK
INV01710,2023-09-30,ST06,PRD037,29,2750.36,10,OK
INV01711,2023-09-30,ST06,PRD062,73,19291.71,8,OK
INV01712,2023-09-30,ST06,PRD013,116,35751.2,25,OK
INV01713,2023-09-30,ST06,PRD044,45,15331.95,22,OK
INV01714,2023-09-30,ST06,PRD021,89,10477.08,14,OK
INV01715,2023-09-30,ST06,PRD068,35,8450.05,20,OK
INV01716,2023-09-30,ST06,PRD052,79,13771.28,24,OK
INV01717,2023-09-30,ST06,PRD061,112,19075.84,21,OK
INV01718,2023-09-30,ST06,PRD075,90,23080.5,22,OK
INV01719,2023-09-30,ST06,PRD053,43,12095.9,25,OK
INV01720,2023-09-30,ST06,PRD079,104,6716.32,23,OK
INV01721,2023-09-30,ST06,PRD040,7,655.13,10,Low
INV01722,2023-09-30,ST06,PRD004,42,12254.76,17,OK
INV01723,2023-09-30,ST06,PRD069,118,26271.52,12,OK
INV01724,2023-09-30,ST06,PRD078,113,19593.07,12,OK
INV01725,2023-09-30,ST06,PRD049,84,21810.6,23,OK
INV01726,2023-09-30,ST08,PRD006,13,954.46,25,OK
INV01727,2023-09-30,ST08,PRD048,60,8901.6,23,OK
INV01728,2023-09-30,ST08,PRD079,52,3358.16,22,OK
INV01729,2023-09-30,ST08,PRD061,89,15158.48,10,OK
INV01730,2023-09-30,ST08,PRD059,20,3252.0,16,OK
INV01731,2023-09-30,ST08,PRD021,118,13890.96,16,OK
INV01732,2023-09-30,ST08,PRD005,93,3882.75,10,OK
INV01733,2023-09-30,ST08,PRD007,114,24823.5,10,OK
INV01734,2023-09-30,ST08,PRD042,47,15952.27,15,OK
INV01735,2023-09-30,ST08,PRD030,80,11467.2,8,OK
INV01736,2023-09-30,ST08,PRD054,78,2627.82,11,OK
INV01737,2023-09-30,ST08,PRD068,19,4587.17,23,OK
INV01738,2023-09-30,ST08,PRD073,92,28556.8,9,OK
INV01739,2023-09-30,ST08,PRD056,103,27770.86,22,OK
INV01740,2023-09-30,ST08,PRD035,24,6503.28,20,OK
INV01741,2023-09-30,ST08,PRD029,51,6009.33,13,OK
INV01742,2023-09-30,ST08,PRD041,6,623.76,21,Low
INV01743,2023-09-30,ST08,PRD076,82,6658.4,12,OK
INV01744,2023-09-30,ST08,PRD046,63,16626.33,12,OK
INV01745,2023-09-30,ST08,PRD049,33,8568.45,16,OK
INV01746,2023-09-30,ST08,PRD016,58,10352.42,8,OK
INV01747,2023-09-30,ST08,PRD070,105,31534.65,21,OK
INV01748,2023-09-30,ST08,PRD066,60,17602.2,16,OK
INV01749,2023-09-30,ST08,PRD012,46,13567.24,8,OK
INV01750,2023-09-30,ST08,PRD003,58,16341.5,10,OK
INV01751,2023-09-30,ST04,PRD056,53,14289.86,18,OK
INV01752,2023-09-30,ST04,PRD019,87,16488.24,18,OK
INV01753,2023-09-30,ST04,PRD030,44,6306.96,15,OK
INV01754,2023-09-30,ST04,PRD076,6,487.2,16,Low
INV01755,2023-09-30,ST04,PRD020,2,407.08,23,Low
INV01756,2023-09-30,ST04,PRD046,102,26918.82,16,OK
INV01757,2023-09-30,ST04,PRD018,25,7808.75,14,OK
INV01758,2023-09-30,ST04,PRD080,67,11730.36,22,OK
INV01759,2023-09-30,ST04,PRD045,20,3567.2,22,OK
INV01760,2023-09-30,ST04,PRD047,109,23383.77,8,OK
INV01761,2023-09-30,ST04,PRD043,60,9810.0,19,OK
INV01762,2023-09-30,ST04,PRD057,77,15671.81,14,OK
INV01763,2023-09-30,ST04,PRD044,29,9880.59,19,OK
INV01764,2023-09-30,ST04,PRD069,79,17588.56,13,OK
INV01765,2023-09-30,ST04,PRD053,36,10126.8,13,OK
INV01766,2023-09-30,ST04,PRD016,24,4283.76,25,OK
INV01767,2023-09-30,ST04,PRD015,38,10271.02,16,OK
INV01768,2023-09-30,ST04,PRD011,70,13682.9,12,OK
INV01769,2023-09-30,ST04,PRD054,31,1044.39,12,OK
INV01770,2023-09-30,ST04,PRD055,69,13023.75,8,OK
INV01771,2023-09-30,ST04,PRD062,12,3171.24,23,OK
INV01772,2023-09-30,ST04,PRD001,8,1773.68,9,Low
INV01773,2023-09-30,ST04,PRD003,50,14087.5,14,OK
INV01774,2023-09-30,ST04,PRD073,62,19244.8,24,OK
INV01775,2023-09-30,ST04,PRD023,120,10430.4,10,OK
INV01776,2023-09-30,ST05,PRD016,111,19812.39,19,OK
INV01777,2023-09-30,ST05,PRD070,70,21023.1,24,OK
INV01778,2023-09-30,ST05,PRD056,59,15907.58,8,OK
INV01779,2023-09-30,ST05,PRD067,32,8435.2,10,OK
INV01780,2023-09-30,ST05,PRD076,72,5846.4,14,OK
INV01781,2023-09-30,ST05,PRD032,103,33227.8,11,OK
INV01782,2023-09-30,ST05,PRD079,70,4520.6,22,OK
INV01783,2023-09-30,ST05,PRD028,28,3936.8,12,OK
INV01784,2023-09-30,ST05,PRD044,29,9880.59,14,OK
INV01785,2023-09-30,ST05,PRD034,41,4223.0,11,OK
INV01786,2023-09-30,ST05,PRD025,72,10390.32,18,OK
INV01787,2023-09-30,ST05,PRD036,6,1194.18,21,Low
INV01788,2023-09-30,ST05,PRD043,17,2779.5,14,OK
INV01789,2023-09-30,ST05,PRD064,107,11042.4,15,OK
INV01790,2023-09-30,ST05,PRD010,39,7412.34,16,OK
INV01791,2023-09-30,ST05,PRD018,3,937.05,19,Low
INV01792,2023-09-30,ST05,PRD037,109,10337.56,15,OK
INV01793,2023-09-30,ST05,PRD004,120,35013.6,25,OK
INV01794,2023-09-30,ST05,PRD052,93,16211.76,25,OK
INV01795,2023-09-30,ST05,PRD014,30,3133.5,15,OK
INV01796,2023-09-30,ST05,PRD049,25,6491.25,14,OK
INV01797,2023-09-30,ST05,PRD033,57,13461.69,24,OK
INV01798,2023-09-30,ST05,PRD017,62,2563.08,14,OK
INV01799,2023-09-30,ST05,PRD060,85,14040.3,15,OK
INV01800,2023-09-30,ST05,PRD063,41,6109.41,24,OK
INV01801,2023-10-31,ST01,PRD009,59,1204.78,9,OK
INV01802,2023-10-31,ST01,PRD037,35,3319.4,24,OK
INV01803,2023-10-31,ST01,PRD067,61,16079.6,9,OK
INV01804,2023-10-31,ST01,PRD069,37,8237.68,12,OK
INV01805,2023-10-31,ST01,PRD002,67,9404.12,9,OK
INV01806,2023-10-31,ST01,PRD042,34,11539.94,25,OK
INV01807,2023-10-31,ST01,PRD043,114,18639.0,11,OK
INV01808,2023-10-31,ST01,PRD080,77,13481.16,12,OK
INV01809,2023-10-31,ST01,PRD045,79,14090.44,17,OK
INV01810,2023-10-31,ST01,PRD044,115,39181.65,16,OK
INV01811,2023-10-31,ST01,PRD053,56,15752.8,21,OK
INV01812,2023-10-31,ST01,PRD063,27,4023.27,14,OK
INV01813,2023-10-31,ST01,PRD036,81,16121.43,22,OK
INV01814,2023-10-31,ST01,PRD052,62,10807.84,15,OK
INV01815,2023-10-31,ST01,PRD039,65,14966.9,8,OK
INV01816,2023-10-31,ST01,PRD018,119,37169.65,16,OK
INV01817,2023-10-31,ST01,PRD024,99,4059.99,22,OK
INV01818,2023-10-31,ST01,PRD030,100,14334.0,9,OK
INV01819,2023-10-31,ST01,PRD013,14,4314.8,15,OK
INV01820,2023-10-31,ST01,PRD004,107,31220.46,8,OK
INV01821,2023-10-31,ST01,PRD003,25,7043.75,22,OK
INV01822,2023-10-31,ST01,PRD027,55,16018.75,8,OK
INV01823,2023-10-31,ST01,PRD016,117,20883.33,16,OK
INV01824,2023-10-31,ST01,PRD026,75,18018.0,11,OK
INV01825,2023-10-31,ST01,PRD019,75,14214.0,11,OK
INV01826,2023-10-31,ST06,PRD064,62,6398.4,24,OK
INV01827,2023-10-31,ST06,PRD077,36,6578.28,10,OK
INV01828,2023-10-31,ST06,PRD073,72,22348.8,8,OK
INV01829,2023-10-31,ST06,PRD060,31,5120.58,12,OK
INV01830,2023-10-31,ST06,PRD003,16,4508.0,12,OK
INV01831,2023-10-31,ST06,PRD043,9,1471.5,11,Low
INV01832,2023-10-31,ST06,PRD059,28,4552.8,24,OK
INV01833,2023-10-31,ST06,PRD058,65,19537.7,21,OK
INV01834,2023-10-31,ST06,PRD028,78,10966.8,10,OK
INV01835,2023-10-31,ST06,PRD013,71,21882.2,20,OK
INV01836,2023-10-31,ST06,PRD076,55,4466.0,8,OK
INV01837,2023-10-31,ST06,PRD065,112,17607.52,23,OK
INV01838,2023-10-31,ST06,PRD007,1,217.75,17,Low
INV01839,2023-10-31,ST06,PRD023,10,869.2,18,Low
INV01840,2023-10-31,ST06,PRD063,63,9387.63,13,OK
INV01841,2023-10-31,ST06,PRD009,98,2001.16,16,OK
INV01842,2023-10-31,ST06,PRD030,11,1576.74,21,Low
INV01843,2023-10-31,ST06,PRD061,71,12092.72,18,OK
INV01844,2023-10-31,ST06,PRD072,94,26865.2,24,OK
INV01845,2023-10-31,ST06,PRD011,84,16419.48,16,OK
INV01846,2023-10-31,ST06,PRD053,44,12377.2,14,OK
INV01847,2023-10-31,ST06,PRD056,92,24805.04,20,OK
INV01848,2023-10-31,ST06,PRD012,72,21235.68,24,OK
INV01849,2023-10-31,ST06,PRD021,84,9888.48,10,OK
INV01850,2023-10-31,ST06,PRD024,80,3280.8,9,OK
INV01851,2023-10-31,ST09,PRD045,3,535.08,23,Low
INV01852,2023-10-31,ST09,PRD026,85,20420.4,13,OK
INV01853,2023-10-31,ST09,PRD040,49,4585.91,22,OK
INV01854,2023-10-31,ST09,PRD002,106,14878.16,17,OK
INV01855,2023-10-31,ST09,PRD047,109,23383.77,18,OK
INV01856,2023-10-31,ST09,PRD029,108,12725.64,15,OK
INV01857,2023-10-31,ST09,PRD038,93,17646.75,15,OK
INV01858,2023-10-31,ST09,PRD064,78,8049.6,20,OK
INV01859,2023-10-31,ST09,PRD037,16,1517.44,18,OK
INV01860,2023-10-31,ST09,PRD024,93,3813.93,10,OK
INV01861,2023-10-31,ST09,PRD028,56,7873.6,25,OK
