ReturnID,SalesID,ReturnDate,ProductID,StoreID,ReturnQuantity,RefundAmount,ReturnReason
R0367,SAL00986,2025-05-19,PRD008,ST06,1,231.59,Not as Described
R0368,SAL06305,2023-10-12,PRD029,ST03,1,304.6,Not as Described
R0369,SAL04995,2024-12-26,PRD052,ST03,1,233.15,Wrong Item
R0370,SAL01926,2023-10-04,PRD023,ST08,1,140.85,Not as Described
R0371,SAL03243,2024-03-27,PRD009,ST12,1,64.93,Changed Mind
R0372,SAL01798,2025-07-22,PRD023,ST05,1,94.12,Not as Described
R0373,SAL06994,2024-09-21,PRD018,ST06,2,1154.48,Not as Described
R0374,SAL05811,2025-05-21,PRD014,ST06,1,276.0,Not as Described
R0375,SAL04061,2024-05-20,PRD014,ST05,1,131.49,Changed Mind
R0376,SAL00474,2024-08-20,PRD036,ST10,1,440.9,Wrong Item
R0377,SAL05998,2024-08-28,PRD004,ST03,1,835.97,Damaged
R0378,SAL02737,2023-03-07,PRD067,ST07,1,604.99,Not as Described
R0379,SAL00988,2023-04-11,PRD021,ST11,1,130.25,Wrong Item
R0380,SAL06634,2025-01-16,PRD075,ST06,1,402.24,Changed Mind
R0381,SAL01431,2024-11-11,PRD075,ST08,1,837.68,Wrong Item
R0382,SAL05756,2023-04-19,PRD077,ST03,2,760.98,Defective
R0383,SAL06974,2022-10-03,PRD001,ST09,2,862.73,Not as Described
R0384,SAL03650,2023-06-02,PRD064,ST01,1,230.02,Not as Described
R0385,SAL05921,2023-01-08,PRD050,ST06,1,102.53,Changed Mind
R0386,SAL06079,2025-06-02,PRD049,ST02,1,400.42,Defective
R0387,SAL03748,2024-04-06,PRD042,ST01,1,433.12,Changed Mind
R0388,SAL02035,2025-04-13,PRD042,ST02,2,1776.33,Changed Mind
R0389,SAL04755,2023-01-17,PRD044,ST08,1,817.68,Wrong Item
R0390,SAL00934,2023-02-26,PRD023,ST08,1,111.01,Changed Mind
R0391,SAL02951,2024-05-02,PRD010,ST07,1,416.41,Defective
R0392,SAL05475,2024-10-22,PRD074,ST02,1,112.19,Not as Described
R0393,SAL06003,2024-02-03,PRD018,ST03,1,695.24,Changed Mind
R0394,SAL00130,2024-12-27,PRD039,ST03,1,557.02,Not as Described
R0395,SAL02126,2023-05-21,PRD041,ST02,1,222.34,Not as Described
R0396,SAL01593,2022-12-21,PRD018,ST10,1,339.35,Defective
R0397,SAL04185,2024-07-21,PRD010,ST11,1,234.75,Defective
R0398,SAL01127,2025-07-08,PRD070,ST02,1,288.87,Changed Mind
R0399,SAL05824,2022-11-09,PRD038,ST08,1,600.72,Changed Mind
R0400,SAL03481,2025-03-06,PRD067,ST02,1,366.56,Wrong Item
R0401,SAL02656,2023-04-04,PRD028,ST10,1,200.97,Defective
R0402,SAL01423,2023-12-24,PRD005,ST07,1,50.3,Changed Mind
R0403,SAL05450,2023-01-07,PRD022,ST10,2,536.29,Not as Described
R0404,SAL00047,2024-04-10,PRD007,ST01,1,482.26,Defective
R0405,SAL06599,2025-07-02,PRD058,ST11,1,1050.98,Changed Mind
R0406,SAL02353,2024-06-11,PRD034,ST02,1,153.53,Damaged
R0407,SAL06509,2025-05-21,PRD059,ST07,1,521.45,Defective
R0408,SAL01864,2022-08-10,PRD009,ST03,2,99.24,Damaged
R0409,SAL02114,2023-01-29,PRD057,ST09,1,259.82,Damaged
R0410,SAL06495,2024-06-16,PRD004,ST01,1,453.04,Defective
R0411,SAL02941,2024-08-26,PRD011,ST11,1,289.06,Changed Mind
R0412,SAL04440,2024-06-20,PRD040,ST01,1,440.93,Not as Described
R0413,SAL02967,2023-03-16,PRD055,ST06,1,485.12,Defective
R0414,SAL06874,2025-01-07,PRD017,ST08,2,198.44,Wrong Item
R0415,SAL03624,2022-09-16,PRD080,ST05,1,692.45,Changed Mind
R0416,SAL05433,2025-02-26,PRD012,ST07,1,896.71,Damaged
R0417,SAL00666,2023-12-09,PRD045,ST08,1,539.23,Changed Mind
R0418,SAL04658,2023-06-25,PRD028,ST09,1,272.48,Not as Described
R0419,SAL04129,2024-03-26,PRD061,ST04,1,222.29,Wrong Item
R0420,SAL00351,2023-06-03,PRD051,ST06,3,516.68,Defective
R0421,SAL05349,2025-02-15,PRD022,ST02,2,581.64,Changed Mind
R0422,SAL05313,2024-03-13,PRD037,ST09,1,186.68,Wrong Item
R0423,SAL03867,2022-12-21,PRD046,ST12,1,431.83,Not as Described
R0424,SAL03728,2024-05-10,PRD023,ST10,1,132.31,Not as Described
R0425,SAL04540,2024-02-20,PRD041,ST05,1,195.46,Changed Mind
R0426,SAL03546,2025-02-12,PRD042,ST12,1,557.93,Defective
R0427,SAL00579,2023-05-11,PRD018,ST01,1,393.86,Not as Described
R0428,SAL05526,2024-06-01,PRD028,ST10,1,153.96,Changed Mind
R0429,SAL04611,2023-10-02,PRD051,ST07,1,301.25,Defective
R0430,SAL00913,2023-09-06,PRD031,ST02,1,372.97,Damaged
R0431,SAL00193,2023-01-05,PRD038,ST02,1,231.48,Not as Described
R0432,SAL03572,2025-08-03,PRD011,ST10,2,1433.6,Defective
R0433,SAL05614,2022-12-15,PRD011,ST03,1,314.03,Not as Described
R0434,SAL03749,2022-10-25,PRD012,ST10,1,670.02,Wrong Item
R0435,SAL04556,2023-12-19,PRD015,ST02,1,367.6,Wrong Item
R0436,SAL04293,2024-04-22,PRD004,ST11,1,405.62,Defective
R0437,SAL00096,2025-07-06,PRD058,ST09,1,416.55,Damaged
R0438,SAL00446,2023-03-17,PRD009,ST10,1,26.0,Changed Mind
R0439,SAL06435,2025-03-08,PRD077,ST01,1,321.03,Changed Mind
R0440,SAL05624,2025-05-24,PRD064,ST10,1,123.24,Damaged
R0441,SAL00966,2025-01-29,PRD009,ST06,1,34.91,Damaged
R0442,SAL05990,2023-10-21,PRD009,ST01,1,62.6,Not as Described
R0443,SAL00853,2023-04-19,PRD013,ST08,1,324.24,Wrong Item
R0444,SAL01142,2023-11-02,PRD052,ST08,1,239.16,Wrong Item
R0445,SAL01269,2022-07-27,PRD059,ST07,1,219.96,Wrong Item
R0446,SAL05268,2024-02-12,PRD044,ST10,1,1379.86,Not as Described
R0447,SAL01243,2025-02-07,PRD048,ST02,1,173.62,Defective
R0448,SAL03346,2024-10-05,PRD002,ST01,1,259.91,Changed Mind
R0449,SAL05875,2022-12-08,PRD009,ST02,1,27.38,Wrong Item
R0450,SAL05876,2023-11-15,PRD034,ST10,1,93.02,Changed Mind
R0451,SAL00972,2024-10-04,PRD050,ST07,1,246.13,Defective
R0452,SAL00731,2023-06-02,PRD063,ST11,1,902.71,Damaged
R0453,SAL05286,2023-10-30,PRD011,ST01,1,614.15,Changed Mind
R0454,SAL00624,2024-03-11,PRD069,ST06,1,361.34,Changed Mind
R0455,SAL00027,2022-11-01,PRD064,ST10,1,409.29,Not as Described
R0456,SAL05535,2024-03-21,PRD047,ST07,1,277.58,Not as Described
R0457,SAL06156,2025-01-07,PRD040,ST01,1,267.0,Defective
R0458,SAL01389,2023-05-19,PRD008,ST06,1,207.61,Damaged
R0459,SAL02269,2022-09-26,PRD025,ST10,1,201.0,Not as Described
R0460,SAL00480,2025-07-05,PRD008,ST06,1,464.37,Wrong Item
R0461,SAL01171,2022-09-23,PRD004,ST10,1,332.12,Damaged
R0462,SAL02371,2023-12-17,PRD001,ST11,1,228.65,Not as Described
R0463,SAL00906,2025-06-14,PRD028,ST12,1,415.7,Not as Described
R0464,SAL02583,2023-10-09,PRD015,ST06,1,427.68,Not as Described
R0465,SAL06995,2022-11-21,PRD007,ST07,1,376.64,Wrong Item
R0466,SAL05070,2023-10-14,PRD018,ST01,1,1193.31,Wrong Item
R0467,SAL05460,2024-04-22,PRD029,ST02,2,426.59,Not as Described
R0468,SAL05419,2023-09-02,PRD061,ST11,1,232.03,Wrong Item
R0469,SAL03623,2025-07-13,PRD076,ST12,1,100.22,Changed Mind
R0470,SAL01194,2023-07-11,PRD050,ST07,1,97.17,Wrong Item
R0471,SAL00511,2024-03-03,PRD059,ST04,1,532.88,Changed Mind
R0472,SAL00537,2025-05-09,PRD024,ST12,1,64.65,Damaged
R0473,SAL01683,2024-05-05,PRD041,ST09,2,553.93,Changed Mind
R0474,SAL04633,2023-06-04,PRD039,ST09,1,656.21,Defective
R0475,SAL00897,2023-08-24,PRD010,ST08,1,470.9,Changed Mind
R0476,SAL06354,2023-09-02,PRD022,ST06,1,111.27,Not as Described
R0477,SAL04528,2023-11-03,PRD009,ST10,1,36.53,Wrong Item
R0478,SAL03629,2024-07-21,PRD059,ST07,1,198.06,Changed Mind
R0479,SAL05187,2024-10-19,PRD036,ST11,2,711.5,Not as Described
R0480,SAL06262,2024-07-31,PRD051,ST05,1,81.1,Damaged
R0481,SAL05712,2023-06-05,PRD070,ST07,1,355.18,Not as Described
R0482,SAL05365,2022-08-24,PRD052,ST09,2,875.52,Not as Described
R0483,SAL03895,2023-12-25,PRD007,ST03,2,797.76,Damaged
R0484,SAL00552,2025-02-11,PRD018,ST11,1,523.46,Wrong Item
R0485,SAL03278,2023-08-21,PRD046,ST07,1,478.29,Wrong Item
R0486,SAL04455,2025-02-12,PRD041,ST10,1,123.26,Changed Mind
R0487,SAL03497,2025-03-31,PRD073,ST02,2,1286.49,Defective
R0488,SAL01539,2025-02-06,PRD057,ST11,1,296.48,Wrong Item
R0489,SAL00390,2023-09-10,PRD076,ST09,1,324.31,Wrong Item
R0490,SAL02095,2023-08-10,PRD071,ST10,2,174.86,Defective
R0491,SAL01515,2022-10-18,PRD048,ST09,1,175.8,Wrong Item
R0492,SAL04332,2025-04-22,PRD032,ST07,1,609.7,Defective
R0493,SAL01164,2023-01-03,PRD069,ST01,1,465.85,Damaged
R0494,SAL02798,2025-05-13,PRD011,ST07,1,261.45,Wrong Item
R0495,SAL06345,2022-10-18,PRD061,ST09,1,235.54,Changed Mind
R0496,SAL01931,2024-08-30,PRD002,ST05,1,344.26,Wrong Item
R0497,SAL01084,2024-03-22,PRD011,ST11,1,700.27,Not as Described
R0498,SAL02495,2022-10-31,PRD062,ST05,3,1841.33,Changed Mind
R0499,SAL00182,2024-07-10,PRD066,ST08,1,425.9,Defective
R0500,SAL00577,2025-05-08,PRD067,ST10,1,354.17,Defective
R0501,SAL04475,2023-06-14,PRD047,ST12,1,242.52,Damaged
R0502,SAL02110,2024-03-09,PRD036,ST11,1,552.62,Damaged
R0503,SAL03412,2022-11-03,PRD060,ST05,1,310.07,Damaged
R0504,SAL04536,2022-11-22,PRD031,ST01,1,336.23,Defective
R0505,SAL05652,2024-11-02,PRD052,ST01,1,444.04,Changed Mind
R0506,SAL00832,2023-01-28,PRD062,ST01,1,354.0,Wrong Item
R0507,SAL01210,2023-04-05,PRD040,ST04,1,90.55,Wrong Item
R0508,SAL04581,2023-02-08,PRD080,ST09,1,998.36,Wrong Item
R0509,SAL06176,2022-09-19,PRD022,ST07,1,149.51,Wrong Item
R0510,SAL04645,2025-02-17,PRD049,ST10,1,878.08,Not as Described
R0511,SAL03158,2025-04-20,PRD062,ST12,1,242.91,Wrong Item
R0512,SAL05696,2025-05-18,PRD031,ST03,1,1174.81,Changed Mind
R0513,SAL01168,2025-01-31,PRD073,ST09,1,337.07,Defective
R0514,SAL04888,2024-04-07,PRD044,ST11,1,961.06,Defective
R0515,SAL01832,2024-12-06,PRD015,ST03,1,423.31,Changed Mind
R0516,SAL00861,2025-07-24,PRD030,ST01,1,241.22,Not as Described
R0517,SAL05685,2024-04-07,PRD036,ST01,3,1163.85,Wrong Item
R0518,SAL04368,2024-10-20,PRD041,ST03,1,350.56,Not as Described
R0519,SAL02574,2022-08-28,PRD060,ST10,1,469.96,Not as Described
R0520,SAL03602,2024-05-15,PRD044,ST03,1,478.59,Defective
R0521,SAL02243,2025-01-20,PRD027,ST01,2,1337.72,Defective
R0522,SAL05473,2022-10-09,PRD013,ST02,1,365.9,Wrong Item
R0523,SAL01902,2024-03-14,PRD037,ST05,1,161.7,Defective
R0524,SAL02040,2023-09-22,PRD072,ST11,1,674.71,Defective
R0525,SAL02531,2022-08-01,PRD059,ST01,3,1193.79,Not as Described
R0526,SAL00360,2024-12-11,PRD056,ST06,1,454.24,Changed Mind
R0527,SAL05679,2025-04-25,PRD065,ST08,1,463.87,Defective
R0528,SAL06082,2023-07-24,PRD064,ST06,1,229.77,Wrong Item
R0529,SAL03017,2023-07-19,PRD034,ST05,1,127.71,Wrong Item
R0530,SAL01724,2022-12-22,PRD028,ST12,1,162.04,Wrong Item
R0531,SAL01123,2023-09-05,PRD058,ST10,1,402.7,Wrong Item
R0532,SAL04537,2024-03-22,PRD064,ST03,4,690.91,Damaged
R0533,SAL00763,2025-07-08,PRD008,ST07,1,254.18,Not as Described
R0534,SAL04450,2024-05-05,PRD035,ST03,1,369.91,Defective
R0535,SAL06042,2023-09-02,PRD028,ST06,2,590.75,Not as Described
R0536,SAL02743,2024-03-31,PRD079,ST04,1,84.17,Defective
R0537,SAL03568,2024-09-03,PRD053,ST09,1,2127.93,Damaged
R0538,SAL04372,2022-12-27,PRD044,ST02,1,356.02,Wrong Item
R0539,SAL04689,2025-01-31,PRD022,ST09,1,149.91,Defective
R0540,SAL05719,2023-09-30,PRD002,ST02,1,225.15,Not as Described
R0541,SAL04542,2022-08-30,PRD015,ST09,1,859.52,Not as Described
R0542,SAL01176,2024-03-04,PRD014,ST02,3,585.02,Defective
R0543,SAL02723,2024-03-16,PRD067,ST04,1,308.57,Changed Mind
R0544,SAL05422,2022-08-11,PRD068,ST08,1,195.26,Damaged
R0545,SAL05290,2025-06-05,PRD007,ST02,1,276.44,Not as Described
R0546,SAL05178,2025-01-06,PRD011,ST09,1,260.57,Changed Mind
R0547,SAL06850,2025-04-11,PRD012,ST04,1,588.96,Changed Mind
R0548,SAL04445,2025-08-16,PRD009,ST11,2,97.55,Defective
R0549,SAL03132,2024-10-22,PRD047,ST06,1,257.34,Not as Described
R0550,SAL04007,2024-04-13,PRD012,ST12,1,350.28,Defective
R0551,SAL02093,2025-05-08,PRD074,ST07,1,165.99,Changed Mind
R0552,SAL00428,2023-02-23,PRD065,ST01,2,950.39,Defective
R0553,SAL02318,2025-02-27,PRD069,ST04,1,250.44,Damaged
R0554,SAL02776,2023-08-29,PRD008,ST02,1,196.34,Wrong Item
R0555,SAL01790,2023-09-09,PRD077,ST09,1,308.77,Wrong Item
R0556,SAL02236,2024-05-22,PRD017,ST12,1,74.31,Defective
R0557,SAL05727,2023-03-08,PRD057,ST06,1,310.8,Not as Described
R0558,SAL02643,2025-06-27,PRD034,ST01,1,87.36,Wrong Item
R0559,SAL04866,2023-01-09,PRD031,ST04,1,353.13,Defective
R0560,SAL05035,2022-10-02,PRD041,ST02,2,582.67,Not as Described
R0561,SAL04321,2023-04-03,PRD020,ST12,1,238.98,Defective
R0562,SAL04961,2024-03-13,PRD077,ST10,2,765.49,Changed Mind
R0563,SAL06283,2023-03-20,PRD039,ST03,1,921.72,Changed Mind
R0564,SAL01916,2023-10-24,PRD037,ST07,1,176.4,Defective
R0565,SAL00739,2022-08-02,PRD023,ST12,1,118.01,Changed Mind
R0566,SAL06349,2023-08-02,PRD052,ST11,1,605.86,Defective
R0567,SAL01294,2024-11-14,PRD018,ST08,1,757.58,Changed Mind
R0568,SAL05325,2024-03-17,PRD010,ST06,1,257.22,Defective
R0569,SAL02983,2024-02-20,PRD061,ST07,6,2350.23,Not as Described
R0570,SAL02196,2023-02-02,PRD052,ST03,1,275.09,Changed Mind
R0571,SAL02029,2025-02-11,PRD038,ST07,1,580.01,Wrong Item
R0572,SAL06036,2025-03-05,PRD011,ST05,1,300.65,Damaged
R0573,SAL00464,2023-06-01,PRD036,ST08,1,325.7,Not as Described
R0574,SAL02523,2024-06-16,PRD067,ST10,1,297.6,Changed Mind
R0575,SAL01033,2023-10-15,PRD032,ST11,1,940.16,Not as Described
R0576,SAL00453,2024-04-27,PRD015,ST02,2,1303.32,Damaged
R0577,SAL06961,2024-12-10,PRD060,ST05,1,252.17,Not as Described
R0578,SAL02653,2024-02-02,PRD050,ST08,1,91.81,Defective
R0579,SAL01236,2024-10-31,PRD036,ST09,1,628.61,Not as Described
R0580,SAL01699,2024-05-15,PRD004,ST09,1,360.75,Defective
R0581,SAL04958,2024-08-07,PRD079,ST10,2,302.25,Damaged
R0582,SAL03195,2023-02-01,PRD061,ST03,1,225.63,Defective
R0583,SAL06798,2023-08-31,PRD027,ST11,1,868.08,Changed Mind
R0584,SAL02558,2023-10-11,PRD041,ST09,1,151.85,Wrong Item
R0585,SAL02191,2022-10-19,PRD037,ST08,1,160.9,Wrong Item
R0586,SAL06148,2022-09-08,PRD019,ST01,1,525.06,Defective
R0587,SAL02789,2023-03-05,PRD024,ST01,1,73.54,Defective
R0588,SAL00406,2023-07-18,PRD030,ST09,1,196.24,Changed Mind
R0589,SAL03220,2024-07-11,PRD032,ST04,1,599.85,Changed Mind
R0590,SAL03369,2023-06-23,PRD051,ST06,2,401.32,Wrong Item
R0591,SAL04563,2023-03-02,PRD024,ST05,1,78.52,Not as Described
R0592,SAL00371,2024-10-28,PRD058,ST01,1,421.56,Damaged
R0593,SAL01732,2025-06-19,PRD049,ST02,1,363.16,Damaged
R0594,SAL00719,2022-11-13,PRD050,ST06,2,328.97,Defective
R0595,SAL00949,2024-12-14,PRD032,ST08,1,951.84,Damaged
R0596,SAL00399,2024-01-10,PRD076,ST08,1,191.1,Defective
R0597,SAL02888,2024-01-17,PRD028,ST11,2,610.53,Changed Mind
R0598,SAL01420,2022-09-22,PRD053,ST06,1,1254.74,Defective
R0599,SAL01537,2024-05-17,PRD063,ST10,3,1462.85,Damaged
R0600,SAL06279,2024-01-29,PRD023,ST06,1,340.01,Wrong Item
R0601,SAL00136,2023-06-27,PRD080,ST06,1,569.69,Wrong Item
R0602,SAL05792,2023-12-20,PRD057,ST02,1,856.83,Not as Described
R0603,SAL05372,2022-12-18,PRD080,ST06,1,241.37,Changed Mind
R0604,SAL02537,2024-07-28,PRD002,ST01,1,167.19,Damaged
R0605,SAL00757,2023-05-14,PRD060,ST03,2,1234.66,Defective
R0606,SAL01290,2024-04-15,PRD033,ST02,2,736.91,Wrong Item
R0607,SAL01225,2024-06-25,PRD032,ST10,3,1588.96,Defective
R0608,SAL04706,2024-11-25,PRD080,ST09,1,341.89,Damaged
R0609,SAL00893,2025-06-21,PRD060,ST07,1,223.82,Wrong Item
R0610,SAL02417,2024-11-27,PRD023,ST09,2,325.4,Wrong Item
R0611,SAL03977,2024-11-21,PRD040,ST07,1,141.33,Defective
R0612,SAL00277,2024-08-18,PRD060,ST08,1,334.23,Changed Mind
R0613,SAL05674,2025-05-12,PRD001,ST08,1,336.28,Defective
R0614,SAL00800,2025-06-29,PRD056,ST01,1,348.86,Damaged
R0615,SAL00308,2023-12-04,PRD033,ST09,4,2012.36,Damaged
R0616,SAL02130,2024-05-16,PRD029,ST01,2,519.55,Changed Mind
R0617,SAL03724,2023-11-03,PRD038,ST09,1,183.02,Defective
R0618,SAL02384,2023-12-22,PRD041,ST05,1,357.85,Wrong Item
R0619,SAL03382,2024-11-29,PRD028,ST08,1,139.11,Damaged
R0620,SAL01484,2025-07-25,PRD011,ST08,1,667.58,Not as Described
R0621,SAL00787,2023-11-16,PRD020,ST10,1,221.97,Damaged
R0622,SAL04798,2025-06-01,PRD079,ST09,1,162.76,Wrong Item
R0623,SAL04062,2023-05-06,PRD049,ST05,1,1202.98,Defective
R0624,SAL06270,2022-11-12,PRD048,ST06,3,630.28,Damaged
R0625,SAL00730,2024-08-03,PRD031,ST06,1,777.09,Damaged
R0626,SAL02465,2025-04-23,PRD080,ST09,1,254.21,Changed Mind
R0627,SAL02911,2024-03-12,PRD075,ST12,2,1162.13,Damaged
R0628,SAL02662,2025-04-07,PRD046,ST12,1,299.56,Wrong Item
R0629,SAL05665,2025-06-03,PRD039,ST08,1,360.74,Wrong Item
R0630,SAL06545,2025-03-08,PRD030,ST04,1,247.26,Changed Mind
R0631,SAL02586,2025-08-06,PRD006,ST02,1,198.85,Changed Mind
R0632,SAL01079,2023-11-15,PRD073,ST06,1,374.69,Wrong Item
R0633,SAL05828,2024-09-15,PRD030,ST08,1,235.48,Defective
R0634,SAL03399,2023-03-30,PRD017,ST02,1,77.09,Changed Mind
R0635,SAL04763,2023-01-19,PRD045,ST09,1,426.38,Not as Described
R0636,SAL03711,2024-06-06,PRD014,ST01,1,167.48,Defective
R0637,SAL03307,2025-06-25,PRD038,ST05,3,734.42,Wrong Item
R0638,SAL04081,2025-02-23,PRD072,ST03,2,1998.01,Damaged
R0639,SAL00090,2023-04-10,PRD078,ST04,1,328.52,Defective
R0640,SAL04287,2024-11-13,PRD040,ST06,1,172.53,Not as Described
R0641,SAL06725,2024-12-29,PRD020,ST04,2,809.32,Damaged
R0642,SAL01454,2023-04-22,PRD053,ST07,1,325.23,Not as Described
R0643,SAL00707,2023-10-30,PRD076,ST04,1,187.29,Not as Described
R0644,SAL02992,2022-09-20,PRD054,ST04,1,238.74,Defective
R0645,SAL06784,2024-04-20,PRD011,ST12,1,348.65,Changed Mind
R0646,SAL01642,2022-08-14,PRD057,ST07,1,1089.89,Defective
R0647,SAL06863,2023-02-13,PRD051,ST10,1,299.28,Changed Mind
R0648,SAL01351,2022-09-04,PRD064,ST07,1,96.41,Damaged
R0649,SAL01846,2023-12-02,PRD043,ST02,2,597.56,Wrong Item
R0650,SAL04929,2024-08-27,PRD009,ST01,1,27.93,Not as Described
R0651,SAL06186,2022-12-21,PRD047,ST11,1,324.28,Defective
R0652,SAL00492,2025-03-24,PRD033,ST03,1,309.59,Not as Described
R0653,SAL03465,2024-07-07,PRD016,ST06,1,245.17,Damaged
R0654,SAL05449,2023-04-16,PRD019,ST02,1,231.07,Not as Described
R0655,SAL04494,2025-07-24,PRD067,ST09,1,437.12,Changed Mind
R0656,SAL04935,2023-09-09,PRD050,ST05,2,575.35,Wrong Item
R0657,SAL03702,2025-05-22,PRD080,ST08,1,325.61,Not as Described
R0658,SAL00758,2023-09-02,PRD051,ST09,1,121.52,Changed Mind
R0659,SAL01671,2024-11-04,PRD080,ST11,1,651.75,Changed Mind
R0660,SAL06201,2022-10-30,PRD072,ST12,2,1351.06,Not as Described
R0661,SAL01705,2022-07-05,PRD015,ST07,1,477.88,Wrong Item
R0662,SAL00434,2024-04-16,PRD028,ST02,1,356.94,Not as Described
R0663,SAL02041,2024-06-05,PRD062,ST11,1,239.44,Changed Mind
R0664,SAL05145,2025-03-06,PRD025,ST03,3,708.8,Not as Described
R0665,SAL00962,2023-06-20,PRD021,ST01,1,123.38,Damaged
R0666,SAL05678,2024-06-22,PRD030,ST04,1,526.56,Changed Mind
R0667,SAL06466,2023-08-12,PRD049,ST04,1,444.46,Damaged
R0668,SAL06673,2023-04-05,PRD023,ST08,1,132.12,Damaged
R0669,SAL05265,2024-07-18,PRD038,ST08,1,263.87,Wrong Item
R0670,SAL04635,2023-04-22,PRD079,ST03,1,64.84,Not as Described
R0671,SAL05884,2022-08-09,PRD001,ST08,1,947.47,Damaged
R0672,SAL00334,2024-01-05,PRD079,ST11,1,77.76,Defective
R0673,SAL06835,2022-07-27,PRD016,ST01,1,247.17,Defective
R0674,SAL00798,2024-10-05,PRD039,ST07,1,226.84,Damaged
R0675,SAL06000,2024-06-28,PRD025,ST09,1,309.94,Changed Mind
R0676,SAL06908,2023-03-16,PRD036,ST04,1,594.24,Changed Mind
R0677,SAL06062,2025-03-07,PRD004,ST11,1,479.69,Defective
R0678,SAL03485,2023-01-23,PRD023,ST01,1,163.21,Damaged
R0679,SAL03111,2025-06-09,PRD043,ST12,1,256.13,Wrong Item
R0680,SAL04750,2022-11-10,PRD070,ST05,1,352.01,Wrong Item
R0681,SAL04412,2022-12-20,PRD013,ST05,1,492.8,Not as Described
R0682,SAL05542,2023-06-04,PRD053,ST02,1,533.22,Changed Mind
R0683,SAL04047,2023-04-07,PRD002,ST11,1,541.35,Wrong Item
R0684,SAL02938,2023-02-03,PRD025,ST03,1,282.42,Damaged
R0685,SAL00233,2024-02-28,PRD030,ST11,1,202.49,Defective
R0686,SAL00684,2025-02-27,PRD005,ST07,1,56.23,Damaged
R0687,SAL01954,2023-12-15,PRD080,ST02,1,725.38,Changed Mind
R0688,SAL02204,2023-04-07,PRD019,ST10,1,198.35,Damaged
R0689,SAL01228,2023-12-18,PRD068,ST03,1,280.24,Changed Mind
R0690,SAL04016,2024-12-04,PRD076,ST02,1,99.91,Damaged
R0691,SAL02917,2022-09-13,PRD049,ST09,1,403.95,Defective
R0692,SAL02744,2022-10-04,PRD073,ST01,1,326.21,Wrong Item
R0693,SAL00306,2025-02-09,PRD055,ST03,1,350.53,Damaged
R0694,SAL01442,2023-01-24,PRD079,ST09,1,151.25,Wrong Item
R0695,SAL03493,2023-10-19,PRD016,ST03,1,258.22,Defective
R0696,SAL05321,2022-08-01,PRD067,ST08,1,304.14,Changed Mind
R0697,SAL00843,2024-09-03,PRD002,ST08,1,135.76,Not as Described
R0698,SAL06141,2023-11-24,PRD061,ST08,1,631.31,Changed Mind
R0699,SAL00232,2022-08-17,PRD024,ST06,1,154.82,Changed Mind
R0700,SAL02171,2023-03-26,PRD069,ST05,1,666.02,Not as Described
R0701,SAL00180,2023-10-04,PRD063,ST09,1,524.98,Defective
R0702,SAL03873,2025-02-08,PRD010,ST02,1,290.65,Damaged
R0703,SAL02715,2023-04-01,PRD065,ST02,1,402.29,Wrong Item
R0704,SAL03936,2023-02-02,PRD028,ST03,1,181.85,Changed Mind
R0705,SAL05968,2023-05-10,PRD068,ST07,1,625.63,Damaged
R0706,SAL06488,2023-01-28,PRD024,ST07,2,180.46,Wrong Item
R0707,SAL04214,2023-01-13,PRD072,ST12,1,336.72,Damaged
R0708,SAL00512,2023-09-11,PRD049,ST08,1,320.03,Not as Described
R0709,SAL04526,2025-08-28,PRD056,ST12,1,532.53,Damaged
R0710,SAL02220,2024-02-02,PRD021,ST07,1,142.92,Defective
R0711,SAL03456,2024-01-19,PRD008,ST07,3,949.87,Damaged
R0712,SAL05481,2023-02-14,PRD035,ST11,1,875.85,Changed Mind
R0713,SAL06397,2023-01-27,PRD027,ST01,1,476.15,Changed Mind
R0714,SAL04985,2025-01-02,PRD065,ST10,1,413.29,Changed Mind
R0715,SAL03831,2024-02-19,PRD070,ST03,1,389.75,Wrong Item
R0716,SAL00359,2024-09-27,PRD067,ST10,1,450.53,Damaged
R0717,SAL02606,2025-07-06,PRD073,ST11,1,354.57,Not as Described
R0718,SAL06268,2024-07-21,PRD034,ST10,1,94.32,Defective
R0719,SAL04512,2023-05-14,PRD028,ST06,1,164.31,Defective
R0720,SAL03236,2025-02-01,PRD008,ST09,1,227.22,Changed Mind
R0721,SAL01114,2024-11-06,PRD051,ST12,1,86.43,Not as Described
R0722,SAL03009,2024-07-30,PRD063,ST06,1,256.84,Damaged
R0723,SAL04766,2025-06-27,PRD074,ST12,1,148.24,Changed Mind
R0724,SAL00384,2023-07-23,PRD019,ST12,1,233.19,Wrong Item
R0725,SAL00740,2023-04-30,PRD009,ST01,1,29.18,Not as Described
R0726,SAL01859,2025-02-24,PRD025,ST03,2,467.27,Wrong Item
R0727,SAL01407,2024-08-18,PRD024,ST02,1,63.78,Defective
R0728,SAL05506,2023-05-12,PRD071,ST02,1,167.93,Wrong Item
R0729,SAL05638,2023-06-03,PRD018,ST05,1,1058.1,Defective
R0730,SAL01562,2024-07-01,PRD074,ST12,1,103.29,Damaged
R0731,SAL02712,2024-06-13,PRD070,ST09,1,717.99,Changed Mind
R0732,SAL01545,2024-10-25,PRD059,ST10,1,192.53,Wrong Item
R0733,SAL00025,2024-08-12,PRD005,ST11,2,282.41,Not as Described
R0734,SAL03764,2025-07-06,PRD015,ST11,1,869.96,Damaged
