SalesID,OrderDate,StoreID,CustomerID,ProductID,Quantity,UnitPrice,Discount,SalesAmount,CostAmount,Profit,Channel
SAL01004,2023-09-13,ST05,CUS0032,PRD025,2,459.71,0.2,735.54,655.0,80.54,Marketplace
SAL01005,2022-06-30,ST14,CUS0270,PRD029,1,274.39,0.1,246.95,186.35,60.6,Mobile App
SAL01006,2025-01-29,ST03,CUS0456,PRD042,1,466.15,0.0,466.15,215.91,250.24,Marketplace
SAL01007,2024-06-01,ST08,CUS0268,PRD096,1,791.98,0.0,791.98,467.9,324.08,Retail Store
SAL01008,2024-10-30,ST01,CUS0381,PRD090,2,488.25,0.0,976.5,569.96,406.54,Online
SAL01009,2024-01-28,ST04,CUS0230,PRD035,1,733.89,0.0,733.89,425.03,308.86,Online
SAL01010,2024-03-31,ST14,CUS0367,PRD117,1,48.73,0.0,48.73,32.54,16.19,Mobile App
SAL01011,2023-10-09,ST16,CUS0522,PRD078,4,407.21,0.0,1628.84,1052.28,576.56,Mobile App
SAL01012,2025-04-08,ST14,CUS0152,PRD041,1,639.07,0.0,639.07,396.56,242.51,Online
SAL01013,2024-03-14,ST02,CUS0109,PRD105,1,552.82,0.05,525.18,281.44,243.74,Online
SAL01014,2024-12-20,ST03,CUS0494,PRD012,1,487.09,0.0,487.09,267.22,219.87,Mobile App
SAL01015,2022-03-22,ST16,CUS0526,PRD039,1,375.95,0.05,357.15,223.5,133.65,Online
SAL01016,2022-10-14,ST10,CUS0276,PRD051,1,780.0,0.2,624.0,332.85,291.15,Marketplace
SAL01017,2024-11-04,ST17,CUS0442,PRD106,2,710.45,0.15,1207.77,862.64,345.13,Marketplace
SAL01018,2022-12-15,ST15,CUS0295,PRD100,1,288.46,0.2,230.77,204.7,26.07,Mobile App
SAL01019,2025-07-09,ST05,CUS0506,PRD049,4,489.33,0.15,1663.72,1426.28,237.44,Marketplace
SAL01020,2023-11-18,ST02,CUS0444,PRD076,1,470.62,0.0,470.62,253.19,217.43,Mobile App
SAL01021,2022-05-16,ST16,CUS0255,PRD027,3,648.33,0.2,1555.99,1260.87,295.12,Mobile App
SAL01022,2023-09-13,ST07,CUS0461,PRD073,1,770.12,0.05,731.61,365.97,365.64,Retail Store
SAL01023,2024-04-15,ST07,CUS0059,PRD040,1,125.79,0.15,106.92,56.33,50.59,Retail Store
SAL01024,2025-03-21,ST16,CUS0072,PRD026,2,355.53,0.05,675.51,316.14,359.37,Mobile App
SAL01025,2023-11-01,ST14,CUS0292,PRD037,1,1036.49,0.0,1036.49,484.79,551.7,Marketplace
SAL01026,2024-02-29,ST08,CUS0082,PRD112,1,816.46,0.05,775.64,457.33,318.31,Online
SAL01027,2022-07-10,ST13,CUS0378,PRD064,1,67.95,0.0,67.95,32.45,35.5,Marketplace
SAL01028,2023-06-25,ST02,CUS0295,PRD015,3,411.87,0.0,1235.61,663.51,572.1,Marketplace
SAL01029,2024-02-07,ST01,CUS0429,PRD082,3,562.19,0.2,1349.26,795.9,553.36,Mobile App
SAL01030,2023-01-15,ST04,CUS0372,PRD044,1,638.98,0.0,638.98,448.89,190.09,Retail Store
SAL01031,2022-01-30,ST14,CUS0293,PRD047,3,308.39,0.0,925.17,409.77,515.4,Retail Store
SAL01032,2025-02-18,ST15,CUS0418,PRD028,1,100.94,0.05,95.89,55.96,39.93,Marketplace
SAL01033,2022-06-12,ST13,CUS0138,PRD072,3,178.59,0.1,482.19,317.7,164.49,Mobile App
SAL01034,2025-05-28,ST07,CUS0353,PRD084,1,546.69,0.0,546.69,288.93,257.76,Online
SAL01035,2024-06-28,ST03,CUS0401,PRD068,1,217.04,0.0,217.04,129.79,87.25,Marketplace
SAL01036,2022-03-21,ST08,CUS0068,PRD116,1,380.56,0.0,380.56,278.84,101.72,Online
SAL01037,2023-11-16,ST07,CUS0427,PRD100,2,288.46,0.2,461.54,409.4,52.14,Mobile App
SAL01038,2024-10-24,ST09,CUS0401,PRD108,1,235.29,0.1,211.76,170.12,41.64,Online
SAL01039,2023-01-21,ST13,CUS0098,PRD109,1,935.96,0.2,748.77,421.62,327.15,Online
SAL01040,2022-07-01,ST02,CUS0508,PRD113,1,668.56,0.2,534.85,481.36,53.49,Marketplace
SAL01041,2022-04-23,ST11,CUS0316,PRD096,4,791.98,0.2,2534.34,1871.6,662.74,Online
SAL01042,2022-12-20,ST03,CUS0348,PRD092,1,446.91,0.0,446.91,222.93,223.98,Mobile App
SAL01043,2023-04-24,ST10,CUS0183,PRD045,5,723.28,0.0,3616.4,1539.7,2076.7,Marketplace
SAL01044,2023-05-23,ST07,CUS0583,PRD099,1,265.63,0.2,212.5,198.74,13.76,Retail Store
SAL01045,2023-05-13,ST16,CUS0068,PRD100,2,288.46,0.05,548.07,409.4,138.67,Marketplace
SAL01046,2023-11-14,ST11,CUS0282,PRD041,1,639.07,0.0,639.07,396.56,242.51,Mobile App
SAL01047,2022-06-16,ST17,CUS0146,PRD024,2,683.51,0.1,1230.32,576.9,653.42,Retail Store
SAL01048,2023-09-13,ST15,CUS0361,PRD106,1,710.45,0.0,710.45,431.32,279.13,Mobile App
SAL01049,2024-03-06,ST03,CUS0235,PRD036,5,344.6,0.0,1723.0,1209.0,514.0,Retail Store
SAL01050,2025-04-15,ST04,CUS0340,PRD008,1,69.55,0.0,69.55,49.1,20.45,Mobile App
SAL01051,2023-09-28,ST07,CUS0536,PRD035,1,733.89,0.1,660.5,425.03,235.47,Mobile App
SAL01052,2022-01-29,ST16,CUS0262,PRD018,4,506.88,0.2,1622.02,960.96,661.06,Online
SAL01053,2022-12-29,ST15,CUS0154,PRD039,3,375.95,0.0,1127.85,670.5,457.35,Retail Store
SAL01054,2025-04-23,ST03,CUS0475,PRD010,1,454.62,0.0,454.62,336.22,118.4,Mobile App
SAL01055,2023-09-08,ST14,CUS0288,PRD109,1,935.96,0.2,748.77,421.62,327.15,Marketplace
SAL01056,2022-09-22,ST01,CUS0263,PRD012,3,487.09,0.1,1315.14,801.66,513.48,Marketplace
SAL01057,2025-02-01,ST12,CUS0581,PRD039,2,375.95,0.2,601.52,447.0,154.52,Retail Store
SAL01058,2023-04-19,ST07,CUS0260,PRD047,1,308.39,0.15,262.13,136.59,125.54,Mobile App
SAL01059,2023-05-26,ST03,CUS0315,PRD077,1,78.61,0.0,78.61,39.92,38.69,Online
SAL01060,2024-07-02,ST14,CUS0375,PRD043,1,288.06,0.0,288.06,132.97,155.09,Mobile App
SAL01061,2023-02-01,ST06,CUS0384,PRD104,3,540.85,0.1,1460.3,916.02,544.28,Online
SAL01062,2025-07-25,ST13,CUS0191,PRD054,1,494.07,0.15,419.96,207.45,212.51,Retail Store
SAL01063,2024-11-28,ST09,CUS0385,PRD097,5,541.3,0.1,2435.85,1447.95,987.9,Marketplace
SAL01064,2024-11-12,ST14,CUS0346,PRD066,2,726.44,0.15,1234.95,874.12,360.83,Online
SAL01065,2023-03-19,ST02,CUS0577,PRD090,6,488.25,0.05,2783.03,1709.88,1073.15,Marketplace
SAL01066,2023-05-24,ST05,CUS0438,PRD054,1,494.07,0.05,469.37,207.45,261.92,Retail Store
SAL01067,2023-02-26,ST13,CUS0179,PRD021,2,812.91,0.15,1381.95,981.62,400.33,Retail Store
SAL01068,2025-03-17,ST05,CUS0488,PRD049,1,489.33,0.1,440.4,356.57,83.83,Online
SAL01069,2024-06-17,ST03,CUS0552,PRD028,4,100.94,0.2,323.01,223.84,99.17,Mobile App
SAL01070,2022-10-02,ST05,CUS0098,PRD043,1,288.06,0.0,288.06,132.97,155.09,Mobile App
SAL01071,2022-04-08,ST14,CUS0135,PRD036,1,344.6,0.0,344.6,241.8,102.8,Retail Store
SAL01072,2023-03-27,ST06,CUS0570,PRD005,3,612.36,0.1,1653.37,1224.99,428.38,Online
SAL01073,2022-05-27,ST04,CUS0340,PRD077,1,78.61,0.2,62.89,39.92,22.97,Online
SAL01074,2022-03-30,ST11,CUS0482,PRD002,1,119.16,0.0,119.16,58.83,60.33,Mobile App
SAL01075,2024-03-02,ST07,CUS0471,PRD001,1,725.84,0.15,616.96,333.57,283.39,Retail Store
SAL01076,2025-05-16,ST13,CUS0102,PRD115,2,542.05,0.0,1084.1,528.98,555.12,Retail Store
SAL01077,2022-02-06,ST15,CUS0267,PRD094,2,980.96,0.0,1961.92,992.76,969.16,Mobile App
SAL01078,2022-07-03,ST14,CUS0138,PRD069,3,102.38,0.05,291.78,162.96,128.82,Retail Store
SAL01079,2023-05-23,ST01,CUS0587,PRD117,1,48.73,0.15,41.42,32.54,8.88,Retail Store
SAL01080,2023-10-17,ST08,CUS0188,PRD004,2,758.62,0.05,1441.38,640.08,801.3,Online
SAL01081,2022-11-28,ST11,CUS0559,PRD082,3,562.19,0.05,1602.24,795.9,806.34,Retail Store
SAL01082,2023-06-22,ST17,CUS0176,PRD114,2,661.15,0.0,1322.3,714.82,607.48,Retail Store
SAL01083,2024-02-20,ST04,CUS0561,PRD023,2,99.85,0.0,199.7,128.72,70.98,Mobile App
SAL01084,2022-03-12,ST17,CUS0230,PRD050,1,724.19,0.1,651.77,473.5,178.27,Mobile App
SAL01085,2022-02-14,ST07,CUS0507,PRD069,2,102.38,0.05,194.52,108.64,85.88,Online
SAL01086,2025-03-11,ST17,CUS0508,PRD030,1,38.31,0.0,38.31,26.71,11.6,Retail Store
SAL01087,2022-08-25,ST04,CUS0395,PRD096,5,791.98,0.1,3563.91,2339.5,1224.41,Retail Store
SAL01088,2025-08-01,ST03,CUS0140,PRD053,3,292.68,0.0,878.04,511.86,366.18,Retail Store
SAL01089,2023-02-18,ST16,CUS0434,PRD043,1,288.06,0.2,230.45,132.97,97.48,Mobile App
SAL01090,2022-08-08,ST02,CUS0212,PRD096,3,791.98,0.0,2375.94,1403.7,972.24,Mobile App
SAL01091,2025-03-02,ST03,CUS0513,PRD066,4,726.44,0.15,2469.9,1748.24,721.66,Retail Store
SAL01092,2024-11-15,ST14,CUS0282,PRD107,1,373.57,0.0,373.57,231.8,141.77,Marketplace
SAL01093,2023-08-09,ST03,CUS0114,PRD042,1,466.15,0.1,419.53,215.91,203.62,Retail Store
SAL01094,2025-08-12,ST13,CUS0408,PRD113,2,668.56,0.2,1069.7,962.72,106.98,Marketplace
SAL01095,2022-11-23,ST01,CUS0291,PRD014,1,148.11,0.0,148.11,86.67,61.44,Marketplace
SAL01096,2024-10-06,ST13,CUS0059,PRD039,2,375.95,0.0,751.9,447.0,304.9,Mobile App
SAL01097,2024-12-28,ST06,CUS0014,PRD057,2,976.46,0.05,1855.27,983.06,872.21,Marketplace
SAL01098,2024-01-21,ST04,CUS0529,PRD109,1,935.96,0.0,935.96,421.62,514.34,Online
SAL01099,2024-06-15,ST09,CUS0265,PRD009,1,989.77,0.1,890.79,467.67,423.12,Marketplace
SAL01100,2023-02-27,ST12,CUS0446,PRD067,1,540.29,0.05,513.28,262.19,251.09,Marketplace
SAL01101,2023-07-22,ST02,CUS0063,PRD098,1,391.68,0.0,391.68,245.72,145.96,Online
SAL01102,2022-06-15,ST07,CUS0384,PRD021,2,812.91,0.05,1544.53,981.62,562.91,Online
SAL01103,2023-07-02,ST10,CUS0100,PRD099,4,265.63,0.0,1062.52,794.96,267.56,Online
SAL01104,2025-07-12,ST07,CUS0502,PRD010,3,454.62,0.0,1363.86,1008.66,355.2,Mobile App
SAL01105,2023-02-23,ST17,CUS0365,PRD113,1,668.56,0.05,635.13,481.36,153.77,Marketplace
SAL01106,2024-10-19,ST03,CUS0136,PRD072,3,178.59,0.0,535.77,317.7,218.07,Online
SAL01107,2024-02-03,ST05,CUS0218,PRD067,3,540.29,0.05,1539.83,786.57,753.26,Online
SAL01108,2024-03-28,ST11,CUS0431,PRD014,3,148.11,0.15,377.68,260.01,117.67,Marketplace
SAL01109,2022-12-28,ST05,CUS0199,PRD028,2,100.94,0.0,201.88,111.92,89.96,Mobile App
SAL01110,2022-07-09,ST12,CUS0125,PRD010,1,454.62,0.05,431.89,336.22,95.67,Online
SAL01111,2024-11-25,ST16,CUS0264,PRD034,1,152.68,0.0,152.68,90.93,61.75,Marketplace
SAL01112,2022-04-25,ST03,CUS0396,PRD098,1,391.68,0.15,332.93,245.72,87.21,Mobile App
SAL01113,2023-01-04,ST02,CUS0154,PRD005,1,612.36,0.1,551.12,408.33,142.79,Mobile App
SAL01114,2025-01-11,ST17,CUS0538,PRD057,1,976.46,0.0,976.46,491.53,484.93,Online
SAL01115,2023-02-25,ST10,CUS0301,PRD094,3,980.96,0.1,2648.59,1489.14,1159.45,Online
SAL01116,2023-08-10,ST03,CUS0358,PRD063,1,84.8,0.2,67.84,65.14,2.7,Mobile App
SAL01117,2024-11-01,ST16,CUS0434,PRD057,2,976.46,0.05,1855.27,983.06,872.21,Marketplace
SAL01118,2025-03-20,ST04,CUS0304,PRD035,2,733.89,0.2,1174.22,850.06,324.16,Marketplace
SAL01119,2023-12-18,ST11,CUS0549,PRD020,4,116.77,0.1,420.37,210.4,209.97,Marketplace
SAL01120,2022-07-26,ST09,CUS0046,PRD102,2,83.11,0.05,157.91,90.84,67.07,Mobile App
SAL01121,2023-12-11,ST05,CUS0120,PRD059,3,317.39,0.0,952.17,607.83,344.34,Online
SAL01122,2024-08-21,ST12,CUS0293,PRD035,1,733.89,0.0,733.89,425.03,308.86,Retail Store
SAL01123,2024-04-16,ST07,CUS0355,PRD012,2,487.09,0.0,974.18,534.44,439.74,Marketplace
SAL01124,2022-03-22,ST01,CUS0525,PRD085,1,782.72,0.0,782.72,418.22,364.5,Retail Store
SAL01125,2022-05-23,ST14,CUS0044,PRD080,2,701.86,0.1,1263.35,751.16,512.19,Online
SAL01126,2025-02-13,ST15,CUS0013,PRD021,2,812.91,0.0,1625.82,981.62,644.2,Mobile App
SAL01127,2024-02-16,ST05,CUS0268,PRD037,2,1036.49,0.0,2072.98,969.58,1103.4,Mobile App
SAL01128,2025-02-14,ST10,CUS0201,PRD089,2,160.52,0.2,256.83,165.98,90.85,Mobile App
SAL01129,2023-02-21,ST12,CUS0262,PRD029,1,274.39,0.0,274.39,186.35,88.04,Mobile App
SAL01130,2022-02-12,ST13,CUS0586,PRD113,3,668.56,0.0,2005.68,1444.08,561.6,Retail Store
SAL01131,2024-12-05,ST13,CUS0333,PRD044,1,638.98,0.15,543.13,448.89,94.24,Retail Store
SAL01132,2022-06-28,ST07,CUS0026,PRD117,2,48.73,0.05,92.59,65.08,27.51,Marketplace
SAL01133,2023-04-10,ST10,CUS0179,PRD053,2,292.68,0.05,556.09,341.24,214.85,Marketplace
SAL01134,2023-05-11,ST02,CUS0350,PRD013,1,278.12,0.0,278.12,206.32,71.8,Online
SAL01135,2022-11-04,ST10,CUS0263,PRD100,4,288.46,0.0,1153.84,818.8,335.04,Marketplace
SAL01136,2023-04-11,ST08,CUS0521,PRD019,1,528.53,0.05,502.1,234.23,267.87,Online
SAL01137,2022-03-16,ST13,CUS0004,PRD067,1,540.29,0.0,540.29,262.19,278.1,Mobile App
SAL01138,2022-10-03,ST05,CUS0142,PRD013,1,278.12,0.2,222.5,206.32,16.18,Mobile App
SAL01139,2024-06-15,ST16,CUS0273,PRD040,1,125.79,0.2,100.63,56.33,44.3,Retail Store
SAL01140,2025-06-02,ST10,CUS0246,PRD050,1,724.19,0.05,687.98,473.5,214.48,Online
SAL01141,2023-03-22,ST17,CUS0590,PRD078,1,407.21,0.15,346.13,263.07,83.06,Retail Store
SAL01142,2024-05-12,ST01,CUS0132,PRD070,1,39.57,0.1,35.61,30.37,5.24,Retail Store
SAL01143,2023-11-11,ST06,CUS0531,PRD048,1,658.04,0.1,592.24,397.31,194.93,Retail Store
SAL01144,2022-02-10,ST03,CUS0216,PRD062,1,729.48,0.2,583.58,366.62,216.96,Mobile App
SAL01145,2022-02-07,ST13,CUS0212,PRD099,1,265.63,0.0,265.63,198.74,66.89,Retail Store
SAL01146,2024-12-14,ST01,CUS0371,PRD031,2,614.1,0.2,982.56,838.54,144.02,Mobile App
SAL01147,2023-02-28,ST13,CUS0582,PRD090,3,488.25,0.15,1245.04,854.94,390.1,Online
SAL01148,2025-03-13,ST05,CUS0355,PRD073,2,770.12,0.1,1386.22,731.94,654.28,Marketplace
SAL01149,2024-08-16,ST12,CUS0351,PRD054,1,494.07,0.1,444.66,207.45,237.21,Retail Store
SAL01150,2023-11-12,ST07,CUS0467,PRD118,2,509.32,0.05,967.71,516.78,450.93,Mobile App
SAL01151,2024-02-23,ST14,CUS0465,PRD033,2,261.09,0.2,417.74,352.22,65.52,Retail Store
SAL01152,2025-03-26,ST08,CUS0227,PRD087,1,821.46,0.2,657.17,379.37,277.8,Retail Store
SAL01153,2024-04-23,ST13,CUS0344,PRD033,1,261.09,0.15,221.93,176.11,45.82,Marketplace
SAL01154,2023-08-27,ST07,CUS0358,PRD082,1,562.19,0.0,562.19,265.3,296.89,Retail Store
SAL01155,2022-10-11,ST03,CUS0599,PRD012,1,487.09,0.0,487.09,267.22,219.87,Online
SAL01156,2022-12-13,ST08,CUS0380,PRD069,5,102.38,0.15,435.11,271.6,163.51,Online
SAL01157,2024-11-22,ST04,CUS0574,PRD006,1,517.1,0.0,517.1,258.0,259.1,Retail Store
SAL01158,2023-01-30,ST12,CUS0092,PRD032,1,542.86,0.0,542.86,348.52,194.34,Marketplace
SAL01159,2022-06-25,ST01,CUS0106,PRD042,2,466.15,0.2,745.84,431.82,314.02,Mobile App
SAL01160,2022-08-30,ST05,CUS0071,PRD048,1,658.04,0.0,658.04,397.31,260.73,Retail Store
SAL01161,2024-07-30,ST03,CUS0276,PRD016,1,448.48,0.05,426.06,267.12,158.94,Marketplace
SAL01162,2023-09-26,ST17,CUS0027,PRD077,2,78.61,0.15,133.64,79.84,53.8,Mobile App
SAL01163,2023-10-16,ST01,CUS0356,PRD048,3,658.04,0.05,1875.41,1191.93,683.48,Retail Store
SAL01164,2022-12-05,ST16,CUS0384,PRD100,2,288.46,0.0,576.92,409.4,167.52,Marketplace
SAL01165,2024-11-07,ST06,CUS0069,PRD080,2,701.86,0.0,1403.72,751.16,652.56,Retail Store
SAL01166,2023-01-01,ST08,CUS0009,PRD007,1,410.37,0.15,348.81,299.63,49.18,Marketplace
SAL01167,2023-06-07,ST04,CUS0421,PRD032,2,542.86,0.0,1085.72,697.04,388.68,Mobile App
SAL01168,2024-11-28,ST09,CUS0233,PRD104,2,540.85,0.0,1081.7,610.68,471.02,Marketplace
SAL01169,2022-11-25,ST16,CUS0448,PRD116,1,380.56,0.0,380.56,278.84,101.72,Mobile App
SAL01170,2023-02-14,ST14,CUS0217,PRD106,2,710.45,0.0,1420.9,862.64,558.26,Online
SAL01171,2023-01-13,ST08,CUS0150,PRD096,3,791.98,0.2,1900.75,1403.7,497.05,Marketplace
SAL01172,2022-03-12,ST11,CUS0103,PRD118,1,509.32,0.05,483.85,258.39,225.46,Marketplace
SAL01173,2023-08-05,ST16,CUS0395,PRD021,4,812.91,0.0,3251.64,1963.24,1288.4,Mobile App
SAL01174,2023-06-02,ST07,CUS0141,PRD009,4,989.77,0.0,3959.08,1870.68,2088.4,Marketplace
SAL01175,2023-12-13,ST06,CUS0209,PRD050,1,724.19,0.0,724.19,473.5,250.69,Mobile App
SAL01176,2023-11-15,ST10,CUS0424,PRD003,1,118.49,0.0,118.49,74.06,44.43,Retail Store
SAL01177,2022-07-01,ST07,CUS0381,PRD069,1,102.38,0.0,102.38,54.32,48.06,Marketplace
SAL01178,2023-02-03,ST06,CUS0455,PRD077,1,78.61,0.0,78.61,39.92,38.69,Online
SAL01179,2023-08-05,ST03,CUS0242,PRD032,2,542.86,0.2,868.58,697.04,171.54,Marketplace
SAL01180,2025-07-08,ST17,CUS0052,PRD066,1,726.44,0.0,726.44,437.06,289.38,Mobile App
SAL01181,2024-06-17,ST16,CUS0321,PRD117,2,48.73,0.15,82.84,65.08,17.76,Retail Store
SAL01182,2023-05-03,ST02,CUS0085,PRD028,2,100.94,0.05,191.79,111.92,79.87,Online
SAL01183,2023-05-04,ST05,CUS0361,PRD072,1,178.59,0.0,178.59,105.9,72.69,Online
SAL01184,2022-10-06,ST09,CUS0224,PRD065,1,284.37,0.0,284.37,151.95,132.42,Marketplace
SAL01185,2023-09-12,ST16,CUS0339,PRD027,4,648.33,0.2,2074.66,1681.16,393.5,Online
SAL01186,2022-11-01,ST16,CUS0158,PRD001,2,725.84,0.1,1306.51,667.14,639.37,Retail Store
SAL01187,2025-03-31,ST14,CUS0577,PRD081,1,187.34,0.2,149.87,83.88,65.99,Online
SAL01188,2025-08-27,ST15,CUS0579,PRD030,1,38.31,0.15,32.56,26.71,5.85,Marketplace
SAL01189,2023-04-16,ST16,CUS0479,PRD048,1,658.04,0.2,526.43,397.31,129.12,Online
SAL01190,2024-05-21,ST04,CUS0367,PRD031,2,614.1,0.15,1043.97,838.54,205.43,Mobile App
SAL01191,2023-01-24,ST10,CUS0467,PRD050,3,724.19,0.05,2063.94,1420.5,643.44,Marketplace
SAL01192,2024-12-12,ST14,CUS0538,PRD034,1,152.68,0.0,152.68,90.93,61.75,Retail Store
SAL01193,2022-01-28,ST01,CUS0490,PRD107,2,373.57,0.05,709.78,463.6,246.18,Online
SAL01194,2022-05-15,ST13,CUS0244,PRD007,2,410.37,0.0,820.74,599.26,221.48,Mobile App
SAL01195,2022-06-12,ST03,CUS0440,PRD104,1,540.85,0.15,459.72,305.34,154.38,Retail Store
SAL01196,2025-03-31,ST05,CUS0025,PRD112,2,816.46,0.0,1632.92,914.66,718.26,Marketplace
SAL01197,2022-12-07,ST17,CUS0317,PRD094,4,980.96,0.0,3923.84,1985.52,1938.32,Marketplace
SAL01198,2023-09-18,ST10,CUS0374,PRD105,1,552.82,0.15,469.9,281.44,188.46,Retail Store
SAL01199,2025-02-24,ST06,CUS0099,PRD041,2,639.07,0.15,1086.42,793.12,293.3,Online
SAL01200,2022-12-05,ST08,CUS0230,PRD001,5,725.84,0.0,3629.2,1667.85,1961.35,Online
SAL01201,2025-08-01,ST03,CUS0066,PRD041,1,639.07,0.2,511.26,396.56,114.7,Mobile App
SAL01202,2024-09-05,ST11,CUS0322,PRD108,1,235.29,0.0,235.29,170.12,65.17,Online
SAL01203,2024-03-17,ST12,CUS0518,PRD026,1,355.53,0.15,302.2,158.07,144.13,Online
SAL01204,2022-02-28,ST17,CUS0289,PRD039,3,375.95,0.0,1127.85,670.5,457.35,Marketplace
SAL01205,2024-10-08,ST01,CUS0015,PRD039,1,375.95,0.0,375.95,223.5,152.45,Mobile App
SAL01206,2022-03-22,ST11,CUS0122,PRD118,1,509.32,0.15,432.92,258.39,174.53,Marketplace
SAL01207,2025-01-20,ST15,CUS0321,PRD009,2,989.77,0.0,1979.54,935.34,1044.2,Retail Store
SAL01208,2024-04-02,ST07,CUS0124,PRD119,1,931.83,0.0,931.83,458.76,473.07,Online
SAL01209,2025-08-12,ST05,CUS0551,PRD007,3,410.37,0.05,1169.55,898.89,270.66,Marketplace
SAL01210,2022-10-25,ST05,CUS0135,PRD108,3,235.29,0.0,705.87,510.36,195.51,Online
SAL01211,2025-02-01,ST08,CUS0121,PRD090,1,488.25,0.15,415.01,284.98,130.03,Mobile App
SAL01212,2024-09-21,ST06,CUS0201,PRD057,2,976.46,0.2,1562.34,983.06,579.28,Mobile App
SAL01213,2023-09-20,ST11,CUS0404,PRD054,4,494.07,0.05,1877.47,829.8,1047.67,Mobile App
SAL01214,2023-08-13,ST01,CUS0215,PRD095,1,360.31,0.0,360.31,258.38,101.93,Retail Store
SAL01215,2022-07-11,ST09,CUS0055,PRD085,2,782.72,0.0,1565.44,836.44,729.0,Mobile App
SAL01216,2025-06-28,ST02,CUS0493,PRD052,4,320.74,0.0,1282.96,880.44,402.52,Retail Store
SAL01217,2023-04-28,ST04,CUS0049,PRD073,1,770.12,0.05,731.61,365.97,365.64,Retail Store
SAL01218,2025-06-09,ST12,CUS0247,PRD111,2,734.37,0.0,1468.74,743.6,725.14,Mobile App
SAL01219,2024-11-28,ST16,CUS0502,PRD023,3,99.85,0.0,299.55,193.08,106.47,Retail Store
SAL01220,2024-08-03,ST04,CUS0196,PRD036,1,344.6,0.0,344.6,241.8,102.8,Mobile App
SAL01221,2023-02-01,ST06,CUS0510,PRD055,2,102.05,0.05,193.89,112.54,81.35,Marketplace
SAL01222,2022-06-16,ST06,CUS0041,PRD008,1,69.55,0.0,69.55,49.1,20.45,Retail Store
SAL01223,2023-06-12,ST12,CUS0398,PRD080,2,701.86,0.0,1403.72,751.16,652.56,Online
SAL01224,2022-03-17,ST06,CUS0453,PRD074,6,117.74,0.0,706.44,464.76,241.68,Online
SAL01225,2022-06-26,ST06,CUS0425,PRD047,1,308.39,0.1,277.55,136.59,140.96,Mobile App
SAL01226,2022-03-20,ST15,CUS0465,PRD021,1,812.91,0.15,690.97,490.81,200.16,Mobile App
SAL01227,2025-01-09,ST15,CUS0483,PRD094,2,980.96,0.0,1961.92,992.76,969.16,Mobile App
SAL01228,2024-09-29,ST04,CUS0445,PRD050,2,724.19,0.0,1448.38,947.0,501.38,Marketplace
SAL01229,2025-08-02,ST15,CUS0085,PRD111,1,734.37,0.0,734.37,371.8,362.57,Mobile App
SAL01230,2024-11-05,ST10,CUS0331,PRD071,1,908.38,0.0,908.38,472.42,435.96,Mobile App
SAL01231,2023-02-02,ST03,CUS0099,PRD107,2,373.57,0.15,635.07,463.6,171.47,Mobile App
SAL01232,2024-06-20,ST04,CUS0492,PRD068,1,217.04,0.15,184.48,129.79,54.69,Marketplace
SAL01233,2024-03-10,ST11,CUS0491,PRD017,2,181.3,0.0,362.6,241.78,120.82,Retail Store
SAL01234,2025-06-04,ST12,CUS0162,PRD035,4,733.89,0.1,2642.0,1700.12,941.88,Mobile App
SAL01235,2022-12-13,ST05,CUS0373,PRD113,1,668.56,0.0,668.56,481.36,187.2,Mobile App
SAL01236,2022-12-24,ST13,CUS0491,PRD076,2,470.62,0.05,894.18,506.38,387.8,Online
SAL01237,2022-07-26,ST07,CUS0430,PRD115,1,542.05,0.15,460.74,264.49,196.25,Online
SAL01238,2024-01-16,ST03,CUS0409,PRD104,4,540.85,0.1,1947.06,1221.36,725.7,Marketplace
SAL01239,2023-04-24,ST08,CUS0090,PRD002,2,119.16,0.0,238.32,117.66,120.66,Mobile App
SAL01240,2024-07-06,ST14,CUS0086,PRD111,3,734.37,0.15,1872.64,1115.4,757.24,Online
SAL01241,2022-11-21,ST04,CUS0193,PRD060,1,60.91,0.0,60.91,30.05,30.86,Mobile App
SAL01242,2022-05-02,ST01,CUS0567,PRD097,1,541.3,0.2,433.04,289.59,143.45,Online
SAL01243,2025-02-12,ST03,CUS0040,PRD034,1,152.68,0.1,137.41,90.93,46.48,Mobile App
SAL01244,2024-03-02,ST06,CUS0383,PRD107,2,373.57,0.1,672.43,463.6,208.83,Marketplace
SAL01245,2022-12-21,ST10,CUS0369,PRD075,1,428.45,0.0,428.45,318.95,109.5,Mobile App
SAL01246,2023-07-09,ST15,CUS0053,PRD087,5,821.46,0.15,3491.2,1896.85,1594.35,Mobile App
SAL01247,2022-12-18,ST08,CUS0542,PRD070,2,39.57,0.2,63.31,60.74,2.57,Marketplace
SAL01248,2025-05-24,ST07,CUS0398,PRD102,3,83.11,0.0,249.33,136.26,113.07,Mobile App
SAL01249,2023-02-14,ST02,CUS0098,PRD083,4,549.82,0.15,1869.39,1266.36,603.03,Marketplace
SAL01250,2024-07-23,ST01,CUS0529,PRD117,2,48.73,0.0,97.46,65.08,32.38,Online
SAL01251,2025-04-13,ST11,CUS0281,PRD016,1,448.48,0.2,358.78,267.12,91.66,Mobile App
SAL01252,2024-08-09,ST12,CUS0312,PRD076,1,470.62,0.15,400.03,253.19,146.84,Mobile App
