ReturnID,SalesID,ReturnDate,ProductID,StoreID,CustomerID,ReturnQuantity,RefundAmount,ReturnReason
RET0308,SAL06341,2024-10-26,PRD019,ST02,CUS0244,1,270.91,Defective
RET0309,SAL10716,2025-05-27,PRD023,ST05,CUS0479,1,65.45,Damaged
RET0310,SAL10616,2022-03-16,PRD087,ST05,CUS0345,2,2426.24,Defective
RET0311,SAL02655,2023-01-02,PRD100,ST03,CUS0360,1,210.4,Performance Issues
RET0312,SAL05528,2024-03-06,PRD097,ST11,CUS0338,1,479.75,Defective
RET0313,SAL07156,2022-02-14,PRD054,ST06,CUS0194,2,1061.06,Damaged
RET0314,SAL07840,2022-07-18,PRD047,ST06,CUS0407,1,349.13,Damaged
RET0315,SAL09507,2025-08-20,PRD035,ST01,CUS0269,1,367.16,Defective
RET0316,SAL08878,2023-05-20,PRD076,ST11,CUS0109,1,523.66,Defective
RET0317,SAL03808,2022-11-02,PRD082,ST17,CUS0174,1,548.99,Performance Issues
RET0318,SAL10490,2024-02-11,PRD026,ST16,CUS0074,1,268.56,Damaged
RET0319,SAL06300,2025-06-18,PRD078,ST16,CUS0181,1,262.79,Damaged
RET0320,SAL09385,2024-05-18,PRD091,ST02,CUS0591,1,220.77,Changed Mind
RET0321,SAL11052,2025-08-27,PRD017,ST13,CUS0241,1,139.07,Wrong Item
RET0322,SAL08052,2025-08-24,PRD071,ST01,CUS0146,1,864.69,Changed Mind
RET0323,SAL01487,2022-02-16,PRD009,ST03,CUS0258,1,1711.85,Changed Mind
RET0324,SAL11412,2022-03-03,PRD041,ST07,CUS0031,1,617.75,Performance Issues
RET0325,SAL00592,2025-03-07,PRD106,ST11,CUS0544,5,2805.17,Performance Issues
RET0326,SAL03837,2024-06-28,PRD040,ST14,CUS0504,1,243.51,Wrong Item
RET0327,SAL08384,2024-03-20,PRD100,ST16,CUS0036,1,173.27,Defective
RET0328,SAL03480,2024-05-28,PRD104,ST16,CUS0593,1,390.89,Defective
RET0329,SAL09922,2023-03-27,PRD038,ST03,CUS0216,1,347.66,Damaged
RET0330,SAL11105,2024-08-28,PRD108,ST02,CUS0011,2,635.21,Defective
RET0331,SAL07982,2024-01-24,PRD113,ST11,CUS0103,2,1732.34,Wrong Item
RET0332,SAL03119,2024-01-07,PRD038,ST12,CUS0126,1,398.63,Damaged
RET0333,SAL05865,2022-08-11,PRD072,ST03,CUS0336,1,324.13,Defective
RET0334,SAL09917,2022-01-17,PRD036,ST09,CUS0082,1,269.42,Performance Issues
RET0335,SAL09960,2024-05-26,PRD114,ST16,CUS0113,1,1296.37,Defective
RET0336,SAL11315,2022-09-01,PRD015,ST07,CUS0317,1,366.77,Damaged
RET0337,SAL05210,2025-02-10,PRD088,ST06,CUS0531,1,301.21,Performance Issues
RET0338,SAL10355,2023-04-26,PRD106,ST12,CUS0058,1,508.76,Damaged
RET0339,SAL02897,2023-06-15,PRD045,ST15,CUS0360,1,897.94,Defective
RET0340,SAL04304,2025-04-01,PRD066,ST11,CUS0234,2,1468.83,Changed Mind
RET0341,SAL01842,2022-09-15,PRD019,ST04,CUS0017,1,1140.86,Damaged
RET0342,SAL09219,2023-11-06,PRD083,ST03,CUS0179,1,1416.65,Changed Mind
RET0343,SAL01422,2025-01-08,PRD035,ST16,CUS0209,1,1359.08,Performance Issues
RET0344,SAL01734,2023-06-05,PRD017,ST01,CUS0498,1,189.49,Wrong Item
RET0345,SAL01574,2022-02-01,PRD094,ST16,CUS0525,1,1053.51,Performance Issues
RET0346,SAL08975,2022-03-12,PRD102,ST06,CUS0442,1,58.66,Wrong Item
RET0347,SAL02487,2022-12-22,PRD049,ST08,CUS0345,2,744.46,Changed Mind
RET0348,SAL10676,2023-03-08,PRD118,ST01,CUS0394,1,943.28,Wrong Item
RET0349,SAL07280,2022-02-10,PRD068,ST14,CUS0476,1,110.61,Damaged
RET0350,SAL06047,2024-09-05,PRD084,ST14,CUS0542,2,2174.83,Performance Issues
RET0351,SAL02330,2023-11-23,PRD118,ST01,CUS0306,2,1757.01,Defective
RET0352,SAL08343,2025-08-18,PRD019,ST11,CUS0324,1,437.36,Wrong Item
RET0353,SAL10814,2024-10-27,PRD104,ST15,CUS0326,2,1595.7,Changed Mind
RET0354,SAL03778,2024-12-10,PRD053,ST06,CUS0477,1,224.38,Damaged
RET0355,SAL07194,2023-10-16,PRD060,ST16,CUS0222,1,99.63,Defective
RET0356,SAL11865,2022-03-18,PRD047,ST09,CUS0149,1,208.74,Damaged
RET0357,SAL00064,2024-09-12,PRD074,ST02,CUS0023,1,149.86,Performance Issues
RET0358,SAL10418,2025-02-18,PRD047,ST09,CUS0342,1,415.74,Performance Issues
RET0359,SAL07921,2025-08-02,PRD035,ST17,CUS0038,1,511.34,Wrong Item
RET0360,SAL11169,2022-06-21,PRD057,ST11,CUS0003,1,898.53,Performance Issues
RET0361,SAL01262,2024-10-06,PRD049,ST04,CUS0533,1,501.8,Changed Mind
RET0362,SAL11319,2025-03-17,PRD097,ST07,CUS0528,1,365.69,Damaged
RET0363,SAL06135,2022-11-16,PRD094,ST17,CUS0104,1,1621.19,Wrong Item
RET0364,SAL11047,2022-01-24,PRD048,ST11,CUS0204,1,440.87,Damaged
RET0365,SAL07937,2022-01-07,PRD101,ST16,CUS0479,1,308.13,Changed Mind
RET0366,SAL03085,2024-05-23,PRD085,ST11,CUS0139,1,609.32,Performance Issues
RET0367,SAL07361,2022-05-06,PRD013,ST02,CUS0028,3,842.05,Damaged
RET0368,SAL06689,2022-02-01,PRD057,ST10,CUS0494,1,421.38,Defective
RET0369,SAL02292,2022-01-26,PRD020,ST07,CUS0064,1,172.8,Defective
RET0370,SAL10062,2023-09-10,PRD019,ST03,CUS0396,2,1306.43,Wrong Item
RET0371,SAL08111,2024-03-01,PRD021,ST13,CUS0312,1,896.84,Changed Mind
RET0372,SAL03625,2024-01-15,PRD081,ST09,CUS0124,1,425.01,Performance Issues
RET0373,SAL06827,2023-09-23,PRD101,ST14,CUS0569,1,483.06,Damaged
RET0374,SAL04824,2023-06-07,PRD038,ST14,CUS0391,1,464.47,Defective
RET0375,SAL04313,2023-11-07,PRD032,ST05,CUS0599,1,278.55,Defective
RET0376,SAL10816,2022-04-10,PRD086,ST16,CUS0059,1,423.96,Wrong Item
RET0377,SAL08537,2024-06-05,PRD114,ST13,CUS0590,1,367.41,Changed Mind
RET0378,SAL01977,2024-10-27,PRD065,ST13,CUS0078,1,469.46,Performance Issues
RET0379,SAL03124,2022-05-26,PRD093,ST07,CUS0225,1,501.75,Performance Issues
RET0380,SAL06519,2022-09-03,PRD014,ST10,CUS0187,1,232.72,Changed Mind
RET0381,SAL11229,2025-02-22,PRD015,ST04,CUS0076,1,355.99,Defective
RET0382,SAL01713,2025-08-16,PRD021,ST05,CUS0379,1,1042.09,Performance Issues
RET0383,SAL00959,2023-01-13,PRD012,ST02,CUS0086,1,436.73,Performance Issues
RET0384,SAL09187,2022-11-03,PRD070,ST13,CUS0414,1,28.48,Changed Mind
RET0385,SAL00344,2023-12-12,PRD004,ST07,CUS0460,1,1394.67,Damaged
RET0386,SAL08037,2025-09-24,PRD022,ST09,CUS0348,1,902.93,Damaged
RET0387,SAL10340,2025-08-28,PRD089,ST03,CUS0155,1,469.97,Wrong Item
RET0388,SAL09475,2022-05-25,PRD015,ST13,CUS0180,2,839.45,Performance Issues
RET0389,SAL08146,2022-02-20,PRD070,ST08,CUS0486,1,91.77,Damaged
RET0390,SAL00071,2024-06-02,PRD011,ST07,CUS0134,3,442.1,Damaged
RET0391,SAL07152,2022-09-04,PRD031,ST17,CUS0491,1,491.1,Performance Issues
RET0392,SAL00285,2024-12-03,PRD114,ST12,CUS0469,1,560.68,Changed Mind
RET0393,SAL04783,2024-11-29,PRD104,ST11,CUS0573,1,475.99,Damaged
RET0394,SAL07859,2023-05-25,PRD114,ST02,CUS0165,1,407.92,Wrong Item
RET0395,SAL08957,2023-06-25,PRD047,ST16,CUS0163,1,155.1,Performance Issues
RET0396,SAL05163,2025-02-01,PRD050,ST14,CUS0058,3,2541.32,Wrong Item
RET0397,SAL10073,2023-07-02,PRD033,ST07,CUS0343,1,302.75,Performance Issues
RET0398,SAL09676,2025-04-21,PRD010,ST15,CUS0389,1,324.96,Defective
RET0399,SAL06622,2023-03-06,PRD047,ST14,CUS0333,1,497.86,Wrong Item
RET0400,SAL07896,2022-03-04,PRD082,ST14,CUS0352,1,306.81,Performance Issues
RET0401,SAL11333,2024-06-16,PRD025,ST15,CUS0558,3,1311.04,Changed Mind
RET0402,SAL09632,2024-10-15,PRD059,ST03,CUS0291,2,473.82,Performance Issues
RET0403,SAL02887,2024-01-03,PRD041,ST12,CUS0327,1,489.27,Damaged
RET0404,SAL11611,2023-03-03,PRD090,ST06,CUS0376,1,1145.45,Performance Issues
RET0405,SAL11460,2022-05-07,PRD037,ST06,CUS0169,1,1593.12,Wrong Item
RET0406,SAL05927,2023-05-12,PRD094,ST07,CUS0010,2,2330.17,Wrong Item
RET0407,SAL11537,2025-05-23,PRD012,ST01,CUS0406,1,346.89,Wrong Item
RET0408,SAL09895,2023-01-04,PRD042,ST03,CUS0482,1,319.5,Changed Mind
RET0409,SAL00738,2024-06-18,PRD088,ST10,CUS0242,2,993.14,Changed Mind
RET0410,SAL01549,2022-12-01,PRD016,ST07,CUS0033,1,258.5,Changed Mind
RET0411,SAL00051,2023-09-23,PRD034,ST14,CUS0507,1,125.17,Defective
RET0412,SAL02072,2024-06-14,PRD025,ST10,CUS0434,1,590.63,Damaged
RET0413,SAL10666,2025-02-12,PRD114,ST02,CUS0537,1,321.99,Damaged
RET0414,SAL01500,2022-04-22,PRD001,ST15,CUS0461,1,445.69,Changed Mind
RET0415,SAL07027,2023-10-09,PRD052,ST07,CUS0566,1,422.22,Defective
RET0416,SAL04393,2023-08-24,PRD016,ST15,CUS0032,1,711.52,Performance Issues
RET0417,SAL08489,2025-06-12,PRD075,ST06,CUS0335,1,449.56,Performance Issues
RET0418,SAL06937,2024-02-04,PRD021,ST03,CUS0574,1,1531.25,Defective
RET0419,SAL08418,2025-06-23,PRD032,ST01,CUS0448,1,440.84,Wrong Item
RET0420,SAL00920,2022-04-13,PRD034,ST02,CUS0518,1,82.05,Defective
RET0421,SAL03523,2025-07-26,PRD022,ST13,CUS0243,2,950.75,Defective
RET0422,SAL03983,2022-07-27,PRD076,ST05,CUS0349,1,769.78,Performance Issues
RET0423,SAL07916,2025-09-06,PRD027,ST07,CUS0301,1,622.81,Damaged
RET0424,SAL02519,2025-07-04,PRD101,ST15,CUS0471,1,622.07,Changed Mind
RET0425,SAL10909,2024-02-04,PRD019,ST17,CUS0557,1,715.9,Defective
RET0426,SAL06958,2025-01-30,PRD063,ST11,CUS0211,2,132.95,Defective
RET0427,SAL08654,2024-06-30,PRD084,ST01,CUS0553,1,833.68,Changed Mind
RET0428,SAL04415,2023-05-30,PRD083,ST16,CUS0206,5,3225.84,Changed Mind
RET0429,SAL03369,2023-09-19,PRD022,ST07,CUS0549,1,368.28,Defective
RET0430,SAL00692,2023-05-08,PRD110,ST14,CUS0332,1,658.03,Changed Mind
RET0431,SAL05719,2025-03-15,PRD063,ST14,CUS0318,1,47.91,Performance Issues
RET0432,SAL11459,2025-03-04,PRD094,ST12,CUS0409,1,951.96,Performance Issues
RET0433,SAL09857,2024-07-27,PRD106,ST08,CUS0105,1,373.9,Damaged
RET0434,SAL00378,2025-05-10,PRD114,ST15,CUS0593,1,1201.11,Performance Issues
RET0435,SAL09393,2022-12-11,PRD005,ST16,CUS0224,1,508.35,Wrong Item
RET0436,SAL01847,2022-05-06,PRD047,ST02,CUS0281,1,482.64,Damaged
RET0437,SAL06597,2024-06-03,PRD018,ST12,CUS0463,1,374.42,Wrong Item
RET0438,SAL02545,2023-08-02,PRD037,ST04,CUS0434,1,606.22,Damaged
RET0439,SAL05707,2025-02-18,PRD083,ST06,CUS0237,1,485.71,Wrong Item
RET0440,SAL05642,2023-01-26,PRD040,ST03,CUS0164,1,70.8,Wrong Item
RET0441,SAL04153,2023-11-17,PRD081,ST05,CUS0425,1,95.16,Performance Issues
RET0442,SAL03559,2023-01-01,PRD109,ST16,CUS0209,1,719.81,Wrong Item
RET0443,SAL00106,2022-06-14,PRD075,ST06,CUS0246,1,552.68,Wrong Item
RET0444,SAL07893,2024-06-03,PRD082,ST12,CUS0540,1,476.6,Damaged
RET0445,SAL03292,2025-06-02,PRD092,ST16,CUS0395,1,371.73,Changed Mind
RET0446,SAL02003,2025-01-05,PRD012,ST17,CUS0212,1,1366.91,Damaged
RET0447,SAL11341,2024-01-12,PRD049,ST14,CUS0598,1,457.98,Damaged
RET0448,SAL01218,2025-07-07,PRD111,ST12,CUS0247,1,1258.22,Damaged
RET0449,SAL01179,2023-08-18,PRD032,ST03,CUS0242,1,802.88,Damaged
RET0450,SAL00554,2023-08-31,PRD021,ST05,CUS0391,1,653.51,Changed Mind
RET0451,SAL08643,2025-03-25,PRD035,ST05,CUS0365,1,2084.84,Changed Mind
RET0452,SAL04612,2025-07-04,PRD030,ST06,CUS0310,1,26.73,Defective
RET0453,SAL11964,2023-10-21,PRD002,ST11,CUS0030,1,142.63,Defective
RET0454,SAL06921,2023-03-31,PRD119,ST01,CUS0517,3,1731.57,Defective
RET0455,SAL11275,2022-03-01,PRD011,ST16,CUS0261,1,70.97,Performance Issues
RET0456,SAL07234,2023-03-14,PRD004,ST05,CUS0175,1,417.73,Defective
RET0457,SAL05671,2022-07-06,PRD015,ST09,CUS0330,1,935.55,Changed Mind
RET0458,SAL03226,2023-08-10,PRD006,ST02,CUS0573,1,420.88,Changed Mind
RET0459,SAL07701,2023-02-11,PRD019,ST01,CUS0529,1,509.29,Wrong Item
RET0460,SAL07026,2024-05-25,PRD092,ST15,CUS0011,4,1716.0,Wrong Item
RET0461,SAL11062,2022-02-09,PRD107,ST09,CUS0108,1,365.11,Wrong Item
RET0462,SAL02996,2025-05-06,PRD092,ST04,CUS0397,1,672.53,Wrong Item
RET0463,SAL01902,2022-04-26,PRD102,ST14,CUS0402,1,113.43,Changed Mind
RET0464,SAL09888,2024-01-03,PRD012,ST16,CUS0539,1,315.96,Damaged
RET0465,SAL08967,2023-07-03,PRD070,ST06,CUS0017,1,58.13,Defective
RET0466,SAL03888,2025-02-05,PRD006,ST13,CUS0449,1,393.62,Changed Mind
RET0467,SAL00945,2023-12-28,PRD005,ST05,CUS0379,1,816.14,Wrong Item
RET0468,SAL00023,2023-06-30,PRD085,ST13,CUS0283,2,1713.88,Performance Issues
RET0469,SAL09692,2023-05-25,PRD032,ST07,CUS0378,1,469.11,Wrong Item
RET0470,SAL08296,2025-06-19,PRD080,ST01,CUS0544,1,368.81,Changed Mind
RET0471,SAL01420,2024-01-27,PRD083,ST04,CUS0016,1,425.0,Performance Issues
RET0472,SAL05739,2024-06-08,PRD104,ST14,CUS0593,1,305.8,Performance Issues
RET0473,SAL04908,2023-10-14,PRD103,ST02,CUS0104,1,123.94,Performance Issues
RET0474,SAL09897,2022-10-09,PRD035,ST14,CUS0513,1,497.68,Changed Mind
RET0475,SAL00255,2022-06-19,PRD041,ST17,CUS0130,1,597.7,Damaged
RET0476,SAL02152,2022-08-04,PRD060,ST15,CUS0110,1,38.31,Defective
RET0477,SAL09827,2022-10-07,PRD064,ST01,CUS0551,1,87.56,Damaged
RET0478,SAL08708,2025-05-26,PRD086,ST03,CUS0079,1,525.97,Defective
RET0479,SAL02774,2023-07-23,PRD014,ST06,CUS0457,1,330.51,Damaged
RET0480,SAL11361,2025-05-06,PRD090,ST04,CUS0479,1,304.17,Wrong Item
RET0481,SAL09303,2024-08-06,PRD011,ST11,CUS0222,1,107.67,Performance Issues
RET0482,SAL08879,2023-06-08,PRD029,ST02,CUS0252,1,154.31,Wrong Item
RET0483,SAL10371,2025-02-21,PRD018,ST05,CUS0212,1,740.44,Damaged
RET0484,SAL06828,2022-08-13,PRD039,ST14,CUS0008,1,376.03,Wrong Item
RET0485,SAL03454,2022-06-08,PRD071,ST06,CUS0581,1,398.97,Wrong Item
RET0486,SAL11832,2022-07-15,PRD073,ST02,CUS0500,1,539.25,Damaged
RET0487,SAL08058,2025-01-26,PRD108,ST06,CUS0237,1,218.19,Damaged
RET0488,SAL11686,2024-10-19,PRD079,ST14,CUS0097,1,767.36,Changed Mind
RET0489,SAL08781,2022-11-04,PRD005,ST08,CUS0430,1,324.77,Damaged
RET0490,SAL09611,2023-02-01,PRD019,ST10,CUS0284,3,1378.42,Performance Issues
RET0491,SAL00060,2022-02-18,PRD004,ST01,CUS0589,2,1610.84,Defective
RET0492,SAL08755,2024-02-13,PRD006,ST07,CUS0039,1,422.95,Wrong Item
RET0493,SAL11532,2022-12-31,PRD032,ST16,CUS0571,1,352.81,Defective
RET0494,SAL10513,2023-09-28,PRD017,ST03,CUS0051,1,384.33,Wrong Item
RET0495,SAL11010,2023-06-02,PRD044,ST08,CUS0351,1,545.38,Damaged
RET0496,SAL07330,2023-05-25,PRD055,ST13,CUS0130,2,152.44,Performance Issues
RET0497,SAL04694,2023-02-19,PRD082,ST05,CUS0270,2,1444.88,Wrong Item
RET0498,SAL01761,2022-09-20,PRD039,ST10,CUS0503,1,539.12,Defective
RET0499,SAL01506,2022-08-04,PRD082,ST05,CUS0569,1,321.81,Wrong Item
RET0500,SAL03204,2022-09-26,PRD038,ST06,CUS0097,4,2810.11,Defective
RET0501,SAL05504,2024-06-30,PRD040,ST10,CUS0436,1,121.21,Performance Issues
RET0502,SAL08939,2023-10-13,PRD034,ST10,CUS0456,1,204.37,Performance Issues
RET0503,SAL11194,2025-04-26,PRD105,ST09,CUS0397,3,1467.16,Performance Issues
RET0504,SAL00632,2023-02-14,PRD104,ST01,CUS0056,1,449.18,Defective
RET0505,SAL09402,2023-12-09,PRD100,ST15,CUS0473,1,153.27,Defective
RET0506,SAL09018,2023-02-08,PRD098,ST05,CUS0163,1,238.08,Defective
RET0507,SAL04875,2022-12-17,PRD049,ST06,CUS0382,1,206.79,Performance Issues
RET0508,SAL04014,2024-04-01,PRD113,ST13,CUS0558,1,483.62,Wrong Item
RET0509,SAL05581,2022-05-11,PRD005,ST12,CUS0161,3,2159.01,Performance Issues
RET0510,SAL05458,2024-03-02,PRD014,ST09,CUS0034,3,353.62,Wrong Item
RET0511,SAL11919,2023-08-14,PRD070,ST10,CUS0186,2,110.99,Defective
RET0512,SAL11679,2024-09-19,PRD057,ST03,CUS0543,1,814.52,Wrong Item
RET0513,SAL02698,2022-11-04,PRD011,ST04,CUS0076,1,240.98,Defective
RET0514,SAL04458,2025-07-27,PRD081,ST03,CUS0237,1,145.47,Performance Issues
RET0515,SAL02278,2023-07-24,PRD014,ST14,CUS0231,1,123.33,Defective
RET0516,SAL04277,2023-09-23,PRD099,ST15,CUS0358,1,503.7,Defective
RET0517,SAL07185,2025-09-27,PRD052,ST01,CUS0085,1,512.52,Performance Issues
RET0518,SAL02077,2022-10-03,PRD029,ST02,CUS0464,1,141.18,Performance Issues
RET0519,SAL06935,2024-08-12,PRD089,ST09,CUS0194,1,455.63,Damaged
RET0520,SAL05283,2024-04-08,PRD093,ST09,CUS0338,1,664.19,Changed Mind
RET0521,SAL11445,2024-03-16,PRD070,ST01,CUS0115,1,33.28,Performance Issues
RET0522,SAL08683,2023-01-09,PRD038,ST14,CUS0587,1,550.83,Damaged
RET0523,SAL07285,2024-08-15,PRD069,ST07,CUS0367,1,71.22,Defective
RET0524,SAL04365,2022-11-30,PRD032,ST02,CUS0256,1,398.19,Changed Mind
RET0525,SAL06071,2022-04-10,PRD114,ST09,CUS0225,1,484.55,Damaged
RET0526,SAL02141,2024-05-06,PRD047,ST17,CUS0065,1,252.85,Performance Issues
RET0527,SAL09297,2024-03-15,PRD008,ST11,CUS0509,1,67.03,Damaged
RET0528,SAL11176,2022-06-13,PRD118,ST03,CUS0206,1,503.69,Wrong Item
RET0529,SAL10488,2025-03-24,PRD061,ST17,CUS0259,1,874.44,Defective
RET0530,SAL02614,2025-01-11,PRD003,ST14,CUS0412,1,186.11,Performance Issues
RET0531,SAL10048,2024-07-07,PRD090,ST05,CUS0588,1,663.35,Wrong Item
RET0532,SAL06184,2025-04-11,PRD087,ST03,CUS0289,1,659.2,Performance Issues
RET0533,SAL01529,2025-07-11,PRD112,ST04,CUS0257,1,1351.95,Performance Issues
RET0534,SAL09563,2023-04-11,PRD086,ST05,CUS0013,1,1613.62,Damaged
RET0535,SAL00529,2024-01-20,PRD093,ST03,CUS0383,1,237.85,Performance Issues
RET0536,SAL08569,2022-05-31,PRD084,ST14,CUS0352,1,360.39,Defective
RET0537,SAL11256,2022-12-30,PRD054,ST14,CUS0056,4,1307.95,Performance Issues
RET0538,SAL02403,2023-09-20,PRD083,ST04,CUS0119,1,320.21,Defective
RET0539,SAL06466,2025-09-15,PRD032,ST10,CUS0311,1,749.09,Wrong Item
RET0540,SAL08611,2024-10-04,PRD030,ST01,CUS0332,1,136.49,Performance Issues
RET0541,SAL11814,2023-03-24,PRD046,ST06,CUS0263,1,454.93,Defective
RET0542,SAL00272,2022-01-18,PRD105,ST12,CUS0231,1,478.29,Damaged
RET0543,SAL04578,2025-09-19,PRD012,ST17,CUS0470,1,258.99,Changed Mind
RET0544,SAL06904,2023-08-09,PRD110,ST01,CUS0461,1,384.71,Defective
RET0545,SAL09240,2022-04-30,PRD061,ST02,CUS0090,1,394.06,Wrong Item
RET0546,SAL09038,2023-09-12,PRD057,ST02,CUS0124,1,836.28,Wrong Item
RET0547,SAL00026,2025-07-03,PRD054,ST14,CUS0212,1,460.34,Wrong Item
RET0548,SAL05545,2023-06-03,PRD039,ST16,CUS0440,4,1195.23,Performance Issues
RET0549,SAL00111,2025-06-17,PRD012,ST08,CUS0443,1,891.05,Wrong Item
RET0550,SAL01511,2024-07-01,PRD098,ST13,CUS0280,1,314.13,Damaged
RET0551,SAL05772,2023-05-24,PRD089,ST04,CUS0495,1,96.9,Performance Issues
RET0552,SAL08925,2023-11-01,PRD068,ST06,CUS0559,1,329.61,Changed Mind
RET0553,SAL11474,2022-09-03,PRD050,ST01,CUS0327,1,573.47,Defective
RET0554,SAL04504,2023-11-24,PRD093,ST10,CUS0117,2,1387.99,Defective
RET0555,SAL08669,2024-06-07,PRD021,ST12,CUS0399,1,822.36,Changed Mind
RET0556,SAL08551,2023-01-03,PRD095,ST16,CUS0472,1,223.81,Damaged
RET0557,SAL04371,2023-03-23,PRD055,ST11,CUS0283,2,341.35,Defective
RET0558,SAL00800,2022-04-06,PRD114,ST12,CUS0476,1,994.79,Changed Mind
RET0559,SAL06409,2024-10-16,PRD029,ST15,CUS0067,1,289.04,Wrong Item
RET0560,SAL07956,2025-01-03,PRD051,ST01,CUS0572,1,621.97,Defective
RET0561,SAL09649,2023-10-05,PRD099,ST06,CUS0096,1,228.08,Changed Mind
RET0562,SAL09308,2022-08-13,PRD065,ST11,CUS0086,1,459.27,Wrong Item
RET0563,SAL11706,2023-05-05,PRD046,ST05,CUS0188,1,321.96,Changed Mind
RET0564,SAL07018,2025-04-03,PRD046,ST12,CUS0119,1,342.07,Damaged
RET0565,SAL03550,2025-04-02,PRD053,ST09,CUS0226,1,174.53,Wrong Item
RET0566,SAL01318,2022-11-21,PRD058,ST11,CUS0554,1,103.78,Damaged
RET0567,SAL06952,2025-01-06,PRD024,ST05,CUS0110,1,1112.12,Wrong Item
RET0568,SAL09146,2024-10-08,PRD067,ST05,CUS0281,1,1233.77,Wrong Item
RET0569,SAL08619,2024-04-17,PRD100,ST02,CUS0081,1,159.19,Damaged
RET0570,SAL10146,2023-02-05,PRD085,ST16,CUS0534,1,981.44,Wrong Item
RET0571,SAL02220,2025-06-26,PRD007,ST14,CUS0531,1,702.04,Damaged
RET0572,SAL08567,2023-09-29,PRD001,ST08,CUS0201,1,1694.79,Wrong Item
RET0573,SAL07245,2023-04-30,PRD042,ST15,CUS0397,1,350.61,Changed Mind
RET0574,SAL09689,2023-09-03,PRD075,ST03,CUS0568,1,358.64,Defective
RET0575,SAL08087,2023-03-15,PRD053,ST09,CUS0001,1,637.47,Wrong Item
RET0576,SAL05316,2024-10-21,PRD090,ST08,CUS0291,1,483.01,Wrong Item
RET0577,SAL03995,2024-03-02,PRD105,ST05,CUS0535,1,333.52,Wrong Item
RET0578,SAL01071,2022-05-10,PRD036,ST14,CUS0135,1,257.71,Defective
RET0579,SAL05498,2022-10-25,PRD091,ST14,CUS0108,1,431.96,Wrong Item
RET0580,SAL07486,2023-12-06,PRD039,ST06,CUS0258,1,255.96,Damaged
RET0581,SAL02954,2022-03-16,PRD093,ST08,CUS0495,1,207.37,Changed Mind
RET0582,SAL06611,2025-01-23,PRD101,ST02,CUS0367,1,236.77,Wrong Item
RET0583,SAL10626,2024-01-03,PRD082,ST14,CUS0223,2,1054.31,Performance Issues
RET0584,SAL11958,2022-02-19,PRD001,ST10,CUS0223,1,395.52,Changed Mind
RET0585,SAL10478,2025-07-20,PRD100,ST11,CUS0539,1,280.53,Changed Mind
RET0586,SAL07368,2023-12-15,PRD061,ST10,CUS0555,1,449.73,Wrong Item
RET0587,SAL02165,2022-12-21,PRD101,ST11,CUS0045,1,200.31,Changed Mind
RET0588,SAL01393,2022-05-11,PRD048,ST07,CUS0496,1,415.95,Performance Issues
RET0589,SAL00037,2025-04-09,PRD062,ST03,CUS0297,1,456.67,Performance Issues
RET0590,SAL08806,2024-06-01,PRD036,ST10,CUS0330,1,341.55,Wrong Item
RET0591,SAL00561,2022-10-25,PRD040,ST12,CUS0530,1,81.26,Damaged
RET0592,SAL04331,2024-01-28,PRD074,ST15,CUS0401,1,60.51,Performance Issues
RET0593,SAL00249,2022-03-23,PRD003,ST05,CUS0197,1,376.94,Damaged
RET0594,SAL05444,2023-10-18,PRD080,ST07,CUS0178,1,1115.23,Defective
RET0595,SAL11046,2022-07-04,PRD020,ST11,CUS0136,2,226.6,Damaged
RET0596,SAL04148,2025-01-06,PRD043,ST13,CUS0134,3,722.19,Wrong Item
RET0597,SAL04084,2023-05-02,PRD046,ST17,CUS0569,1,289.99,Changed Mind
RET0598,SAL09382,2024-02-16,PRD041,ST15,CUS0576,1,736.0,Wrong Item
RET0599,SAL00799,2022-10-18,PRD017,ST10,CUS0222,1,93.47,Changed Mind
RET0600,SAL07466,2022-07-22,PRD002,ST05,CUS0395,1,161.67,Defective
RET0601,SAL00601,2022-04-24,PRD104,ST13,CUS0523,1,371.69,Damaged
RET0602,SAL03158,2022-01-17,PRD019,ST14,CUS0291,1,313.97,Performance Issues
RET0603,SAL03922,2023-08-03,PRD058,ST09,CUS0545,1,185.04,Performance Issues
RET0604,SAL10264,2023-05-06,PRD030,ST01,CUS0267,1,17.42,Damaged
RET0605,SAL06996,2025-07-06,PRD094,ST14,CUS0094,1,741.75,Changed Mind
RET0606,SAL09673,2023-08-19,PRD021,ST07,CUS0296,1,698.11,Damaged
RET0607,SAL11844,2022-05-29,PRD110,ST06,CUS0416,1,361.87,Wrong Item
RET0608,SAL09279,2024-03-12,PRD092,ST17,CUS0337,1,971.57,Damaged
RET0609,SAL08031,2023-09-06,PRD091,ST02,CUS0437,1,515.07,Defective
RET0610,SAL01133,2023-04-20,PRD053,ST10,CUS0179,1,317.72,Wrong Item
RET0611,SAL05209,2025-04-06,PRD015,ST11,CUS0422,1,266.6,Defective
RET0612,SAL04758,2022-06-14,PRD108,ST03,CUS0493,1,477.02,Defective
RET0613,SAL02440,2022-02-26,PRD088,ST08,CUS0476,1,612.99,Changed Mind
RET0614,SAL05273,2024-08-18,PRD032,ST11,CUS0054,1,398.75,Wrong Item
RET0615,SAL05460,2023-03-29,PRD100,ST13,CUS0129,1,362.16,Changed Mind
