SalesID,OrderDate,StoreID,CustomerID,ProductID,Quantity,UnitPrice,Discount,SalesAmount,CostAmount,Profit,Channel
S01242,2025-06-25,ST02,C0179,P016,1,442.1,0.0,442.1,278.25,163.85,Mobile App
S01243,2023-11-09,ST03,C0428,P024,3,908.43,0.15,2316.5,1282.35,1034.15,Mobile App
S01244,2025-04-01,ST11,C0457,P073,5,238.26,0.1,1072.17,868.0,204.17,Online
S01245,2023-11-24,ST01,C0498,P075,1,347.7,0.1,312.93,174.24,138.69,Online
S01246,2023-06-21,ST02,C0472,P054,3,66.5,0.0,199.5,86.88,112.62,Marketplace
S01247,2025-05-13,ST15,C0049,P087,1,643.14,0.0,643.14,358.95,284.19,Retail Store
S01248,2025-04-16,ST11,C0349,P037,5,559.57,0.0,2797.85,1826.25,971.6,Marketplace
S01249,2024-01-03,ST15,C0303,P048,2,113.1,0.0,226.2,118.1,108.1,Mobile App
S01250,2023-07-28,ST02,C0015,P020,2,796.23,0.05,1512.84,825.74,687.1,Marketplace
S01251,2024-10-24,ST05,C0322,P059,1,618.97,0.1,557.07,424.05,133.02,Retail Store
S01252,2023-04-30,ST01,C0497,P043,1,241.25,0.15,205.06,137.71,67.35,Marketplace
S01253,2024-10-30,ST12,C0486,P042,3,552.37,0.15,1408.54,1225.62,182.92,Online
S01254,2024-06-21,ST01,C0442,P028,1,535.81,0.15,455.44,301.2,154.24,Mobile App
S01255,2023-06-03,ST01,C0409,P042,3,552.37,0.15,1408.54,1225.62,182.92,Retail Store
S01256,2023-11-30,ST10,C0488,P071,2,573.25,0.05,1089.17,715.02,374.15,Retail Store
S01257,2024-08-15,ST03,C0131,P052,2,179.16,0.0,358.32,223.62,134.7,Marketplace
S01258,2023-02-04,ST14,C0011,P012,1,703.62,0.0,703.62,341.62,362.0,Online
S01259,2025-03-09,ST07,C0400,P050,1,251.3,0.0,251.3,129.64,121.66,Online
S01260,2023-08-22,ST08,C0153,P016,1,442.1,0.05,420.0,278.25,141.75,Mobile App
S01261,2024-05-02,ST03,C0309,P088,1,656.76,0.0,656.76,312.14,344.62,Retail Store
S01262,2023-02-14,ST04,C0263,P048,3,113.1,0.05,322.33,177.15,145.18,Marketplace
S01263,2025-06-25,ST05,C0244,P050,1,251.3,0.1,226.17,129.64,96.53,Marketplace
S01264,2024-08-26,ST07,C0388,P012,2,703.62,0.0,1407.24,683.24,724.0,Online
S01265,2024-08-18,ST07,C0323,P056,1,647.27,0.0,647.27,399.37,247.9,Retail Store
S01266,2023-01-18,ST08,C0175,P066,1,400.97,0.15,340.82,272.57,68.25,Online
S01267,2024-09-20,ST12,C0352,P083,2,543.94,0.0,1087.88,661.8,426.08,Marketplace
S01268,2024-01-15,ST11,C0323,P068,1,675.48,0.1,607.93,308.45,299.48,Retail Store
S01269,2023-12-13,ST07,C0240,P038,3,348.21,0.0,1044.63,646.98,397.65,Marketplace
S01270,2024-05-13,ST03,C0077,P039,5,839.98,0.15,3569.91,1983.3,1586.61,Mobile App
S01271,2024-03-08,ST07,C0268,P032,1,266.96,0.0,266.96,143.35,123.61,Retail Store
S01272,2023-05-20,ST15,C0040,P071,1,573.25,0.0,573.25,357.51,215.74,Retail Store
S01273,2024-09-25,ST07,C0218,P066,4,400.97,0.0,1603.88,1090.28,513.6,Marketplace
S01274,2024-07-28,ST10,C0369,P085,2,595.13,0.0,1190.26,615.2,575.06,Mobile App
S01275,2023-10-02,ST02,C0300,P033,1,760.26,0.1,684.23,422.59,261.64,Retail Store
S01276,2024-08-25,ST11,C0380,P015,1,411.34,0.05,390.77,291.66,99.11,Online
S01277,2024-08-26,ST07,C0432,P024,2,908.43,0.0,1816.86,854.9,961.96,Retail Store
S01278,2023-09-03,ST12,C0449,P054,2,66.5,0.0,133.0,57.92,75.08,Mobile App
S01279,2024-07-05,ST08,C0371,P076,1,361.84,0.15,307.56,165.74,141.82,Marketplace
S01280,2023-05-05,ST05,C0414,P080,3,421.17,0.0,1263.51,630.96,632.55,Online
S01281,2025-01-26,ST02,C0095,P028,3,535.81,0.15,1366.32,903.6,462.72,Mobile App
S01282,2023-04-06,ST07,C0055,P087,5,643.14,0.1,2894.13,1794.75,1099.38,Retail Store
S01283,2024-10-16,ST02,C0203,P001,2,474.05,0.0,948.1,505.8,442.3,Online
S01284,2023-04-18,ST08,C0245,P084,3,240.69,0.15,613.76,490.89,122.87,Marketplace
S01285,2023-04-14,ST12,C0495,P085,1,595.13,0.1,535.62,307.6,228.02,Marketplace
S01286,2023-04-07,ST14,C0317,P039,6,839.98,0.1,4535.89,2379.96,2155.93,Mobile App
S01287,2023-06-30,ST12,C0345,P089,3,178.67,0.15,455.61,291.36,164.25,Marketplace
S01288,2023-07-01,ST03,C0045,P039,1,839.98,0.0,839.98,396.66,443.32,Retail Store
S01289,2023-08-28,ST14,C0058,P025,3,788.41,0.0,2365.23,1051.44,1313.79,Online
S01290,2024-04-21,ST08,C0108,P004,1,700.29,0.15,595.25,393.26,201.99,Online
S01291,2023-07-03,ST07,C0124,P084,2,240.69,0.15,409.17,327.26,81.91,Online
S01292,2024-10-02,ST13,C0155,P012,3,703.62,0.05,2005.32,1024.86,980.46,Online
S01293,2023-09-27,ST01,C0217,P061,1,603.93,0.0,603.93,329.99,273.94,Online
S01294,2023-02-05,ST12,C0379,P020,1,796.23,0.05,756.42,412.87,343.55,Marketplace
S01295,2024-03-28,ST14,C0011,P061,6,603.93,0.05,3442.4,1979.94,1462.46,Online
S01296,2023-07-09,ST10,C0151,P026,2,311.93,0.05,592.67,275.3,317.37,Retail Store
S01297,2025-04-30,ST02,C0005,P043,1,241.25,0.15,205.06,137.71,67.35,Marketplace
S01298,2023-10-29,ST08,C0435,P054,3,66.5,0.15,169.57,86.88,82.69,Mobile App
S01299,2023-01-03,ST07,C0250,P005,1,187.0,0.05,177.65,94.13,83.52,Marketplace
S01300,2024-09-03,ST01,C0366,P030,1,556.36,0.1,500.72,275.09,225.63,Retail Store
S01301,2025-04-06,ST06,C0296,P055,1,374.11,0.1,336.7,253.49,83.21,Retail Store
S01302,2025-01-30,ST11,C0458,P035,4,381.12,0.05,1448.26,702.32,745.94,Marketplace
S01303,2024-09-01,ST10,C0254,P015,2,411.34,0.15,699.28,583.32,115.96,Mobile App
S01304,2023-05-16,ST07,C0358,P058,2,558.35,0.0,1116.7,499.6,617.1,Online
S01305,2023-03-24,ST04,C0372,P037,1,559.57,0.05,531.59,365.25,166.34,Mobile App
S01306,2024-04-11,ST09,C0119,P057,5,866.66,0.0,4333.3,1896.7,2436.6,Mobile App
S01307,2024-10-21,ST14,C0437,P078,1,331.1,0.15,281.44,171.92,109.52,Marketplace
S01308,2023-04-03,ST05,C0453,P017,4,780.73,0.15,2654.48,1563.32,1091.16,Marketplace
S01309,2023-08-22,ST11,C0427,P054,1,66.5,0.15,56.52,28.96,27.56,Mobile App
S01310,2023-07-30,ST14,C0410,P061,1,603.93,0.0,603.93,329.99,273.94,Online
S01311,2025-06-19,ST12,C0354,P037,1,559.57,0.0,559.57,365.25,194.32,Marketplace
S01312,2023-09-27,ST04,C0089,P017,1,780.73,0.0,780.73,390.83,389.9,Marketplace
S01313,2024-02-27,ST07,C0407,P013,1,633.58,0.05,601.9,406.57,195.33,Mobile App
S01314,2023-04-01,ST09,C0108,P031,1,173.34,0.0,173.34,122.3,51.04,Retail Store
S01315,2023-06-09,ST05,C0452,P046,4,653.19,0.0,2612.76,1371.56,1241.2,Online
S01316,2023-02-05,ST14,C0424,P023,2,589.93,0.1,1061.87,839.74,222.13,Retail Store
S01317,2023-09-22,ST07,C0173,P009,1,211.8,0.0,211.8,122.35,89.45,Online
S01318,2024-12-31,ST04,C0288,P016,1,442.1,0.05,420.0,278.25,141.75,Mobile App
S01319,2023-10-12,ST06,C0402,P044,1,670.76,0.0,670.76,448.05,222.71,Mobile App
S01320,2024-11-03,ST12,C0437,P020,1,796.23,0.1,716.61,412.87,303.74,Retail Store
S01321,2023-03-28,ST15,C0026,P091,1,512.66,0.05,487.03,367.79,119.24,Marketplace
S01322,2024-11-21,ST02,C0057,P097,2,509.83,0.1,917.69,617.44,300.25,Retail Store
S01323,2023-02-11,ST09,C0022,P072,1,110.76,0.0,110.76,70.94,39.82,Online
S01324,2025-02-15,ST14,C0061,P081,1,595.21,0.0,595.21,338.24,256.97,Mobile App
S01325,2024-08-27,ST05,C0373,P021,2,414.87,0.15,705.28,367.82,337.46,Marketplace
S01326,2023-06-05,ST08,C0260,P098,2,610.44,0.15,1037.75,570.76,466.99,Retail Store
S01327,2023-11-22,ST06,C0332,P020,1,796.23,0.0,796.23,412.87,383.36,Online
S01328,2024-02-03,ST04,C0435,P016,1,442.1,0.05,420.0,278.25,141.75,Marketplace
S01329,2024-07-20,ST01,C0394,P099,1,381.31,0.0,381.31,214.51,166.8,Marketplace
S01330,2025-03-11,ST09,C0147,P044,1,670.76,0.0,670.76,448.05,222.71,Retail Store
S01331,2023-03-26,ST12,C0191,P035,2,381.12,0.05,724.13,351.16,372.97,Mobile App
S01332,2025-01-12,ST04,C0341,P081,4,595.21,0.0,2380.84,1352.96,1027.88,Marketplace
S01333,2023-06-16,ST13,C0071,P030,4,556.36,0.05,2114.17,1100.36,1013.81,Marketplace
S01334,2024-01-01,ST08,C0460,P053,1,512.39,0.1,461.15,310.47,150.68,Mobile App
S01335,2025-05-26,ST03,C0227,P004,2,700.29,0.0,1400.58,786.52,614.06,Retail Store
S01336,2023-09-05,ST06,C0174,P011,3,309.34,0.05,881.62,579.42,302.2,Online
S01337,2023-12-18,ST07,C0032,P056,1,647.27,0.0,647.27,399.37,247.9,Online
S01338,2025-02-13,ST11,C0030,P074,1,440.89,0.15,374.76,194.35,180.41,Mobile App
S01339,2024-12-29,ST15,C0206,P054,2,66.5,0.15,113.05,57.92,55.13,Mobile App
S01340,2024-08-14,ST06,C0381,P093,2,466.42,0.0,932.84,539.32,393.52,Retail Store
S01341,2024-12-26,ST09,C0461,P036,1,539.12,0.1,485.21,311.18,174.03,Online
S01342,2023-04-13,ST08,C0207,P090,2,573.25,0.15,974.52,576.38,398.14,Online
S01343,2024-09-26,ST13,C0320,P070,1,819.07,0.1,737.16,399.6,337.56,Marketplace
S01344,2023-02-23,ST15,C0177,P090,1,573.25,0.15,487.26,288.19,199.07,Marketplace
S01345,2025-05-08,ST15,C0102,P100,1,691.45,0.0,691.45,381.94,309.51,Retail Store
S01346,2023-05-26,ST06,C0276,P005,1,187.0,0.05,177.65,94.13,83.52,Online
S01347,2024-01-15,ST05,C0277,P067,3,278.89,0.0,836.67,539.94,296.73,Retail Store
S01348,2024-06-22,ST05,C0283,P066,1,400.97,0.1,360.87,272.57,88.3,Mobile App
S01349,2024-12-31,ST03,C0326,P097,2,509.83,0.0,1019.66,617.44,402.22,Retail Store
S01350,2024-09-10,ST05,C0304,P070,1,819.07,0.0,819.07,399.6,419.47,Mobile App
S01351,2023-06-15,ST09,C0217,P093,3,466.42,0.0,1399.26,808.98,590.28,Retail Store
S01352,2023-12-12,ST11,C0133,P048,1,113.1,0.1,101.79,59.05,42.74,Mobile App
S01353,2023-11-23,ST13,C0025,P016,2,442.1,0.15,751.57,556.5,195.07,Retail Store
S01354,2023-01-27,ST10,C0153,P058,1,558.35,0.15,474.6,249.8,224.8,Retail Store
S01355,2024-09-15,ST04,C0174,P059,4,618.97,0.15,2104.5,1696.2,408.3,Online
S01356,2025-02-02,ST05,C0154,P045,1,240.79,0.15,204.67,117.52,87.15,Online
S01357,2025-06-05,ST09,C0194,P092,1,496.59,0.15,422.1,284.79,137.31,Online
S01358,2023-04-30,ST09,C0168,P014,2,523.69,0.1,942.64,483.1,459.54,Online
S01359,2025-04-18,ST08,C0185,P100,1,691.45,0.0,691.45,381.94,309.51,Online
S01360,2023-04-13,ST14,C0218,P092,2,496.59,0.05,943.52,569.58,373.94,Retail Store
S01361,2024-01-10,ST07,C0032,P012,2,703.62,0.0,1407.24,683.24,724.0,Marketplace
S01362,2023-02-11,ST02,C0229,P028,2,535.81,0.0,1071.62,602.4,469.22,Marketplace
S01363,2023-08-27,ST09,C0287,P076,4,361.84,0.05,1374.99,662.96,712.03,Mobile App
S01364,2023-10-14,ST11,C0256,P075,1,347.7,0.05,330.31,174.24,156.07,Marketplace
S01365,2024-10-03,ST08,C0477,P089,1,178.67,0.15,151.87,97.12,54.75,Marketplace
S01366,2024-09-09,ST09,C0074,P021,3,414.87,0.0,1244.61,551.73,692.88,Marketplace
S01367,2024-11-30,ST03,C0235,P092,1,496.59,0.15,422.1,284.79,137.31,Retail Store
S01368,2024-06-09,ST08,C0109,P089,1,178.67,0.05,169.74,97.12,72.62,Retail Store
S01369,2024-05-29,ST09,C0081,P096,3,612.7,0.0,1838.1,1244.76,593.34,Retail Store
S01370,2025-06-09,ST07,C0437,P078,1,331.1,0.0,331.1,171.92,159.18,Retail Store
S01371,2024-09-02,ST05,C0293,P048,1,113.1,0.0,113.1,59.05,54.05,Online
S01372,2023-11-05,ST05,C0191,P016,1,442.1,0.0,442.1,278.25,163.85,Mobile App
S01373,2024-04-21,ST01,C0249,P038,1,348.21,0.0,348.21,215.66,132.55,Online
S01374,2024-09-30,ST01,C0216,P076,1,361.84,0.0,361.84,165.74,196.1,Mobile App
S01375,2023-03-28,ST14,C0094,P028,1,535.81,0.15,455.44,301.2,154.24,Marketplace
S01376,2024-08-25,ST09,C0063,P001,2,474.05,0.0,948.1,505.8,442.3,Retail Store
S01377,2023-08-15,ST08,C0214,P006,1,826.37,0.1,743.73,423.08,320.65,Mobile App
S01378,2023-11-11,ST15,C0232,P073,2,238.26,0.0,476.52,347.2,129.32,Marketplace
S01379,2024-09-08,ST12,C0428,P061,3,603.93,0.1,1630.61,989.97,640.64,Online
S01380,2023-12-17,ST09,C0071,P098,1,610.44,0.15,518.87,285.38,233.49,Marketplace
S01381,2025-02-03,ST11,C0231,P098,3,610.44,0.05,1739.75,856.14,883.61,Online
S01382,2024-05-23,ST02,C0167,P094,1,634.83,0.1,571.35,303.82,267.53,Marketplace
S01383,2025-06-18,ST15,C0120,P050,3,251.3,0.05,716.21,388.92,327.29,Mobile App
S01384,2023-02-19,ST11,C0024,P070,2,819.07,0.05,1556.23,799.2,757.03,Mobile App
S01385,2024-08-09,ST14,C0046,P083,4,543.94,0.0,2175.76,1323.6,852.16,Retail Store
S01386,2023-05-23,ST13,C0323,P074,2,440.89,0.15,749.51,388.7,360.81,Mobile App
S01387,2025-02-12,ST02,C0331,P072,4,110.76,0.15,376.58,283.76,92.82,Retail Store
S01388,2025-02-15,ST10,C0490,P025,1,788.41,0.1,709.57,350.48,359.09,Retail Store
S01389,2025-03-03,ST04,C0268,P073,1,238.26,0.05,226.35,173.6,52.75,Retail Store
S01390,2023-03-10,ST15,C0338,P016,3,442.1,0.1,1193.67,834.75,358.92,Online
S01391,2024-03-23,ST13,C0141,P003,2,101.68,0.0,203.36,88.96,114.4,Online
S01392,2023-08-08,ST15,C0430,P091,1,512.66,0.1,461.39,367.79,93.6,Marketplace
S01393,2025-06-02,ST09,C0414,P011,1,309.34,0.1,278.41,193.14,85.27,Mobile App
S01394,2023-02-15,ST01,C0302,P052,1,179.16,0.05,170.2,111.81,58.39,Retail Store
S01395,2023-07-22,ST03,C0224,P044,3,670.76,0.05,1911.67,1344.15,567.52,Retail Store
S01396,2024-08-09,ST07,C0163,P068,3,675.48,0.0,2026.44,925.35,1101.09,Retail Store
S01397,2024-01-03,ST09,C0051,P015,4,411.34,0.0,1645.36,1166.64,478.72,Mobile App
S01398,2023-08-03,ST05,C0094,P019,1,451.75,0.0,451.75,217.83,233.92,Online
S01399,2024-02-23,ST07,C0488,P040,1,151.24,0.15,128.55,66.61,61.94,Online
S01400,2024-12-30,ST06,C0315,P008,1,682.79,0.0,682.79,317.47,365.32,Retail Store
S01401,2024-02-13,ST05,C0030,P092,4,496.59,0.05,1887.04,1139.16,747.88,Retail Store
S01402,2025-02-19,ST07,C0073,P041,1,148.6,0.0,148.6,95.68,52.92,Mobile App
S01403,2024-02-12,ST14,C0483,P049,1,878.21,0.0,878.21,391.27,486.94,Retail Store
S01404,2023-04-19,ST13,C0123,P026,2,311.93,0.1,561.47,275.3,286.17,Online
S01405,2024-03-29,ST13,C0261,P064,2,189.25,0.1,340.65,187.34,153.31,Marketplace
S01406,2024-08-18,ST01,C0138,P015,1,411.34,0.0,411.34,291.66,119.68,Marketplace
S01407,2023-04-04,ST02,C0209,P071,2,573.25,0.05,1089.17,715.02,374.15,Retail Store
S01408,2024-01-11,ST04,C0325,P053,1,512.39,0.0,512.39,310.47,201.92,Mobile App
S01409,2024-05-22,ST10,C0494,P071,2,573.25,0.15,974.52,715.02,259.5,Retail Store
S01410,2023-01-01,ST09,C0391,P032,5,266.96,0.15,1134.58,716.75,417.83,Online
S01411,2023-03-24,ST07,C0291,P039,2,839.98,0.05,1595.96,793.32,802.64,Retail Store
S01412,2024-07-04,ST04,C0257,P082,1,824.42,0.0,824.42,416.33,408.09,Mobile App
S01413,2024-07-17,ST13,C0087,P070,2,819.07,0.0,1638.14,799.2,838.94,Marketplace
S01414,2023-10-05,ST01,C0232,P072,2,110.76,0.0,221.52,141.88,79.64,Marketplace
S01415,2024-04-08,ST11,C0149,P080,2,421.17,0.0,842.34,420.64,421.7,Retail Store
S01416,2023-07-08,ST15,C0478,P008,2,682.79,0.05,1297.3,634.94,662.36,Mobile App
S01417,2024-09-03,ST14,C0129,P077,2,146.59,0.15,249.2,201.78,47.42,Marketplace
S01418,2025-05-15,ST11,C0432,P045,1,240.79,0.0,240.79,117.52,123.27,Mobile App
S01419,2023-11-28,ST12,C0083,P006,1,826.37,0.1,743.73,423.08,320.65,Retail Store
S01420,2023-02-19,ST07,C0046,P039,5,839.98,0.15,3569.91,1983.3,1586.61,Retail Store
S01421,2023-07-23,ST09,C0372,P018,1,560.51,0.0,560.51,344.12,216.39,Marketplace
S01422,2024-02-19,ST09,C0313,P027,1,598.23,0.0,598.23,345.99,252.24,Mobile App
S01423,2024-05-25,ST13,C0134,P082,2,824.42,0.15,1401.51,832.66,568.85,Marketplace
S01424,2024-07-18,ST11,C0126,P035,1,381.12,0.0,381.12,175.58,205.54,Mobile App
S01425,2024-03-07,ST10,C0236,P027,2,598.23,0.0,1196.46,691.98,504.48,Retail Store
S01426,2024-08-21,ST11,C0069,P089,2,178.67,0.0,357.34,194.24,163.1,Marketplace
S01427,2024-10-14,ST01,C0462,P001,2,474.05,0.15,805.88,505.8,300.08,Online
S01428,2023-04-14,ST15,C0285,P053,1,512.39,0.15,435.53,310.47,125.06,Marketplace
S01429,2024-11-22,ST09,C0202,P098,3,610.44,0.0,1831.32,856.14,975.18,Retail Store
S01430,2023-07-22,ST15,C0016,P069,3,952.97,0.15,2430.07,1316.64,1113.43,Marketplace
S01431,2023-11-07,ST06,C0064,P087,1,643.14,0.05,610.98,358.95,252.03,Mobile App
S01432,2025-01-26,ST14,C0091,P050,1,251.3,0.15,213.61,129.64,83.97,Retail Store
S01433,2025-05-28,ST06,C0237,P016,3,442.1,0.0,1326.3,834.75,491.55,Marketplace
S01434,2023-09-23,ST12,C0114,P002,2,441.21,0.0,882.42,575.74,306.68,Mobile App
S01435,2024-04-20,ST12,C0472,P088,4,656.76,0.0,2627.04,1248.56,1378.48,Online
S01436,2024-10-01,ST10,C0418,P012,1,703.62,0.15,598.08,341.62,256.46,Mobile App
S01437,2023-02-11,ST04,C0114,P092,3,496.59,0.05,1415.28,854.37,560.91,Mobile App
S01438,2023-05-30,ST08,C0144,P005,2,187.0,0.15,317.9,188.26,129.64,Online
S01439,2023-05-08,ST14,C0101,P001,3,474.05,0.15,1208.83,758.7,450.13,Marketplace
S01440,2024-10-15,ST05,C0446,P015,1,411.34,0.1,370.21,291.66,78.55,Marketplace
S01441,2024-10-19,ST04,C0283,P022,1,753.54,0.15,640.51,415.36,225.15,Online
S01442,2023-04-08,ST03,C0302,P009,2,211.8,0.15,360.06,244.7,115.36,Retail Store
S01443,2024-07-10,ST15,C0133,P017,1,780.73,0.1,702.66,390.83,311.83,Online
S01444,2023-06-20,ST13,C0374,P067,1,278.89,0.0,278.89,179.98,98.91,Online
S01445,2025-04-27,ST12,C0012,P087,1,643.14,0.15,546.67,358.95,187.72,Mobile App
S01446,2023-12-24,ST15,C0287,P088,1,656.76,0.05,623.92,312.14,311.78,Retail Store
S01447,2024-02-21,ST11,C0329,P055,2,374.11,0.15,635.99,506.98,129.01,Retail Store
S01448,2024-12-12,ST14,C0222,P042,3,552.37,0.05,1574.25,1225.62,348.63,Mobile App
S01449,2024-10-14,ST09,C0349,P016,5,442.1,0.05,2099.97,1391.25,708.72,Marketplace
S01450,2023-04-09,ST13,C0265,P047,3,583.71,0.0,1751.13,1247.22,503.91,Online
S01451,2024-01-13,ST15,C0143,P007,2,572.81,0.05,1088.34,669.76,418.58,Marketplace
S01452,2025-04-24,ST07,C0003,P041,3,148.6,0.0,445.8,287.04,158.76,Mobile App
S01453,2025-02-01,ST10,C0451,P011,2,309.34,0.0,618.68,386.28,232.4,Online
S01454,2024-06-20,ST02,C0217,P089,3,178.67,0.0,536.01,291.36,244.65,Online
S01455,2024-12-04,ST05,C0169,P022,2,753.54,0.0,1507.08,830.72,676.36,Retail Store
S01456,2024-02-15,ST07,C0246,P004,1,700.29,0.0,700.29,393.26,307.03,Mobile App
S01457,2024-08-22,ST02,C0127,P033,4,760.26,0.05,2888.99,1690.36,1198.63,Online
S01458,2025-05-21,ST01,C0427,P044,4,670.76,0.0,2683.04,1792.2,890.84,Online
S01459,2023-05-03,ST10,C0398,P010,2,177.97,0.1,320.35,229.34,91.01,Marketplace
S01460,2024-03-30,ST11,C0049,P098,3,610.44,0.05,1739.75,856.14,883.61,Retail Store
S01461,2024-04-28,ST01,C0499,P011,1,309.34,0.0,309.34,193.14,116.2,Marketplace
S01462,2023-02-14,ST14,C0456,P041,1,148.6,0.15,126.31,95.68,30.63,Retail Store
S01463,2025-05-02,ST15,C0032,P017,1,780.73,0.05,741.69,390.83,350.86,Retail Store
S01464,2025-02-03,ST11,C0313,P039,1,839.98,0.05,797.98,396.66,401.32,Retail Store
S01465,2024-03-15,ST01,C0347,P014,1,523.69,0.1,471.32,241.55,229.77,Retail Store
S01466,2024-04-08,ST07,C0436,P038,3,348.21,0.05,992.4,646.98,345.42,Retail Store
S01467,2025-04-19,ST07,C0386,P080,1,421.17,0.0,421.17,210.32,210.85,Retail Store
S01468,2023-06-11,ST08,C0197,P059,1,618.97,0.05,588.02,424.05,163.97,Retail Store
S01469,2024-06-11,ST11,C0334,P044,2,670.76,0.0,1341.52,896.1,445.42,Marketplace
S01470,2024-10-27,ST10,C0169,P067,1,278.89,0.0,278.89,179.98,98.91,Retail Store
S01471,2023-04-27,ST10,C0007,P014,2,523.69,0.15,890.27,483.1,407.17,Retail Store
S01472,2023-12-19,ST14,C0405,P076,3,361.84,0.0,1085.52,497.22,588.3,Online
S01473,2024-07-01,ST05,C0261,P082,1,824.42,0.0,824.42,416.33,408.09,Marketplace
S01474,2025-03-15,ST10,C0372,P062,1,800.1,0.05,760.1,409.77,350.33,Online
S01475,2024-04-04,ST13,C0071,P032,2,266.96,0.0,533.92,286.7,247.22,Retail Store
S01476,2023-12-17,ST10,C0160,P017,1,780.73,0.05,741.69,390.83,350.86,Mobile App
S01477,2025-06-11,ST15,C0299,P040,2,151.24,0.1,272.23,133.22,139.01,Online
S01478,2025-04-14,ST05,C0241,P019,3,451.75,0.1,1219.73,653.49,566.24,Mobile App
S01479,2024-11-25,ST01,C0189,P038,2,348.21,0.1,626.78,431.32,195.46,Online
S01480,2023-09-07,ST09,C0122,P008,3,682.79,0.1,1843.53,952.41,891.12,Retail Store
S01481,2025-05-27,ST04,C0177,P055,3,374.11,0.0,1122.33,760.47,361.86,Online
S01482,2025-06-03,ST04,C0175,P009,2,211.8,0.15,360.06,244.7,115.36,Marketplace
S01483,2024-02-17,ST08,C0355,P089,1,178.67,0.1,160.8,97.12,63.68,Mobile App
S01484,2023-05-02,ST06,C0290,P075,1,347.7,0.1,312.93,174.24,138.69,Mobile App
S01485,2024-01-12,ST03,C0169,P054,1,66.5,0.0,66.5,28.96,37.54,Marketplace
S01486,2024-09-29,ST04,C0254,P006,1,826.37,0.0,826.37,423.08,403.29,Online
S01487,2024-11-12,ST08,C0118,P089,1,178.67,0.1,160.8,97.12,63.68,Online
S01488,2023-09-30,ST12,C0247,P031,2,173.34,0.0,346.68,244.6,102.08,Marketplace
S01489,2024-10-01,ST03,C0205,P027,2,598.23,0.0,1196.46,691.98,504.48,Mobile App
S01490,2025-02-23,ST06,C0038,P002,3,441.21,0.0,1323.63,863.61,460.02,Retail Store
S01491,2024-10-10,ST08,C0149,P019,1,451.75,0.0,451.75,217.83,233.92,Mobile App
S01492,2025-05-02,ST01,C0500,P006,1,826.37,0.0,826.37,423.08,403.29,Online
S01493,2024-07-30,ST04,C0090,P037,2,559.57,0.0,1119.14,730.5,388.64,Online
S01494,2023-07-03,ST09,C0434,P044,1,670.76,0.0,670.76,448.05,222.71,Online
S01495,2024-07-22,ST03,C0012,P026,2,311.93,0.0,623.86,275.3,348.56,Retail Store
S01496,2023-09-22,ST11,C0426,P003,1,101.68,0.0,101.68,44.48,57.2,Marketplace
S01497,2023-11-11,ST15,C0404,P084,3,240.69,0.0,722.07,490.89,231.18,Mobile App
S01498,2024-09-04,ST08,C0157,P027,1,598.23,0.0,598.23,345.99,252.24,Mobile App
S01499,2025-06-12,ST03,C0339,P048,4,113.1,0.1,407.16,236.2,170.96,Marketplace
S01500,2024-08-15,ST02,C0034,P092,1,496.59,0.0,496.59,284.79,211.8,Online
S01501,2025-05-23,ST09,C0099,P025,2,788.41,0.05,1497.98,700.96,797.02,Mobile App
S01502,2024-04-04,ST07,C0307,P041,1,148.6,0.15,126.31,95.68,30.63,Online
S01503,2024-09-24,ST10,C0391,P006,1,826.37,0.1,743.73,423.08,320.65,Online
S01504,2023-10-21,ST13,C0151,P069,6,952.97,0.0,5717.82,2633.28,3084.54,Mobile App
S01505,2023-04-16,ST11,C0028,P032,2,266.96,0.0,533.92,286.7,247.22,Online
S01506,2023-11-17,ST10,C0496,P066,1,400.97,0.05,380.92,272.57,108.35,Online
S01507,2024-03-13,ST13,C0042,P094,2,634.83,0.05,1206.18,607.64,598.54,Retail Store
S01508,2024-06-03,ST07,C0261,P022,5,753.54,0.15,3202.54,2076.8,1125.74,Mobile App
S01509,2024-08-30,ST08,C0266,P064,1,189.25,0.0,189.25,93.67,95.58,Mobile App
S01510,2024-01-16,ST09,C0192,P092,3,496.59,0.15,1266.3,854.37,411.93,Marketplace
S01511,2024-11-12,ST08,C0490,P092,2,496.59,0.05,943.52,569.58,373.94,Mobile App
S01512,2025-02-05,ST11,C0206,P075,1,347.7,0.1,312.93,174.24,138.69,Retail Store
S01513,2023-09-18,ST15,C0113,P027,1,598.23,0.0,598.23,345.99,252.24,Marketplace
S01514,2025-02-10,ST04,C0203,P031,3,173.34,0.0,520.02,366.9,153.12,Marketplace
S01515,2025-01-06,ST03,C0293,P049,3,878.21,0.0,2634.63,1173.81,1460.82,Mobile App
S01516,2024-04-21,ST03,C0044,P071,2,573.25,0.0,1146.5,715.02,431.48,Mobile App
S01517,2023-01-24,ST06,C0266,P057,1,866.66,0.0,866.66,379.34,487.32,Retail Store
S01518,2023-05-13,ST10,C0263,P060,1,550.86,0.0,550.86,340.53,210.33,Marketplace
S01519,2024-09-02,ST07,C0240,P058,2,558.35,0.05,1060.87,499.6,561.27,Mobile App
S01520,2023-07-02,ST05,C0163,P064,1,189.25,0.05,179.79,93.67,86.12,Retail Store
S01521,2024-11-14,ST04,C0227,P023,1,589.93,0.0,589.93,419.87,170.06,Retail Store
