SalesID,OrderDate,StoreID,CustomerID,ProductID,Quantity,SalesAmount,CostAmount,Profit,Channel
S02043,2025-06-03,ST13,C0095,P044,3,1115.12,637.8,477.32,Marketplace
S02044,2024-05-23,ST11,C0442,P075,2,1017.06,179.06,838.0,Online
S02045,2023-06-04,ST05,C0315,P065,1,474.37,143.64,330.73,Online
S02046,2023-01-04,ST14,C0301,P055,1,652.58,244.81,407.77,Retail Store
S02047,2024-05-22,ST12,C0423,P061,3,866.31,1189.5,-323.19,Marketplace
S02048,2024-12-05,ST09,C0006,P080,2,291.13,607.32,-316.19,Online
S02049,2025-03-27,ST12,C0336,P027,3,1903.74,609.3,1294.44,Retail Store
S02050,2023-11-08,ST08,C0311,P049,1,615.31,236.79,378.52,Retail Store
S02051,2024-09-16,ST04,C0288,P058,2,1082.75,266.98,815.77,Marketplace
S02052,2025-04-30,ST09,C0179,P045,1,347.26,127.08,220.18,Retail Store
S02053,2024-11-08,ST14,C0106,P081,1,204.52,42.77,161.75,Mobile App
S02054,2025-02-23,ST07,C0362,P051,4,3124.25,1532.56,1591.69,Online
S02055,2023-09-26,ST10,C0267,P018,3,1859.62,942.39,917.23,Mobile App
S02056,2024-07-09,ST04,C0368,P029,2,480.47,233.94,246.53,Marketplace
S02057,2023-06-04,ST07,C0285,P072,1,803.55,235.14,568.41,Retail Store
S02058,2024-09-21,ST15,C0084,P007,1,55.71,354.8,-299.09,Marketplace
S02059,2023-08-02,ST14,C0334,P087,1,654.19,250.47,403.72,Online
S02060,2025-08-02,ST12,C0302,P080,1,145.57,303.66,-158.09,Marketplace
S02061,2024-02-22,ST14,C0312,P074,1,156.7,350.01,-193.31,Retail Store
S02062,2024-12-17,ST09,C0223,P037,3,2151.15,1157.4,993.75,Marketplace
S02063,2023-12-17,ST03,C0101,P082,1,644.4,136.73,507.67,Marketplace
S02064,2024-06-17,ST01,C0139,P044,1,415.44,212.6,202.84,Mobile App
S02065,2024-11-28,ST13,C0021,P046,1,404.51,349.48,55.03,Online
S02066,2025-01-06,ST05,C0282,P034,1,560.35,314.94,245.41,Online
S02067,2023-06-11,ST03,C0410,P051,1,698.84,383.14,315.7,Mobile App
S02068,2024-02-13,ST05,C0145,P042,2,511.99,281.96,230.03,Marketplace
S02069,2024-04-12,ST03,C0426,P073,6,4188.63,2260.86,1927.77,Marketplace
S02070,2025-06-22,ST03,C0296,P001,1,635.91,318.25,317.66,Retail Store
S02071,2023-07-24,ST02,C0339,P019,2,240.76,671.16,-430.4,Mobile App
S02072,2025-04-06,ST09,C0444,P072,2,1526.74,470.28,1056.46,Online
S02073,2024-03-07,ST11,C0309,P027,1,634.58,203.1,431.48,Mobile App
S02074,2024-11-11,ST09,C0352,P057,1,523.27,34.16,489.11,Mobile App
S02075,2024-01-09,ST14,C0421,P003,2,1031.34,224.04,807.3,Mobile App
S02076,2023-06-26,ST03,C0331,P085,2,1535.11,436.48,1098.63,Marketplace
S02077,2024-07-28,ST14,C0031,P028,1,471.04,299.43,171.61,Retail Store
S02078,2024-10-01,ST01,C0019,P007,2,117.28,709.6,-592.32,Retail Store
S02079,2024-09-16,ST15,C0395,P004,2,611.98,467.52,144.46,Mobile App
S02080,2024-10-24,ST07,C0090,P015,1,832.71,139.34,693.37,Retail Store
S02081,2023-12-28,ST01,C0046,P080,1,161.74,303.66,-141.92,Retail Store
S02082,2025-08-13,ST01,C0270,P018,3,1859.62,942.39,917.23,Online
S02083,2024-05-30,ST13,C0363,P077,1,243.53,391.83,-148.3,Mobile App
S02084,2025-05-19,ST05,C0374,P084,1,721.74,390.58,331.16,Mobile App
S02085,2025-01-13,ST03,C0400,P049,2,1295.38,473.58,821.8,Marketplace
S02086,2024-04-01,ST05,C0199,P080,2,323.48,607.32,-283.84,Marketplace
S02087,2024-05-02,ST15,C0125,P050,1,447.35,164.87,282.48,Marketplace
S02088,2023-10-14,ST02,C0323,P029,2,480.47,233.94,246.53,Marketplace
S02089,2023-05-23,ST06,C0131,P030,1,624.22,308.05,316.17,Mobile App
S02090,2024-01-07,ST08,C0401,P039,2,112.78,747.7,-634.92,Marketplace
S02091,2023-12-19,ST08,C0324,P005,1,479.37,280.69,198.68,Retail Store
S02092,2023-11-27,ST01,C0160,P047,3,1914.35,356.01,1558.34,Retail Store
S02093,2023-10-31,ST15,C0303,P022,1,275.97,225.66,50.31,Marketplace
S02094,2024-08-29,ST02,C0005,P073,1,821.3,376.81,444.49,Marketplace
S02095,2024-07-31,ST02,C0074,P055,2,1377.67,489.62,888.05,Marketplace
S02096,2023-01-23,ST05,C0043,P030,1,624.22,308.05,316.17,Retail Store
S02097,2024-02-14,ST12,C0119,P085,2,1615.9,436.48,1179.42,Retail Store
S02098,2023-05-29,ST04,C0069,P048,1,326.86,154.5,172.36,Online
S02099,2023-05-10,ST06,C0365,P088,1,836.55,302.14,534.41,Online
S02100,2024-12-06,ST09,C0018,P019,4,481.52,1342.32,-860.8,Online
S02101,2023-08-03,ST15,C0255,P088,1,794.72,302.14,492.58,Online
S02102,2024-04-05,ST13,C0041,P077,1,243.53,391.83,-148.3,Retail Store
S02103,2024-03-14,ST15,C0378,P001,2,1413.14,636.5,776.64,Retail Store
S02104,2024-05-04,ST05,C0263,P017,1,518.13,265.06,253.07,Retail Store
S02105,2024-07-17,ST14,C0072,P064,1,286.72,130.54,156.18,Mobile App
S02106,2025-08-12,ST12,C0202,P034,2,1008.63,629.88,378.75,Marketplace
S02107,2025-05-10,ST11,C0359,P081,1,182.99,42.77,140.22,Mobile App
S02108,2023-08-10,ST07,C0392,P021,1,411.54,349.05,62.49,Retail Store
S02109,2024-10-22,ST03,C0428,P069,4,2568.35,640.36,1927.99,Retail Store
S02110,2024-07-11,ST03,C0135,P041,1,69.86,33.46,36.4,Online
S02111,2023-02-04,ST10,C0041,P075,2,915.35,179.06,736.29,Retail Store
S02112,2025-03-01,ST14,C0296,P036,4,3123.24,1428.36,1694.88,Retail Store
S02113,2025-01-12,ST01,C0423,P062,1,306.26,91.36,214.9,Retail Store
S02114,2024-02-21,ST02,C0310,P048,1,292.45,154.5,137.95,Marketplace
S02115,2025-03-12,ST13,C0005,P058,1,573.22,133.49,439.73,Mobile App
S02116,2025-04-29,ST11,C0115,P035,2,1566.45,545.38,1021.07,Marketplace
S02117,2024-11-26,ST09,C0377,P081,3,645.84,128.31,517.53,Retail Store
S02118,2024-09-02,ST12,C0346,P060,2,934.78,276.5,658.28,Retail Store
S02119,2024-03-11,ST06,C0186,P037,1,843.59,385.8,457.79,Mobile App
S02120,2024-10-14,ST12,C0329,P053,1,209.37,175.88,33.49,Online
S02121,2024-06-21,ST05,C0069,P003,4,2305.35,448.08,1857.27,Marketplace
S02122,2025-02-27,ST03,C0392,P039,1,47.93,373.85,-325.92,Mobile App
S02123,2025-08-15,ST06,C0423,P075,4,2034.12,358.12,1676.0,Mobile App
S02124,2024-07-19,ST10,C0348,P022,1,324.67,225.66,99.01,Mobile App
S02125,2024-11-15,ST01,C0356,P018,2,1170.88,628.26,542.62,Retail Store
S02126,2023-03-10,ST11,C0079,P038,1,466.12,397.37,68.75,Mobile App
S02127,2025-02-08,ST11,C0091,P030,1,558.51,308.05,250.46,Retail Store
S02128,2024-02-14,ST15,C0370,P025,3,2224.77,800.88,1423.89,Retail Store
S02129,2023-11-02,ST03,C0254,P062,1,306.26,91.36,214.9,Mobile App
S02130,2023-07-17,ST15,C0056,P033,2,1410.24,587.2,823.04,Marketplace
S02131,2024-05-25,ST03,C0097,P029,1,254.37,116.97,137.4,Mobile App
S02132,2025-08-20,ST10,C0408,P042,1,269.47,140.98,128.49,Retail Store
S02133,2025-05-04,ST07,C0005,P042,3,687.15,422.94,264.21,Marketplace
S02134,2024-06-13,ST12,C0272,P048,1,326.86,154.5,172.36,Online
S02135,2024-08-30,ST03,C0251,P045,1,388.11,127.08,261.03,Online
S02136,2023-02-08,ST09,C0290,P048,3,928.96,463.5,465.46,Marketplace
S02137,2024-03-16,ST13,C0011,P034,2,1120.7,629.88,490.82,Marketplace
S02138,2023-07-24,ST05,C0218,P074,1,156.7,350.01,-193.31,Retail Store
S02139,2024-05-15,ST13,C0424,P015,3,2248.32,418.02,1830.3,Mobile App
S02140,2023-12-10,ST03,C0341,P036,2,1561.62,714.18,847.44,Marketplace
S02141,2023-03-05,ST13,C0041,P002,2,1083.46,395.08,688.38,Retail Store
S02142,2024-04-25,ST15,C0445,P044,2,830.87,425.2,405.67,Retail Store
S02143,2023-02-26,ST06,C0390,P006,3,969.75,116.7,853.05,Marketplace
S02144,2024-07-19,ST08,C0169,P063,7,4745.3,787.29,3958.01,Marketplace
S02145,2023-12-26,ST03,C0333,P011,2,1542.46,506.44,1036.02,Mobile App
S02146,2025-08-18,ST09,C0351,P083,2,953.73,333.94,619.79,Marketplace
S02147,2025-01-11,ST07,C0082,P049,2,1101.07,473.58,627.49,Retail Store
S02148,2024-09-02,ST02,C0044,P075,1,432.25,89.53,342.72,Marketplace
S02149,2023-06-13,ST03,C0393,P031,1,126.08,286.24,-160.16,Marketplace
S02150,2025-03-15,ST04,C0192,P021,3,1307.23,1047.15,260.08,Marketplace
S02151,2023-07-24,ST15,C0019,P028,2,997.49,598.86,398.63,Retail Store
S02152,2023-09-14,ST11,C0323,P016,2,1403.94,258.12,1145.82,Retail Store
S02153,2024-05-12,ST13,C0387,P087,1,692.68,250.47,442.21,Marketplace
S02154,2024-02-04,ST15,C0026,P068,1,461.92,376.99,84.93,Online
S02155,2024-05-25,ST13,C0368,P085,2,1615.9,436.48,1179.42,Online
S02156,2025-04-17,ST05,C0218,P013,1,257.46,77.84,179.62,Mobile App
S02157,2025-07-22,ST05,C0206,P069,1,606.42,160.09,446.33,Retail Store
S02158,2024-10-28,ST06,C0019,P064,2,487.42,261.08,226.34,Retail Store
S02159,2024-01-23,ST08,C0029,P028,1,554.16,299.43,254.73,Mobile App
S02160,2023-05-27,ST02,C0021,P054,2,522.24,556.88,-34.64,Mobile App
S02161,2024-07-31,ST03,C0243,P066,2,333.53,188.1,145.43,Mobile App
S02162,2024-10-24,ST02,C0394,P009,1,449.22,283.05,166.17,Online
S02163,2023-06-25,ST12,C0248,P074,1,174.11,350.01,-175.9,Retail Store
S02164,2025-06-29,ST15,C0418,P028,2,1108.32,598.86,509.46,Retail Store
S02165,2025-02-04,ST02,C0438,P048,1,292.45,154.5,137.95,Marketplace
S02166,2024-08-09,ST13,C0043,P069,1,677.76,160.09,517.67,Marketplace
S02167,2024-09-06,ST14,C0355,P075,1,508.53,89.53,419.0,Retail Store
S02168,2023-11-21,ST15,C0366,P057,1,523.27,34.16,489.11,Mobile App
S02169,2023-03-27,ST15,C0415,P031,3,378.24,858.72,-480.48,Marketplace
S02170,2025-05-04,ST05,C0054,P027,1,634.58,203.1,431.48,Mobile App
S02171,2024-06-16,ST03,C0276,P029,1,282.63,116.97,165.66,Mobile App
S02172,2023-05-31,ST03,C0443,P036,1,663.69,357.09,306.6,Mobile App
S02173,2024-07-05,ST04,C0192,P014,1,83.98,86.92,-2.94,Mobile App
S02174,2025-02-06,ST13,C0022,P013,1,302.9,77.84,225.06,Mobile App
S02175,2024-05-23,ST08,C0308,P004,2,645.98,467.52,178.46,Online
S02176,2024-01-12,ST12,C0014,P051,2,1479.91,766.28,713.63,Marketplace
S02177,2024-09-29,ST05,C0354,P048,2,688.12,309.0,379.12,Retail Store
S02178,2025-01-11,ST11,C0115,P013,1,302.9,77.84,225.06,Marketplace
S02179,2024-05-11,ST08,C0226,P031,1,119.78,286.24,-166.46,Retail Store
S02180,2023-05-11,ST14,C0321,P086,4,2306.32,669.08,1637.24,Mobile App
S02181,2025-02-25,ST09,C0083,P023,1,224.37,255.0,-30.63,Online
S02182,2024-09-23,ST05,C0019,P023,4,944.72,1020.0,-75.28,Online
S02183,2024-04-20,ST01,C0327,P002,1,513.22,197.54,315.68,Online
S02184,2025-06-09,ST06,C0031,P030,2,1314.14,616.1,698.04,Mobile App
S02185,2024-01-13,ST03,C0278,P057,3,1569.81,102.48,1467.33,Marketplace
S02186,2025-01-09,ST12,C0158,P026,3,308.83,577.14,-268.31,Marketplace
S02187,2025-07-28,ST11,C0376,P026,3,308.83,577.14,-268.31,Marketplace
S02188,2023-02-05,ST03,C0162,P087,1,692.68,250.47,442.21,Marketplace
S02189,2023-04-26,ST05,C0344,P084,2,1363.28,781.16,582.12,Online
S02190,2024-03-18,ST12,C0371,P044,1,437.3,212.6,224.7,Retail Store
S02191,2023-05-09,ST15,C0227,P058,1,636.91,133.49,503.42,Marketplace
S02192,2024-04-13,ST01,C0208,P056,1,739.76,278.46,461.3,Online
S02193,2023-05-23,ST04,C0306,P048,2,619.31,309.0,310.31,Marketplace
S02194,2024-06-23,ST06,C0147,P021,1,435.74,349.05,86.69,Mobile App
S02195,2024-01-13,ST14,C0061,P034,4,2129.33,1259.76,869.57,Online
S02196,2024-08-13,ST15,C0193,P079,1,646.16,180.26,465.9,Retail Store
S02197,2023-08-13,ST07,C0400,P068,2,923.84,753.98,169.86,Mobile App
S02198,2023-09-25,ST10,C0306,P066,1,166.76,94.05,72.71,Retail Store
S02199,2024-11-18,ST09,C0040,P082,1,680.2,136.73,543.47,Retail Store
S02200,2024-10-06,ST10,C0400,P038,1,441.58,397.37,44.21,Marketplace
S02201,2025-04-06,ST09,C0202,P025,2,1400.78,533.92,866.86,Mobile App
S02202,2024-10-05,ST02,C0196,P041,1,59.38,33.46,25.92,Retail Store
S02203,2024-08-14,ST10,C0147,P031,1,126.08,286.24,-160.16,Retail Store
S02204,2024-03-17,ST08,C0448,P049,3,1845.92,710.37,1135.55,Mobile App
S02205,2023-02-14,ST04,C0329,P004,1,339.99,233.76,106.23,Retail Store
S02206,2024-11-25,ST09,C0103,P079,4,2441.03,721.04,1719.99,Online
S02207,2023-02-13,ST07,C0187,P080,3,485.22,910.98,-425.76,Marketplace
S02208,2024-04-22,ST04,C0243,P080,3,436.7,910.98,-474.28,Marketplace
S02209,2024-03-23,ST11,C0292,P068,3,1177.9,1130.97,46.93,Retail Store
S02210,2024-08-20,ST15,C0300,P013,1,272.61,77.84,194.77,Online
S02211,2025-04-18,ST02,C0105,P023,2,448.74,510.0,-61.26,Online
S02212,2025-01-31,ST11,C0051,P014,2,197.6,173.84,23.76,Mobile App
S02213,2025-04-21,ST15,C0139,P031,2,252.16,572.48,-320.32,Mobile App
S02214,2025-08-27,ST11,C0139,P034,1,532.33,314.94,217.39,Retail Store
S02215,2023-07-05,ST13,C0067,P059,1,139.49,245.23,-105.74,Retail Store
S02216,2023-12-11,ST06,C0090,P016,3,1790.02,387.18,1402.84,Marketplace
S02217,2024-03-10,ST08,C0411,P051,2,1397.69,766.28,631.41,Mobile App
S02218,2025-02-17,ST02,C0051,P053,2,440.78,351.76,89.02,Online
S02219,2024-03-06,ST01,C0123,P045,4,1634.16,508.32,1125.84,Online
S02220,2024-12-20,ST04,C0111,P052,1,329.39,64.51,264.88,Mobile App
S02221,2025-01-15,ST13,C0250,P076,3,1914.97,434.31,1480.66,Marketplace
S02222,2025-03-28,ST10,C0258,P061,1,259.89,396.5,-136.61,Marketplace
S02223,2024-10-02,ST03,C0053,P050,1,473.66,164.87,308.79,Marketplace
S02224,2025-05-06,ST15,C0058,P047,1,673.57,118.67,554.9,Online
S02225,2023-04-08,ST14,C0374,P040,1,675.96,99.01,576.95,Retail Store
S02226,2023-11-17,ST10,C0411,P008,1,623.35,380.57,242.78,Retail Store
S02227,2024-09-07,ST05,C0425,P003,2,1213.34,224.04,989.3,Retail Store
S02228,2024-10-24,ST07,C0124,P081,2,387.5,85.54,301.96,Online
S02229,2025-01-16,ST07,C0210,P005,1,507.56,280.69,226.87,Retail Store
S02230,2024-03-04,ST03,C0434,P001,2,1413.14,636.5,776.64,Retail Store
S02231,2025-05-30,ST08,C0359,P012,1,434.35,157.89,276.46,Mobile App
S02232,2023-12-14,ST13,C0345,P015,1,707.8,139.34,568.46,Online
S02233,2024-09-18,ST08,C0229,P034,2,1120.7,629.88,490.82,Retail Store
S02234,2024-05-25,ST02,C0055,P008,2,1385.22,761.14,624.08,Marketplace
S02235,2024-08-24,ST04,C0002,P007,1,58.64,354.8,-296.16,Mobile App
S02236,2024-10-19,ST04,C0243,P075,4,1830.71,358.12,1472.59,Retail Store
S02237,2024-12-20,ST03,C0059,P050,2,999.95,329.74,670.21,Mobile App
S02238,2024-05-17,ST02,C0181,P048,4,1169.8,618.0,551.8,Mobile App
S02239,2024-11-22,ST13,C0114,P009,1,449.22,283.05,166.17,Online
S02240,2023-09-30,ST07,C0069,P083,1,476.87,166.97,309.9,Mobile App
S02241,2023-02-13,ST15,C0309,P006,4,1099.05,155.6,943.45,Retail Store
S02242,2023-12-24,ST11,C0245,P016,2,1403.94,258.12,1145.82,Mobile App
S02243,2024-05-10,ST15,C0292,P054,1,248.06,278.44,-30.38,Retail Store
S02244,2023-07-23,ST08,C0167,P036,1,663.69,357.09,306.6,Mobile App
S02245,2025-08-03,ST05,C0061,P063,3,2392.59,337.41,2055.18,Mobile App
S02246,2023-10-30,ST01,C0090,P010,1,774.37,290.1,484.27,Mobile App
S02247,2023-10-28,ST14,C0365,P045,1,408.54,127.08,281.46,Mobile App
S02248,2024-04-15,ST12,C0091,P066,1,149.21,94.05,55.16,Mobile App
S02249,2023-02-20,ST07,C0417,P029,1,268.5,116.97,151.53,Marketplace
S02250,2025-06-13,ST06,C0371,P065,3,1344.05,430.92,913.13,Marketplace
S02251,2023-04-10,ST14,C0248,P080,1,153.65,303.66,-150.01,Mobile App
S02252,2023-05-29,ST03,C0016,P030,2,1182.73,616.1,566.63,Retail Store
S02253,2023-08-09,ST12,C0236,P010,1,735.65,290.1,445.55,Mobile App
S02254,2024-09-22,ST11,C0056,P056,1,698.66,278.46,420.2,Mobile App
S02255,2023-11-10,ST01,C0085,P009,1,426.76,283.05,143.71,Mobile App
S02256,2023-02-17,ST09,C0138,P005,1,563.96,280.69,283.27,Mobile App
S02257,2024-01-25,ST12,C0328,P045,3,1103.06,381.24,721.82,Marketplace
S02258,2025-08-21,ST15,C0068,P069,4,2711.03,640.36,2070.67,Mobile App
S02259,2023-04-21,ST13,C0115,P009,1,449.22,283.05,166.17,Retail Store
S02260,2024-09-02,ST07,C0350,P037,1,843.59,385.8,457.79,Marketplace
S02261,2024-01-18,ST14,C0288,P061,2,577.54,793.0,-215.46,Mobile App
S02262,2025-06-28,ST12,C0309,P027,4,2538.32,812.4,1725.92,Mobile App
S02263,2024-06-03,ST12,C0226,P083,2,900.75,333.94,566.81,Mobile App
S02264,2023-03-14,ST14,C0210,P057,4,2209.36,136.64,2072.72,Retail Store
S02265,2023-02-06,ST08,C0153,P044,1,393.57,212.6,180.97,Marketplace
S02266,2024-09-13,ST05,C0411,P034,1,532.33,314.94,217.39,Online
S02267,2025-05-04,ST15,C0126,P011,1,655.55,253.22,402.33,Marketplace
S02268,2024-03-14,ST03,C0267,P062,2,612.52,182.72,429.8,Marketplace
S02269,2024-03-10,ST08,C0350,P023,1,200.75,255.0,-54.25,Mobile App
S02270,2023-02-21,ST04,C0325,P019,1,108.34,335.58,-227.24,Mobile App
S02271,2025-05-08,ST11,C0161,P006,1,323.25,38.9,284.35,Marketplace
S02272,2023-08-14,ST08,C0403,P010,1,735.65,290.1,445.55,Marketplace
S02273,2025-08-05,ST04,C0437,P084,3,2405.79,1171.74,1234.05,Online
S02274,2025-02-21,ST07,C0099,P071,1,143.99,253.92,-109.93,Online
S02275,2024-09-02,ST05,C0057,P067,1,641.05,303.9,337.15,Retail Store
S02276,2023-12-14,ST01,C0400,P087,4,3078.56,1001.88,2076.68,Marketplace
S02277,2024-05-13,ST11,C0125,P085,1,767.55,218.24,549.31,Retail Store
S02278,2023-09-14,ST03,C0210,P026,4,390.1,769.52,-379.42,Mobile App
S02279,2025-08-07,ST10,C0080,P050,1,499.98,164.87,335.11,Online
S02280,2024-07-12,ST14,C0374,P017,1,492.22,265.06,227.16,Online
S02281,2023-10-13,ST03,C0114,P077,1,257.86,391.83,-133.97,Marketplace
S02282,2025-06-09,ST06,C0361,P034,1,560.35,314.94,245.41,Retail Store
S02283,2025-08-20,ST07,C0069,P067,1,641.05,303.9,337.15,Marketplace
S02284,2025-03-08,ST14,C0305,P045,1,347.26,127.08,220.18,Retail Store
S02285,2024-02-16,ST11,C0390,P058,1,636.91,133.49,503.42,Retail Store
S02286,2025-04-13,ST01,C0224,P013,1,302.9,77.84,225.06,Online
S02287,2025-07-17,ST01,C0370,P037,4,3374.36,1543.2,1831.16,Marketplace
S02288,2025-03-03,ST07,C0101,P007,1,58.64,354.8,-296.16,Online
S02289,2023-03-06,ST02,C0265,P061,3,822.99,1189.5,-366.51,Marketplace
S02290,2023-08-01,ST09,C0358,P046,1,452.1,349.48,102.62,Marketplace
S02291,2023-05-12,ST06,C0368,P046,2,951.8,698.96,252.84,Retail Store
S02292,2023-11-07,ST15,C0337,P006,2,549.52,77.8,471.72,Online
S02293,2023-08-01,ST10,C0315,P014,1,98.8,86.92,11.88,Marketplace
S02294,2024-04-30,ST06,C0187,P029,3,847.89,350.91,496.98,Online
S02295,2024-10-06,ST04,C0117,P012,4,1737.4,631.56,1105.84,Marketplace
S02296,2025-04-25,ST09,C0206,P023,1,224.37,255.0,-30.63,Retail Store
S02297,2023-12-12,ST09,C0430,P030,1,624.22,308.05,316.17,Retail Store
S02298,2025-07-08,ST13,C0138,P036,1,663.69,357.09,306.6,Marketplace
S02299,2023-12-23,ST02,C0026,P084,1,801.93,390.58,411.35,Retail Store
S02300,2024-11-18,ST04,C0339,P052,5,1937.6,322.55,1615.05,Retail Store
S02301,2023-06-05,ST05,C0025,P001,2,1413.14,636.5,776.64,Retail Store
S02302,2025-06-04,ST11,C0301,P079,1,610.26,180.26,430.0,Online
S02303,2024-10-13,ST12,C0199,P077,1,286.51,391.83,-105.32,Marketplace
S02304,2024-10-06,ST02,C0098,P025,1,823.99,266.96,557.03,Mobile App
S02305,2023-08-16,ST12,C0357,P054,1,235.01,278.44,-43.43,Retail Store
S02306,2024-05-10,ST01,C0078,P034,1,504.32,314.94,189.38,Online
S02307,2025-07-24,ST13,C0136,P015,7,5828.97,975.38,4853.59,Online
S02308,2025-01-23,ST10,C0296,P035,1,700.78,272.69,428.09,Online
S02309,2023-07-22,ST11,C0150,P084,1,801.93,390.58,411.35,Retail Store
S02310,2023-02-06,ST14,C0424,P064,2,573.44,261.08,312.36,Retail Store
S02311,2024-07-03,ST03,C0065,P042,1,269.47,140.98,128.49,Retail Store
S02312,2023-03-28,ST11,C0276,P024,2,1575.08,307.34,1267.74,Retail Store
S02313,2024-06-28,ST15,C0325,P047,3,2127.06,356.01,1771.05,Marketplace
S02314,2025-06-15,ST06,C0193,P062,1,290.95,91.36,199.59,Online
S02315,2024-10-06,ST13,C0128,P047,2,1418.04,237.34,1180.7,Mobile App
S02316,2024-09-17,ST14,C0163,P022,3,925.31,676.98,248.33,Marketplace
S02317,2025-08-27,ST06,C0293,P046,1,428.31,349.48,78.83,Marketplace
S02318,2023-08-09,ST14,C0154,P023,4,803.01,1020.0,-216.99,Online
S02319,2023-06-20,ST09,C0394,P077,3,730.6,1175.49,-444.89,Marketplace
S02320,2023-03-30,ST09,C0055,P085,2,1454.31,436.48,1017.83,Mobile App
S02321,2025-04-11,ST09,C0266,P022,1,324.67,225.66,99.01,Retail Store
S02322,2024-12-17,ST03,C0021,P057,1,523.27,34.16,489.11,Online
S02323,2023-03-09,ST09,C0162,P035,1,783.23,272.69,510.54,Online
S02324,2023-12-04,ST14,C0151,P020,1,742.8,218.7,524.1,Retail Store
S02325,2024-12-19,ST08,C0448,P056,3,2465.85,835.38,1630.47,Retail Store
S02326,2024-06-07,ST12,C0118,P071,3,367.17,761.76,-394.59,Mobile App
S02327,2024-07-21,ST07,C0337,P089,2,1332.96,454.32,878.64,Retail Store
S02328,2025-02-14,ST03,C0209,P067,1,641.05,303.9,337.15,Marketplace
S02329,2023-01-24,ST06,C0428,P084,3,2044.92,1171.74,873.18,Retail Store
S02330,2024-03-29,ST01,C0145,P077,3,773.58,1175.49,-401.91,Marketplace
S02331,2023-07-21,ST05,C0429,P080,1,161.74,303.66,-141.92,Mobile App
S02332,2023-10-11,ST06,C0436,P005,1,535.76,280.69,255.07,Marketplace
S02333,2024-01-09,ST10,C0078,P085,3,2181.47,654.72,1526.75,Mobile App
S02334,2024-04-03,ST04,C0302,P048,3,1032.18,463.5,568.68,Mobile App
S02335,2023-09-05,ST12,C0297,P015,1,749.44,139.34,610.1,Online
S02336,2023-06-21,ST09,C0312,P015,1,791.07,139.34,651.73,Retail Store
S02337,2023-04-30,ST11,C0191,P044,2,874.6,425.2,449.4,Mobile App
S02338,2024-12-23,ST11,C0294,P056,3,2219.27,835.38,1383.89,Mobile App
S02339,2024-07-10,ST09,C0123,P086,2,1095.5,334.54,760.96,Marketplace
S02340,2024-06-14,ST06,C0198,P028,2,942.07,598.86,343.21,Online
S02341,2024-09-24,ST07,C0377,P064,2,516.1,261.08,255.02,Retail Store
S02342,2025-06-15,ST04,C0354,P016,2,1403.94,258.12,1145.82,Marketplace
S02343,2024-04-18,ST15,C0390,P050,1,526.29,164.87,361.42,Mobile App
S02344,2024-12-21,ST09,C0356,P081,4,775.01,171.08,603.93,Mobile App
S02345,2025-06-17,ST12,C0140,P001,1,600.58,318.25,282.33,Marketplace
S02346,2024-08-16,ST09,C0445,P008,1,623.35,380.57,242.78,Online
S02347,2024-02-18,ST05,C0328,P067,3,1923.15,911.7,1011.45,Retail Store
S02348,2024-03-06,ST08,C0224,P002,1,513.22,197.54,315.68,Mobile App
S02349,2023-11-24,ST06,C0342,P081,1,204.52,42.77,161.75,Retail Store
S02350,2025-07-11,ST01,C0218,P046,1,475.9,349.48,126.42,Retail Store
S02351,2025-05-23,ST09,C0033,P086,2,1037.84,334.54,703.3,Online
S02352,2023-03-16,ST14,C0276,P020,3,2116.98,656.1,1460.88,Marketplace
S02353,2024-10-08,ST11,C0286,P042,1,269.47,140.98,128.49,Retail Store
S02354,2024-01-29,ST14,C0397,P045,1,408.54,127.08,281.46,Retail Store
S02355,2024-06-20,ST04,C0345,P045,3,1164.34,381.24,783.1,Marketplace
S02356,2024-09-20,ST13,C0015,P043,3,2318.82,1158.27,1160.55,Online
S02357,2025-07-06,ST01,C0364,P038,1,490.65,397.37,93.28,Retail Store
S02358,2025-05-17,ST12,C0006,P061,1,288.77,396.5,-107.73,Retail Store
S02359,2023-04-07,ST13,C0257,P071,1,136.79,253.92,-117.13,Mobile App
S02360,2025-02-05,ST04,C0095,P082,1,680.2,136.73,543.47,Online
S02361,2023-10-19,ST13,C0329,P061,9,2339.04,3568.5,-1229.46,Online
S02362,2023-09-24,ST06,C0302,P065,3,1423.12,430.92,992.2,Retail Store
S02363,2024-04-11,ST13,C0314,P067,3,1730.83,911.7,819.13,Online
S02364,2024-11-11,ST07,C0392,P085,1,767.55,218.24,549.31,Mobile App
S02365,2023-02-26,ST05,C0226,P063,2,1435.55,224.94,1210.61,Retail Store
S02366,2024-07-28,ST02,C0341,P011,1,771.23,253.22,518.01,Mobile App
S02367,2025-03-06,ST14,C0320,P025,3,2101.17,800.88,1300.29,Retail Store
S02368,2023-07-17,ST13,C0217,P011,1,771.23,253.22,518.01,Mobile App
S02369,2024-04-18,ST06,C0255,P067,3,1923.15,911.7,1011.45,Mobile App
S02370,2024-03-13,ST01,C0011,P051,2,1644.34,766.28,878.06,Mobile App
S02371,2023-01-26,ST01,C0010,P026,2,184.21,384.76,-200.55,Mobile App
S02372,2025-08-27,ST11,C0264,P082,1,680.2,136.73,543.47,Retail Store
S02373,2024-07-29,ST12,C0332,P031,3,359.33,858.72,-499.39,Mobile App
